dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,trainUval,densenet,20,0,a1,1e-06,1e-06,2694,2.1055512118842845,7546082.0,6516.47841105354,1158,121,0.0946051602814699,74125022.0,52385.17455830389,1415,60000,0.09992,0.0998
cifar,trainUval,densenet,20,41,a1,1e-06,1e-06,276,2.037037037037037,443740.0,3466.71875,128,7,0.05185185185185185,5506393.0,39052.43262411348,141,60000,0.91236,0.8112
cifar,trainUval,densenet,20,67,a1,1e-06,1e-06,240,2.0254237288135593,179489.0,1588.3982300884957,113,5,0.0423728813559322,3020191.0,24755.66393442623,122,60000,0.99722,0.8496
cifar,trainUval,densenet,20,79,a1,1e-06,1e-06,256,2.0238095238095237,298740.0,2468.9256198347107,121,5,0.03968253968253968,4269231.0,32840.23846153846,130,60000,0.94572,0.8322
cifar,trainUval,densenet,20,106,a1,1e-06,1e-06,387,2.031578947368421,198095.0,1088.434065934066,182,8,0.042105263157894736,4798428.0,24357.502538071065,197,60000,0.98184,0.8491
cifar,trainUval,densenet,20,140,a1,1e-06,1e-06,838,2.051470588235294,308002.0,795.8708010335918,387,21,0.051470588235294115,3519549.0,8184.997674418604,430,60000,0.99982,0.874
cifar,trainUval,densenet,20,179,a1,1e-06,1e-06,322,2.018867924528302,183796.0,1193.4805194805194,154,5,0.031446540880503145,3494475.0,21438.496932515336,163,60000,0.96226,0.8374
cifar,trainUval,densenet,20,199,a1,1e-06,1e-06,383,2.0319148936170213,154773.0,855.0994475138122,181,7,0.03723404255319149,3470018.0,17794.964102564103,195,60000,0.97148,0.8469
cifar,trainUval,resnet,20,37,a1,1e-06,1e-06,286,2.007042253521127,657232.0,4728.287769784172,139,3,0.02112676056338028,5440037.0,37778.03472222222,144,60000,0.86702,0.7961
cifar,trainUval,resnet,20,46,a1,1e-06,1e-06,311,2.026143790849673,736256.0,5008.544217687075,147,6,0.0392156862745098,5665179.0,35855.56329113924,158,60000,0.91028,0.8139
cifar,trainUval,resnet,20,67,a1,1e-06,1e-06,102,1.9803921568627452,385852.0,7717.04,50,1,0.0196078431372549,1476672.0,28954.352941176472,51,60000,0.98868,0.8434
cifar,trainUval,resnet,20,89,a1,1e-06,1e-06,220,2.046728971962617,458156.0,4536.19801980198,101,6,0.056074766355140186,3524192.0,31187.53982300885,113,60000,0.93642,0.8258
cifar,trainUval,resnet,20,135,a1,1e-06,1e-06,237,2.017094017094017,165732.0,1466.654867256637,113,4,0.03418803418803419,1393373.0,11611.441666666668,120,60000,0.99892,0.8626
cifar,trainUval,resnet,20,164,a1,1e-06,1e-06,225,2.018018018018018,132155.0,1235.0934579439252,107,4,0.036036036036036036,3026780.0,26550.701754385966,114,60000,0.93384,0.8211
cifar,trainUval,resnet,20,192,a1,1e-06,1e-06,322,2.0576923076923075,156262.0,1077.6689655172413,145,11,0.07051282051282051,3500661.0,21088.319277108432,166,60000,0.96678,0.8361
cifar,trainUval,densenet,20,1,a1,1e-06,1e-06,731,2.0391061452513966,3936542.0,11443.436046511628,344,14,0.03910614525139665,16781917.0,44991.7345844504,373,60000,0.50056,0.4927
cifar,trainUval,densenet,20,33,a1,1e-06,1e-06,299,2.0,724143.0,4926.142857142857,147,2,0.013422818791946308,5814709.0,38764.72666666667,150,60000,0.86782,0.7872
cifar,trainUval,densenet,20,64,a1,1e-06,1e-06,265,2.046511627906977,157735.0,1303.595041322314,121,8,0.06201550387596899,3583547.0,26349.610294117647,136,60000,0.99646,0.848
cifar,trainUval,densenet,20,84,a1,1e-06,1e-06,297,2.0413793103448277,568415.0,4149.014598540146,137,8,0.05517241379310345,4917253.0,32350.348684210527,152,60000,0.9396,0.8237
cifar,trainUval,densenet,20,108,a1,1e-06,1e-06,343,2.0,176295.0,1043.1656804733727,169,2,0.011695906432748537,3769721.0,21916.982558139534,172,60000,0.98402,0.849
cifar,trainUval,densenet,20,135,a1,1e-06,1e-06,814,2.0582278481012657,261449.0,702.8198924731183,372,23,0.05822784810126582,3689400.0,8805.25059665871,419,60000,0.99974,0.8731
cifar,trainUval,densenet,20,173,a1,1e-06,1e-06,280,2.0364963503649633,134562.0,1035.0923076923077,130,7,0.051094890510948905,3169176.0,22162.06993006993,143,60000,0.95934,0.8405
cifar,trainUval,densenet,20,200,a1,1e-06,1e-06,378,2.0268817204301075,199780.0,1116.0893854748604,179,7,0.03763440860215054,3292862.0,17150.322916666668,192,60000,0.97902,0.8529
cifar,trainUval,resnet,20,32,a1,1e-06,1e-06,321,2.0253164556962027,811217.0,5336.953947368421,152,6,0.0379746835443038,6192256.0,37989.30061349693,163,60000,0.82304,0.7648
cifar,trainUval,resnet,20,48,a1,1e-06,1e-06,331,2.0245398773006134,646607.0,4118.515923566879,157,6,0.03680981595092025,5596902.0,33314.892857142855,168,60000,0.92014,0.8236
cifar,trainUval,resnet,20,66,a1,1e-06,1e-06,96,1.9791666666666667,338043.0,7192.404255319149,47,1,0.020833333333333332,1407394.0,29320.708333333332,48,60000,0.98866,0.8447
cifar,trainUval,resnet,20,107,a1,1e-06,1e-06,174,2.011627906976744,151040.0,1819.7590361445782,83,3,0.03488372093023256,2361126.0,26830.977272727272,88,60000,0.96778,0.8374
