dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,trainUval,densenet,40,3,a1,1e-06,1e-06,198,2.010204081632653,724207.0,7623.231578947369,95,3,0.030612244897959183,4659653.0,46596.53,100,60000,0.61074,0.5877
cifar,trainUval,densenet,40,24,a1,1e-06,1e-06,112,2.018181818181818,114630.0,2204.423076923077,52,3,0.05454545454545454,2448900.0,42963.15789473684,57,60000,0.90872,0.8084
cifar,trainUval,densenet,40,67,a1,1e-06,1e-06,96,2.021276595744681,138869.0,3156.1136363636365,44,3,0.06382978723404255,1524777.0,31117.897959183672,49,60000,0.99722,0.8496
cifar,trainUval,densenet,40,86,a1,1e-06,1e-06,118,1.9830508474576272,249457.0,4300.982758620689,58,1,0.01694915254237288,2101974.0,35626.67796610169,59,60000,0.93656,0.8246
cifar,trainUval,densenet,40,107,a1,1e-06,1e-06,148,2.0416666666666665,140151.0,2091.805970149254,67,5,0.06944444444444445,2013749.0,26496.697368421053,76,60000,0.98446,0.847
cifar,trainUval,densenet,40,143,a1,1e-06,1e-06,367,2.033333333333333,143353.0,833.4476744186046,172,8,0.044444444444444446,1628735.0,8709.812834224598,187,60000,0.99988,0.8755
cifar,trainUval,densenet,40,180,a1,1e-06,1e-06,141,2.0588235294117645,103024.0,1661.6774193548388,62,6,0.08823529411764706,1758535.0,24089.520547945205,73,60000,0.97328,0.852
cifar,trainUval,densenet,40,197,a1,1e-06,1e-06,199,2.0625,138544.0,1574.3636363636363,88,8,0.08333333333333333,1968676.0,19113.35922330097,103,60000,0.97844,0.8524
cifar,trainUval,resnet,40,16,a1,1e-06,1e-06,112,1.9821428571428572,231075.0,4201.363636363636,55,1,0.017857142857142856,2297696.0,41030.28571428572,56,60000,0.81482,0.7744
cifar,trainUval,resnet,40,46,a1,1e-06,1e-06,123,2.033333333333333,189506.0,3324.6666666666665,57,3,0.05,2588958.0,41094.57142857143,63,60000,0.91028,0.8139
cifar,trainUval,resnet,40,72,a1,1e-06,1e-06,110,2.0185185185185186,161936.0,3175.2156862745096,51,3,0.05555555555555555,2263067.0,40411.91071428572,56,60000,0.90166,0.8073
cifar,trainUval,resnet,40,95,a1,1e-06,1e-06,86,2.0238095238095237,197905.0,5074.48717948718,39,3,0.07142857142857142,1415537.0,32171.295454545456,44,60000,0.94208,0.8259
cifar,trainUval,resnet,40,147,a1,1e-06,1e-06,112,1.9821428571428572,149715.0,2722.090909090909,55,1,0.017857142857142856,713379.0,12738.910714285714,56,60000,0.99978,0.8655
cifar,trainUval,resnet,40,175,a1,1e-06,1e-06,115,2.0357142857142856,122236.0,2350.6923076923076,52,4,0.07142857142857142,1560513.0,26449.372881355932,59,60000,0.95466,0.8308
