,n,train_pearson,val_pearson,train_spearman,val_spearman
full_average_branching_factor,402,-0.11072031357897294,-0.10207651672563076,-0.02822544707210083,0.03691042667270074
full_colless_index,402,-0.5642767997791522,-0.6487340358872729,0.15946971775116062,0.16583108224593085
full_average_colless_index,402,-0.004124962600780056,-0.04286276359214897,-0.05751269249112065,-0.11496947199349875
full_sackin_index,402,-0.7509188197514539,-0.824332917944299,-0.6329821753087228,-0.5795825895631418
full_average_sackin_index,402,-0.6438505173957499,-0.5804867626083778,-0.8658866401213622,-0.8845164134164913
full_leaf_count,402,-0.33921714755952415,-0.40257634758586913,0.013464761651610004,0.08645619015240434
cifar_average_branching_factor,402,-0.11072031357897294,-0.10207651672563076,-0.02822544707210083,0.03691042667270074
cifar_colless_index,402,-0.5642767997791522,-0.6487340358872729,0.15946971775116062,0.16583108224593085
cifar_average_colless_index,402,-0.004124962600780056,-0.04286276359214897,-0.05751269249112065,-0.11496947199349875
cifar_sackin_index,402,-0.7509188197514539,-0.824332917944299,-0.6329821753087228,-0.5795825895631418
cifar_average_sackin_index,402,-0.6438505173957499,-0.5804867626083778,-0.8658866401213622,-0.8845164134164913
cifar_leaf_count,402,-0.33921714755952415,-0.40257634758586913,0.013464761651610004,0.08645619015240434
densenet_average_branching_factor,201,0.02241658260505681,0.009643003813374398,0.28745297447240997,0.3528422223944445
densenet_colless_index,201,-0.5552006703264104,-0.6045908513246491,0.2029671384853663,0.20558599365080102
densenet_average_colless_index,201,-0.26221358943904693,-0.26709112356360887,-0.40716304189206753,-0.4775839838920183
densenet_sackin_index,201,-0.7672467732445056,-0.8375054868217288,-0.5420264572479344,-0.49086180210420755
densenet_average_sackin_index,201,-0.6268401805278269,-0.5908619538529116,-0.8768608344469471,-0.9294199359954913
densenet_leaf_count,201,-0.14859372637336923,-0.19534952802437752,0.4280913023614517,0.5174886983726583
resnet_average_branching_factor,201,-0.3154776639256489,-0.2780784761619707,-0.4269094427388557,-0.39395392884211755
resnet_colless_index,201,-0.5879877264907851,-0.7050235170551526,0.09400148589561519,0.10040890034865937
resnet_average_colless_index,201,0.2055792653683634,0.13763096118050513,0.3908538056419665,0.38611674720143335
resnet_sackin_index,201,-0.7655525660567044,-0.843756460974549,-0.8611227998460472,-0.8350736597396962
resnet_average_sackin_index,201,-0.6710336187545565,-0.5695981024028847,-0.8606683865508694,-0.8331621577734142
resnet_leaf_count,201,-0.6700241286096477,-0.7632360547788709,-0.4887292038610914,-0.47893911537304773
cifar_densenet_average_branching_factor,201,0.02241658260505681,0.009643003813374398,0.28745297447240997,0.3528422223944445
cifar_densenet_colless_index,201,-0.5552006703264104,-0.6045908513246491,0.2029671384853663,0.20558599365080102
cifar_densenet_average_colless_index,201,-0.26221358943904693,-0.26709112356360887,-0.40716304189206753,-0.4775839838920183
cifar_densenet_sackin_index,201,-0.7672467732445056,-0.8375054868217288,-0.5420264572479344,-0.49086180210420755
cifar_densenet_average_sackin_index,201,-0.6268401805278269,-0.5908619538529116,-0.8768608344469471,-0.9294199359954913
cifar_densenet_leaf_count,201,-0.14859372637336923,-0.19534952802437752,0.4280913023614517,0.5174886983726583
cifar_resnet_average_branching_factor,201,-0.3154776639256489,-0.2780784761619707,-0.4269094427388557,-0.39395392884211755
cifar_resnet_colless_index,201,-0.5879877264907851,-0.7050235170551526,0.09400148589561519,0.10040890034865937
cifar_resnet_average_colless_index,201,0.2055792653683634,0.13763096118050513,0.3908538056419665,0.38611674720143335
cifar_resnet_sackin_index,201,-0.7655525660567044,-0.843756460974549,-0.8611227998460472,-0.8350736597396962
cifar_resnet_average_sackin_index,201,-0.6710336187545565,-0.5695981024028847,-0.8606683865508694,-0.8331621577734142
cifar_resnet_leaf_count,201,-0.6700241286096477,-0.7632360547788709,-0.4887292038610914,-0.47893911537304773
