dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,trainUval,densenet,30,0,a1,1e-06,1e-06,1666,2.0890840652446676,3634007.0,4984.920438957476,729,68,0.08531994981179424,47376433.0,54518.33486766398,869,60000,0.09992,0.0998
cifar,trainUval,densenet,30,34,a1,1e-06,1e-06,151,2.0,377037.0,5164.890410958904,73,2,0.02666666666666667,3104995.0,40855.19736842105,76,60000,0.85462,0.7817
cifar,trainUval,densenet,30,66,a1,1e-06,1e-06,122,1.9836065573770492,132434.0,2207.233333333333,60,1,0.01639344262295082,1745834.0,28620.22950819672,61,60000,0.99666,0.8494
cifar,trainUval,densenet,30,94,a1,1e-06,1e-06,156,2.012987012987013,290825.0,3930.0675675675675,74,3,0.03896103896103896,2505189.0,31711.25316455696,79,60000,0.95706,0.8313
cifar,trainUval,densenet,30,118,a1,1e-06,1e-06,281,2.014388489208633,197877.0,1465.7555555555555,135,4,0.02877697841726619,2359690.0,16617.535211267605,142,60000,0.9936,0.8618
cifar,trainUval,densenet,30,136,a1,1e-06,1e-06,478,2.0560344827586206,211510.0,970.2293577981651,218,14,0.0603448275862069,2278404.0,9261.80487804878,246,60000,0.9998,0.8732
cifar,trainUval,densenet,30,171,a1,1e-06,1e-06,228,2.0267857142857144,107988.0,1009.2336448598131,107,5,0.044642857142857144,3215972.0,27723.896551724138,116,60000,0.96238,0.8369
cifar,trainUval,densenet,30,194,a1,1e-06,1e-06,222,1.990990990990991,133580.0,1214.3636363636363,110,1,0.009009009009009009,2230100.0,20090.99099099099,111,60000,0.97604,0.851
cifar,trainUval,resnet,30,33,a1,1e-06,1e-06,144,2.0140845070422535,299255.0,4400.808823529412,68,3,0.04225352112676056,2878925.0,39437.32876712329,73,60000,0.82208,0.7685
cifar,trainUval,resnet,30,50,a1,1e-06,1e-06,137,2.0,431360.0,6535.757575757576,66,2,0.029411764705882353,2556649.0,37052.884057971016,69,60000,0.9299,0.8221
cifar,trainUval,resnet,30,68,a1,1e-06,1e-06,59,2.0,195132.0,7227.111111111111,27,2,0.06896551724137931,934252.0,31141.733333333334,30,60000,0.9896,0.8442
cifar,trainUval,resnet,30,103,a1,1e-06,1e-06,119,2.0,97951.0,1718.438596491228,57,2,0.03389830508474576,1784626.0,29743.766666666666,60,60000,0.96506,0.8399
cifar,trainUval,resnet,30,145,a1,1e-06,1e-06,140,2.0144927536231885,153888.0,2331.6363636363635,66,3,0.043478260869565216,862231.0,12144.098591549297,71,60000,0.99974,0.8628
cifar,trainUval,resnet,30,166,a1,1e-06,1e-06,114,1.9824561403508771,81604.0,1457.2142857142858,56,1,0.017543859649122806,1517761.0,26627.385964912282,57,60000,0.93758,0.8237
cifar,trainUval,resnet,30,185,a1,1e-06,1e-06,180,2.057471264367816,131826.0,1647.825,80,7,0.08045977011494253,2147135.0,23087.47311827957,93,60000,0.96144,0.8342
cifar,trainUval,densenet,30,3,a1,1e-06,1e-06,302,2.0201342281879193,1328298.0,9224.291666666666,144,5,0.03355704697986577,6940979.0,45365.875816993466,153,60000,0.61074,0.5877
cifar,trainUval,densenet,30,26,a1,1e-06,1e-06,174,2.0352941176470587,275547.0,3444.3375,80,5,0.058823529411764705,3550671.0,39895.1797752809,89,60000,0.92282,0.8139
cifar,trainUval,densenet,30,63,a1,1e-06,1e-06,133,2.0,147806.0,2309.46875,64,2,0.030303030303030304,1973476.0,29454.86567164179,67,60000,0.99504,0.8479
cifar,trainUval,densenet,30,78,a1,1e-06,1e-06,147,2.0,212696.0,2995.718309859155,71,2,0.0273972602739726,2523425.0,34100.33783783784,74,60000,0.94072,0.8333
cifar,trainUval,densenet,30,105,a1,1e-06,1e-06,169,2.0240963855421685,132319.0,1674.9240506329113,79,4,0.04819277108433735,2186586.0,25425.418604651164,86,60000,0.98298,0.8492
cifar,trainUval,densenet,30,134,a1,1e-06,1e-06,520,2.0352941176470587,241328.0,989.0491803278688,244,11,0.043137254901960784,2461842.0,9289.969811320754,265,60000,0.99978,0.8742
cifar,trainUval,densenet,30,175,a1,1e-06,1e-06,192,2.0319148936170213,119043.0,1337.561797752809,89,5,0.05319148936170213,2306810.0,23538.877551020407,98,60000,0.96776,0.8485
cifar,trainUval,densenet,30,192,a1,1e-06,1e-06,219,2.0185185185185186,94610.0,909.7115384615385,104,4,0.037037037037037035,2299022.0,20711.90990990991,111,60000,0.97034,0.8451
cifar,trainUval,resnet,30,19,a1,1e-06,1e-06,149,2.0273972602739727,287545.0,4167.31884057971,69,4,0.0547945205479452,3191505.0,41993.48684210526,76,60000,0.84254,0.791
cifar,trainUval,resnet,30,45,a1,1e-06,1e-06,174,2.011627906976744,431118.0,5194.192771084337,83,3,0.03488372093023256,3048604.0,34643.22727272727,88,60000,0.90354,0.8142
cifar,trainUval,resnet,30,86,a1,1e-06,1e-06,176,2.0114942528735633,178733.0,2127.7738095238096,84,3,0.034482758620689655,2924269.0,32856.95505617977,89,60000,0.93706,0.8286
cifar,trainUval,resnet,30,101,a1,1e-06,1e-06,100,1.98,88605.0,1808.265306122449,49,1,0.02,1576366.0,31527.32,50,60000,0.96376,0.8354
cifar,trainUval,resnet,30,138,a1,1e-06,1e-06,135,2.0,172817.0,2658.723076923077,65,2,0.029850746268656716,919034.0,13515.20588235294,68,60000,0.99948,0.8659
cifar,trainUval,resnet,30,176,a1,1e-06,1e-06,175,2.0470588235294116,177639.0,2248.5949367088606,79,6,0.07058823529411765,2233071.0,24811.9,90,60000,0.96224,0.8383
cifar,trainUval,resnet,30,194,a1,1e-06,1e-06,217,2.0,125189.0,1181.0283018867924,106,2,0.018518518518518517,2385091.0,21881.56880733945,109,60000,0.97408,0.8458
cifar,trainUval,densenet,30,1,a1,1e-06,1e-06,351,2.023121387283237,1295630.0,7758.263473053892,167,6,0.03468208092485549,8491019.0,47702.35393258427,178,60000,0.50056,0.4927
cifar,trainUval,densenet,30,25,a1,1e-06,1e-06,149,2.0273972602739727,287601.0,4168.130434782609,69,4,0.0547945205479452,3055601.0,40205.27631578947,76,60000,0.91636,0.8159
cifar,trainUval,densenet,30,68,a1,1e-06,1e-06,113,2.0,121024.0,2241.185185185185,54,2,0.03571428571428571,1597035.0,28018.157894736843,57,60000,0.99722,0.8484
cifar,trainUval,densenet,30,85,a1,1e-06,1e-06,156,1.9871794871794872,171374.0,2225.6363636363635,77,1,0.01282051282051282,2641971.0,33871.42307692308,78,60000,0.94394,0.8213
cifar,trainUval,densenet,30,108,a1,1e-06,1e-06,201,2.0,136375.0,1391.5816326530612,98,2,0.02,2291709.0,22690.188118811882,101,60000,0.98402,0.849
cifar,trainUval,densenet,30,141,a1,1e-06,1e-06,507,2.048582995951417,171904.0,737.7854077253219,233,14,0.05668016194331984,2189174.0,8419.9,260,60000,0.99984,0.8746
cifar,trainUval,densenet,30,176,a1,1e-06,1e-06,208,2.0294117647058822,161478.0,1664.721649484536,97,5,0.049019607843137254,2692405.0,25400.04716981132,106,60000,0.9702,0.8464
cifar,trainUval,densenet,30,198,a1,1e-06,1e-06,257,2.048,164774.0,1396.3898305084747,118,7,0.056,2535259.0,19206.507575757576,132,60000,0.97122,0.8468
cifar,trainUval,resnet,30,37,a1,1e-06,1e-06,172,1.9883720930232558,363984.0,4282.164705882353,85,1,0.011627906976744186,3401210.0,39548.95348837209,86,60000,0.86702,0.7961
cifar,trainUval,resnet,30,51,a1,1e-06,1e-06,128,2.015873015873016,258132.0,4302.2,60,3,0.047619047619047616,2388223.0,36741.89230769231,65,60000,0.94496,0.8337
cifar,trainUval,resnet,30,64,a1,1e-06,1e-06,59,2.0,200319.0,7419.222222222223,27,2,0.06896551724137931,922952.0,30765.066666666666,30,60000,0.98522,0.8418
