dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,train,densenet,20,11,a1,0.0,0.0,270,2.037878787878788,769844.0,6158.752,125,7,0.05303030303030303,5450929.0,39499.485507246376,138,50000,0.73818,0.6995
cifar,train,densenet,20,46,a1,0.0,0.0,267,2.078125,173976.0,1499.7931034482758,116,12,0.09375,5891362.0,42383.89928057554,139,50000,0.93342,0.8226
cifar,train,densenet,20,74,a1,0.0,0.0,267,2.030534351145038,454641.0,3608.2619047619046,126,5,0.03816793893129771,5481195.0,40302.904411764706,136,50000,0.9365,0.8252
cifar,train,densenet,20,96,a1,0.0,0.0,341,2.0606060606060606,348240.0,2261.2987012987014,154,11,0.06666666666666667,7219316.0,41018.84090909091,176,50000,0.97416,0.846
cifar,train,densenet,20,124,a1,0.0,0.0,626,2.0491803278688523,379303.0,1317.0243055555557,288,17,0.05573770491803279,13334833.0,41541.53582554517,321,50000,0.99802,0.8665
cifar,train,densenet,20,159,a1,0.0,0.0,330,2.01840490797546,387234.0,2450.8481012658226,158,5,0.03067484662576687,6909151.0,41372.161676646705,167,50000,0.95474,0.837
cifar,train,densenet,20,187,a1,0.0,0.0,365,2.0335195530726256,284644.0,1664.5847953216373,171,8,0.0446927374301676,7220545.0,38820.13440860215,186,50000,0.97474,0.8487
cifar,train,densenet,20,197,a1,0.0,0.0,414,2.065,372483.0,2002.5967741935483,186,14,0.07,8765960.0,40962.42990654206,214,50000,0.97844,0.8524
cifar,val,densenet,20,49,a1,0.0,0.0,133,2.0625,47943.0,826.6034482758621,58,6,0.09375,571011.0,8275.521739130434,69,10000,0.94834,0.8297
cifar,val,densenet,20,63,a1,0.0,0.0,159,2.0789473684210527,18391.0,266.536231884058,69,7,0.09210526315789473,717362.0,8642.915662650603,83,10000,0.99504,0.8479
cifar,val,densenet,20,92,a1,0.0,0.0,138,2.044776119402985,7375.0,117.06349206349206,63,4,0.05970149253731343,586852.0,8265.521126760563,71,10000,0.95358,0.8302
cifar,val,densenet,20,114,a1,0.0,0.0,154,2.095890410958904,11673.0,179.58461538461538,65,8,0.1095890410958904,662392.0,8177.679012345679,81,10000,0.99168,0.855
cifar,val,densenet,20,189,a1,0.0,0.0,130,2.0806451612903225,9923.0,180.4181818181818,55,7,0.11290322580645161,557649.0,8200.720588235294,68,10000,0.97012,0.8489
