dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar-r0.15,val,densenet,20,200,a7,0.0,0.0,521,2.2033898305084745,162785.0,826.3197969543147,197,39,0.1652542372881356,2583529.0,9065.01403508772,285,10000,0.99446,0.7457
cifar-r0.25,train,densenet,20,200,a3,0.0,0.0,3163,2.1613123718386875,5151341.0,4107.927432216906,1254,209,0.14285714285714285,75827877.0,44604.63352941177,1700,50000,0.99266,0.6933
cifar-r0.3,train,densenet,20,200,a7,0.0,0.0,3228,2.2487804878048783,5212620.0,4432.5,1176,259,0.18048780487804877,80101837.0,44674.755716675965,1793,50000,0.99006,0.6528
cifar-r0.35,trainUval,densenet,20,200,a3,0.0,0.0,4022,2.154876741693462,8879222.0,5474.24290998767,1622,244,0.1307609860664523,114419637.0,53070.33256029685,2156,60000,0.99074,0.6086
cifar-r0.4,trainUval,densenet,20,200,a7,0.0,0.0,3956,2.2256612267867193,7891074.0,5442.12,1450,327,0.18401800787844683,116739476.0,53574.79394217531,2179,60000,0.98562,0.5638
cifar-r0.45,val,densenet,20,200,a3,0.0,0.0,563,2.153256704980843,155885.0,695.9151785714286,224,37,0.1417624521072797,2720824.0,9009.350993377484,302,10000,0.98492,0.5336
cifar-r0.5,val,densenet,20,200,a7,0.0,0.0,553,2.164705882352941,152997.0,718.2957746478874,213,42,0.16470588235294117,2710388.0,9095.261744966443,298,10000,0.98472,0.5092
cifar-r0.7,train,densenet,20,200,a3,0.0,0.0,3512,2.1699629171817056,6409706.0,4664.997088791849,1374,244,0.1508034610630408,83506289.0,44089.90971488912,1894,50000,0.97752,0.3136
cifar-r0.8,train,densenet,20,200,a7,0.0,0.0,3133,2.1871508379888267,5503666.0,4537.2349546578735,1213,219,0.15293296089385475,75920242.0,44632.7113462669,1701,50000,0.9608,0.2218
cifar-r0.9,trainUval,densenet,20,200,a3,0.0,0.0,4147,2.158250910983863,10061925.0,6076.041666666667,1656,265,0.137948984903696,116425265.0,52302.45507637017,2226,60000,0.94792,0.1563
cifar-r1.0,trainUval,densenet,20,200,a7,0.0,0.0,3756,2.156806433084434,9143001.0,6034.984158415841,1515,226,0.12981045376220562,106592764.0,52899.63473945409,2015,60000,0.91354,0.101
cifar-r0.05,train,resnet,20,200,a4,0.0,0.0,2597,2.20186598812553,4226965.0,4248.206030150754,995,184,0.15606446140797287,63739379.0,44950.19675599436,1418,50000,0.99416,0.8047
cifar-r0.15,train,resnet,20,200,a2,0.0,0.0,3066,2.1373779637377965,5836813.0,4658.270550678372,1253,181,0.12622036262203626,71899764.0,44056.22794117647,1632,50000,0.98758,0.7389
cifar-r0.2,val,resnet,20,200,a5,0.0,0.0,578,2.2192307692307693,174052.0,798.4036697247707,218,42,0.16153846153846155,2873552.0,9036.327044025158,318,10000,0.98526,0.7109
cifar-r0.3,val,resnet,20,200,a3,0.0,0.0,593,2.1605839416058394,180545.0,771.5598290598291,234,40,0.145985401459854,2881645.0,9033.369905956113,319,10000,0.98254,0.6435
cifar-r0.4,val,resnet,20,200,a1,0.0,0.0,322,2.0844155844155843,98031.0,705.2589928057554,139,15,0.09740259740259741,1507203.0,8971.44642857143,168,10000,0.97728,0.5608
cifar-r0.5,trainUval,resnet,20,200,a4,0.0,0.0,3853,2.203661327231121,8075502.0,5501.023160762943,1468,280,0.16018306636155608,112623580.0,53502.88836104513,2105,60000,0.97576,0.4941
cifar-r0.7,trainUval,resnet,20,200,a2,0.0,0.0,4715,2.1723502304147466,11238427.0,6074.825405405405,1850,320,0.14746543778801843,132847877.0,52199.55874263262,2545,60000,0.95682,0.3214
cifar-r0.9,train,resnet,20,200,a5,0.0,0.0,3018,2.1751982696467196,6045020.0,5084.121110176619,1189,198,0.14275414563806776,72222340.0,44281.017780502756,1631,50000,0.92046,0.158
cifar-r0.0,train,vgg,20,200,a3,0.0,0.0,1880,2.200234192037471,525360.0,722.6409903713893,727,127,0.148711943793911,14779502.0,14404.972709551657,1026,50000,0.9958,0.8916
cifar-r0.05,trainUval,vgg,20,200,a3,0.0,0.0,2171,2.165668662674651,3736009.0,4344.196511627907,860,142,0.14171656686626746,47105593.0,40295.63130881095,1169,60000,0.98852,0.8644
cifar-r0.1,val,vgg,20,200,a3,0.0,0.0,362,2.161676646706587,87026.0,612.8591549295775,142,25,0.1497005988023952,1396311.0,7160.569230769231,195,10000,0.98082,0.8442
cifar-r0.2,train,vgg,20,200,a3,0.0,0.0,2585,2.2766519823788545,5736160.0,6121.835645677695,937,198,0.17444933920704847,59215756.0,40838.4524137931,1450,50000,0.9542,0.79
cifar-r0.25,trainUval,vgg,20,200,a3,0.0,0.0,3739,2.377862595419847,9548814.0,7596.510739856802,1257,315,0.20038167938931298,110002439.0,50762.546838947856,2167,60000,0.94366,0.7326
cifar-r0.3,val,vgg,20,200,a3,0.0,0.0,501,2.358490566037736,138552.0,815.0117647058823,170,42,0.19811320754716982,2506615.0,8673.408304498269,289,10000,0.92966,0.7058
cifar-r0.4,train,vgg,20,200,a3,0.0,0.0,4375,2.547466511357018,8752546.0,6774.416408668731,1292,425,0.24752475247524752,110125700.0,41431.79082016554,2658,50000,0.89634,0.6153
cifar-r0.45,trainUval,vgg,20,200,a3,0.0,0.0,4969,2.4618434093161548,12896520.0,8198.677685950413,1573,445,0.22051536174430128,148386427.0,50283.43849542528,2951,60000,0.87902,0.5818
cifar-r0.5,val,vgg,20,200,a3,0.0,0.0,548,2.52073732718894,157121.0,958.0548780487804,164,53,0.24423963133640553,2967084.0,8964.0,331,10000,0.86394,0.5262
cifar-r0.7,train,vgg,20,200,a3,0.0,0.0,6362,2.670445004198153,13097683.0,7527.404022988506,1740,642,0.2695214105793451,159668811.0,40117.79170854271,3980,50000,0.82944,0.3394
cifar-r0.8,trainUval,vgg,20,200,a3,0.0,0.0,7860,2.5758767617174696,20900514.0,9154.846254927726,2283,768,0.25172074729596855,229526280.0,47728.484092326886,4809,60000,0.81076,0.2388
cifar-r0.9,val,vgg,20,200,a3,0.0,0.0,736,2.8823529411764706,176762.0,998.6553672316384,177,78,0.3058823529411765,4238407.0,8811.656964656964,481,10000,0.68164,0.1617
cifar-r0.0,trainUval,densenet,20,200,a4,0.0,0.0,2582,2.161641541038526,5197588.0,5075.76953125,1024,170,0.1423785594639866,74842250.0,53920.92939481268,1388,60000,0.99864,0.8365
cifar-r0.05,trainUval,densenet,20,200,a8,0.0,0.0,3067,2.218523878437048,5552454.0,4840.8491717523975,1147,235,0.17004341534008682,91375698.0,54228.90089020772,1685,60000,0.99688,0.8074
cifar-r0.1,val,densenet,20,200,a4,0.0,0.0,531,2.1370967741935485,174523.0,815.5280373831775,214,34,0.13709677419354838,2528615.0,8935.035335689046,283,10000,0.9955,0.7726
cifar-r0.15,val,densenet,20,200,a8,0.0,0.0,553,2.253061224489796,167219.0,848.8274111675127,197,48,0.19591836734693877,2785180.0,9042.792207792209,308,10000,0.99446,0.7457
cifar-r0.25,train,densenet,20,200,a4,0.0,0.0,3139,2.1716262975778546,5292632.0,4302.952845528455,1230,215,0.14878892733564014,75464191.0,44547.92857142857,1694,50000,0.99266,0.6933
cifar-r0.3,train,densenet,20,200,a8,0.0,0.0,3120,2.2683636363636364,5104687.0,4611.280036133695,1107,268,0.19490909090909092,77858762.0,44618.20171919771,1745,50000,0.99006,0.6528
cifar-r0.35,trainUval,densenet,20,200,a4,0.0,0.0,3965,2.170865279299014,8289199.0,5303.390275111964,1563,263,0.14403066812705367,113976556.0,53284.9724170173,2139,60000,0.99074,0.6086
cifar-r0.4,trainUval,densenet,20,200,a8,0.0,0.0,4102,2.2732815964523283,8110362.0,5593.353103448276,1450,354,0.19623059866962306,122537665.0,53323.61401218451,2298,60000,0.98562,0.5638
cifar-r0.45,val,densenet,20,200,a4,0.0,0.0,596,2.1557971014492754,181159.0,767.6228813559322,236,40,0.14492753623188406,2873279.0,8978.996875,320,10000,0.98492,0.5336
cifar-r0.5,val,densenet,20,200,a8,0.0,0.0,597,2.1911764705882355,172365.0,755.9868421052631,228,44,0.16176470588235295,2941428.0,9050.547692307693,325,10000,0.98472,0.5092
cifar-r0.7,train,densenet,20,200,a4,0.0,0.0,3493,2.175700934579439,6426363.0,4718.328193832599,1362,243,0.15140186915887852,83235742.0,44086.72775423729,1888,50000,0.97752,0.3136
cifar-r0.8,train,densenet,20,200,a8,0.0,0.0,3333,2.233243967828418,6223200.0,5076.019575856444,1226,266,0.17828418230563003,81461842.0,44248.692015209126,1841,50000,0.9608,0.2218
cifar-r0.9,trainUval,densenet,20,200,a4,0.0,0.0,4096,2.1643763213530653,9874915.0,6099.391599752934,1619,273,0.14429175475687103,115455422.0,52384.49274047187,2204,60000,0.94792,0.1563
cifar-r1.0,trainUval,densenet,20,200,a8,0.0,0.0,4074,2.21479064709081,9586870.0,6233.335500650195,1538,301,0.16367591082109842,117825543.0,52718.36375838926,2235,60000,0.91354,0.101
cifar-r0.05,train,resnet,20,200,a5,0.0,0.0,2626,2.198492462311558,4169701.0,4148.956218905472,1005,189,0.15829145728643215,64550589.0,45077.22695530726,1432,50000,0.99416,0.8047
cifar-r0.15,train,resnet,20,200,a3,0.0,0.0,2991,2.140300644237652,5345685.0,4374.537643207856,1222,175,0.12526843235504653,70977389.0,44527.847553324966,1594,50000,0.98758,0.7389
cifar-r0.25,train,resnet,20,200,a1,0.0,0.0,2459,2.1486013986013988,5454771.0,5460.2312312312315,999,145,0.12674825174825174,57135419.0,43448.98783269962,1315,50000,0.98284,0.6752
cifar-r0.3,val,resnet,20,200,a4,0.0,0.0,595,2.16,191543.0,801.4351464435147,239,36,0.13090909090909092,2890859.0,9033.934375,320,10000,0.98254,0.6435
cifar-r0.4,val,resnet,20,200,a2,0.0,0.0,559,2.1796875,159427.0,752.0141509433962,212,44,0.171875,2717428.0,8968.409240924093,303,10000,0.97728,0.5608
cifar-r0.5,trainUval,resnet,20,200,a5,0.0,0.0,3880,2.234447004608295,7984788.0,5556.567849686848,1437,299,0.17223502304147464,114611153.0,53456.694496268654,2144,60000,0.97576,0.4941
cifar-r0.7,trainUval,resnet,20,200,a3,0.0,0.0,4304,2.173232323232323,10095886.0,5966.835697399527,1692,288,0.14545454545454545,122384894.0,52661.31411359725,2324,60000,0.95682,0.3214
cifar-r0.9,trainUval,resnet,20,200,a1,0.0,0.0,3280,2.1059730250481694,9860602.0,6973.55162659123,1414,143,0.09184328837508028,89542902.0,51969.182820661634,1723,60000,0.92046,0.158
cifar-r0.0,train,vgg,20,200,a4,0.0,0.0,3337,2.4766146993318485,9302842.0,9014.381782945737,1032,315,0.23385300668151449,78150235.0,39271.47487437186,1990,50000,0.9958,0.8916
cifar-r0.05,trainUval,vgg,20,200,a4,0.0,0.0,4844,2.6037634408602153,11163541.0,8019.785201149425,1392,468,0.25161290322580643,146827577.0,49204.95207774799,2984,60000,0.98852,0.8644
cifar-r0.1,val,vgg,20,200,a4,0.0,0.0,746,2.887596899224806,156042.0,808.5077720207254,193,65,0.25193798449612403,4210422.0,8627.91393442623,488,10000,0.98082,0.8442
cifar-r0.2,train,vgg,20,200,a4,0.0,0.0,4182,2.988563259471051,5878882.0,5908.424120603015,995,404,0.28877769835596856,117430214.0,42195.549407114624,2783,50000,0.9542,0.79
cifar-r0.25,trainUval,vgg,20,200,a4,0.0,0.0,5587,3.131165919282511,9043754.0,7358.6281529698945,1229,555,0.31109865470852016,191375996.0,50322.376018932424,3803,60000,0.94366,0.7326
cifar-r0.3,val,vgg,20,200,a4,0.0,0.0,649,3.0,143837.0,978.4829931972789,147,69,0.3194444444444444,3841183.0,8871.092378752886,433,10000,0.92966,0.7058
cifar-r0.4,train,vgg,20,200,a4,0.0,0.0,4334,3.0195121951219512,5948777.0,6014.941354903944,989,446,0.310801393728223,123614039.0,42640.2342186961,2899,50000,0.89634,0.6153
cifar-r0.45,trainUval,vgg,20,200,a4,0.0,0.0,4280,2.871812080536913,7916522.0,7309.807940904894,1083,407,0.2731543624161074,146745447.0,52596.93440860215,2790,60000,0.87902,0.5818
cifar-r0.5,val,vgg,20,200,a4,0.0,0.0,514,3.3973509933774833,110883.0,990.0267857142857,112,39,0.2582781456953642,3340575.0,9202.685950413223,363,10000,0.86394,0.5262
cifar-r0.7,train,vgg,20,200,a4,0.0,0.0,4720,2.7467986030267753,7536933.0,6296.518796992481,1197,521,0.3032596041909197,127068782.0,42328.041972018655,3002,50000,0.82944,0.3394
cifar-r0.8,trainUval,vgg,20,200,a4,0.0,0.0,4997,2.498,10903027.0,7177.76629361422,1519,481,0.2405,155099145.0,51751.46646646647,2997,60000,0.81076,0.2388
cifar-r0.9,val,vgg,20,200,a4,0.0,0.0,706,2.620817843866171,171524.0,917.24064171123,187,82,0.3048327137546468,3874782.0,8866.778032036613,437,10000,0.68164,0.1617
cifar-r0.0,trainUval,densenet,20,200,a5,0.0,0.0,2666,2.1631493506493507,5187167.0,4866.010318949343,1066,166,0.13474025974025974,78228320.0,54552.524407252444,1434,60000,0.99864,0.8365
cifar-r0.05,val,densenet,20,200,a1,0.0,0.0,371,2.102272727272727,55505.0,349.0880503144654,159,17,0.09659090909090909,1686589.0,8649.174358974358,195,10000,0.99688,0.8074
cifar-r0.1,val,densenet,20,200,a5,0.0,0.0,497,2.1565217391304348,142557.0,719.9848484848485,198,32,0.1391304347826087,2416915.0,9052.116104868914,267,10000,0.9955,0.7726
cifar-r0.2,train,densenet,20,200,a1,0.0,0.0,3015,2.124031007751938,6621901.0,5234.704347826087,1265,154,0.10852713178294573,69648309.0,43639.29135338346,1596,50000,0.9943,0.7188
cifar-r0.25,train,densenet,20,200,a5,0.0,0.0,3032,2.1774425287356323,4818987.0,4111.763651877133,1172,220,0.15804597701149425,73508097.0,44822.01036585366,1640,50000,0.99266,0.6933
cifar-r0.3,trainUval,densenet,20,200,a1,0.0,0.0,3748,2.1181458451102317,9922783.0,6288.202154626109,1578,191,0.10797060486150367,103531204.0,52314.908539666496,1979,60000,0.99006,0.6528
cifar-r0.35,trainUval,densenet,20,200,a5,0.0,0.0,3902,2.161218836565097,7990506.0,5118.837924407431,1561,244,0.13518005540166206,112202024.0,53505.97234144015,2097,60000,0.99074,0.6086
cifar-r0.4,val,densenet,20,200,a1,0.0,0.0,495,2.1293103448275863,137221.0,672.6519607843137,204,28,0.1206896551724138,2383899.0,9064.254752851712,263,10000,0.98562,0.5638
cifar-r0.45,val,densenet,20,200,a5,0.0,0.0,567,2.1853281853281854,146484.0,678.1666666666666,216,43,0.16602316602316602,2793052.0,9068.35064935065,308,10000,0.98492,0.5336
cifar-r0.6,train,densenet,20,200,a1,0.0,0.0,3378,2.140050697084918,6767264.0,4886.11119133574,1385,193,0.12230671736375158,79166122.0,43981.17888888889,1800,50000,0.98172,0.4162
cifar-r0.7,train,densenet,20,200,a5,0.0,0.0,3323,2.1755075311067453,5936192.0,4580.395061728395,1296,231,0.1512770137524558,79730020.0,44393.10690423162,1796,50000,0.97752,0.3136
cifar-r0.8,trainUval,densenet,20,200,a1,0.0,0.0,4393,2.1351482741857075,10855584.0,5981.038016528925,1815,242,0.11764705882352941,122615705.0,52489.599743150684,2336,60000,0.9608,0.2218
cifar-r0.9,trainUval,densenet,20,200,a5,0.0,0.0,3991,2.153264975715057,9380411.0,5840.853673723536,1606,247,0.1332973556395035,112462327.0,52601.64967259121,2138,60000,0.94792,0.1563
cifar-r1.0,val,densenet,20,200,a1,0.0,0.0,615,2.20863309352518,164756.0,722.6140350877193,228,50,0.17985611510791366,3042800.0,9029.080118694363,337,10000,0.91354,0.101
cifar-r0.05,trainUval,resnet,20,200,a1,0.0,0.0,2247,2.101028999064546,5246193.0,5425.22543950362,967,102,0.09541627689429373,60167328.0,51075.83022071308,1178,60000,0.99416,0.8047
