,n,train_pearson,val_pearson,train_spearman,val_spearman
full_average_branching_factor,402,-0.13299260499807747,-0.1819485495010001,0.2401950522963957,0.26082167874091217
full_colless_index,402,-0.9439222130334557,-0.9451715771820751,-0.6848273770023062,-0.6867212460363321
full_average_colless_index,402,-0.7068573401091244,-0.6127648498676496,-0.7669607378712224,-0.7901956641834498
full_sackin_index,402,-0.8345080803663733,-0.8999199124928665,-0.7638634011365539,-0.7414100538502404
full_average_sackin_index,402,-0.6895511450057056,-0.6243650995920264,-0.8878066517882071,-0.9047716881941619
full_leaf_count,402,-0.526452754322765,-0.5910874991400615,-0.06328470664799185,-0.0063041228072383045
cifar_average_branching_factor,402,-0.13299260499807747,-0.1819485495010001,0.2401950522963957,0.26082167874091217
cifar_colless_index,402,-0.9439222130334557,-0.9451715771820751,-0.6848273770023062,-0.6867212460363321
cifar_average_colless_index,402,-0.7068573401091244,-0.6127648498676496,-0.7669607378712224,-0.7901956641834498
cifar_sackin_index,402,-0.8345080803663733,-0.8999199124928665,-0.7638634011365539,-0.7414100538502404
cifar_average_sackin_index,402,-0.6895511450057056,-0.6243650995920264,-0.8878066517882071,-0.9047716881941619
cifar_leaf_count,402,-0.526452754322765,-0.5910874991400615,-0.06328470664799185,-0.0063041228072383045
densenet_average_branching_factor,201,-0.0009791961689785333,-0.04820141355261759,0.43770014674361096,0.44768026316791104
densenet_colless_index,201,-0.9680099637642287,-0.9520266448327088,-0.603011028232478,-0.6312823033005946
densenet_average_colless_index,201,-0.7686778050934338,-0.6769601767271244,-0.8670809592221794,-0.8979780329135054
densenet_sackin_index,201,-0.8846517060374828,-0.9367489449857247,-0.7580304738283294,-0.8074893692978145
densenet_average_sackin_index,201,-0.6744814026401047,-0.6338605173018964,-0.8927808398558956,-0.9414401667509668
densenet_leaf_count,201,-0.4261300283103876,-0.47170786668393216,0.2582382609294079,0.2989009076881006
resnet_average_branching_factor,201,-0.326448013238618,-0.3805577448795446,-0.004407239416932791,0.002916131569557661
resnet_colless_index,201,-0.9271611858069616,-0.9450209152918184,-0.7372223968945524,-0.7021477982267019
resnet_average_colless_index,201,-0.6397161852884085,-0.5406095395550734,-0.6354123911559485,-0.6092592948679217
resnet_sackin_index,201,-0.8090571147345079,-0.8855579178368742,-0.9225986381746334,-0.8892828801719492
resnet_average_sackin_index,201,-0.7148570805088132,-0.6154523385987928,-0.8934245657408177,-0.8685460024434213
resnet_leaf_count,201,-0.7364316228142416,-0.8273066078219721,-0.48658428637060736,-0.4501381267440187
cifar_densenet_average_branching_factor,201,-0.0009791961689785333,-0.04820141355261759,0.43770014674361096,0.44768026316791104
cifar_densenet_colless_index,201,-0.9680099637642287,-0.9520266448327088,-0.603011028232478,-0.6312823033005946
cifar_densenet_average_colless_index,201,-0.7686778050934338,-0.6769601767271244,-0.8670809592221794,-0.8979780329135054
cifar_densenet_sackin_index,201,-0.8846517060374828,-0.9367489449857247,-0.7580304738283294,-0.8074893692978145
cifar_densenet_average_sackin_index,201,-0.6744814026401047,-0.6338605173018964,-0.8927808398558956,-0.9414401667509668
cifar_densenet_leaf_count,201,-0.4261300283103876,-0.47170786668393216,0.2582382609294079,0.2989009076881006
cifar_resnet_average_branching_factor,201,-0.326448013238618,-0.3805577448795446,-0.004407239416932791,0.002916131569557661
cifar_resnet_colless_index,201,-0.9271611858069616,-0.9450209152918184,-0.7372223968945524,-0.7021477982267019
cifar_resnet_average_colless_index,201,-0.6397161852884085,-0.5406095395550734,-0.6354123911559485,-0.6092592948679217
cifar_resnet_sackin_index,201,-0.8090571147345079,-0.8855579178368742,-0.9225986381746334,-0.8892828801719492
cifar_resnet_average_sackin_index,201,-0.7148570805088132,-0.6154523385987928,-0.8934245657408177,-0.8685460024434213
cifar_resnet_leaf_count,201,-0.7364316228142416,-0.8273066078219721,-0.48658428637060736,-0.4501381267440187
