,True Label,True Class,count,Proportion,Coverage
547,547,electric locomotive,77,0.00031770001691649443,0.057
577,577,gong,76,0.00031357404267082564,0.0571
253,253,basenji,75,0.0003094480684251569,0.0556
264,264,Cardigan,73,0.0003011961199338194,0.0541
424,424,barbershop,73,0.0003011961199338194,0.0541
939,940,spaghetti squash,73,0.0003011961199338194,0.0566
260,260,chow,73,0.0003011961199338194,0.0541
2,2,great white shark,72,0.0002970701456881506,0.0533
841,842,swimming trunks,71,0.00029294417144248185,0.0526
426,426,barometer,71,0.00029294417144248185,0.0568
206,206,curly-coated retriever,71,0.00029294417144248185,0.056
383,383,Madagascar cat,69,0.0002846922229511443,0.0511
803,804,soap dispenser,69,0.0002846922229511443,0.0511
67,67,diamondback,68,0.0002805662487054756,0.0504
723,724,pirate,68,0.0002805662487054756,0.0582
128,128,black stork,67,0.0002764402744598068,0.0496
203,203,West Highland white terrier,67,0.0002764402744598068,0.0496
444,444,bicycle-built-for-two,66,0.00027231430021413806,0.0489
40,40,American chameleon,66,0.00027231430021413806,0.0489
629,630,Loafer,65,0.0002681883259684693,0.0548
598,599,honeycomb,65,0.0002681883259684693,0.0481
502,502,clog,64,0.00026406235172280054,0.0474
259,259,Pomeranian,64,0.00026406235172280054,0.0474
729,730,plow,63,0.0002599363774771318,0.0467
870,871,trimaran,62,0.000255810403231463,0.0459
583,584,hair slide,62,0.000255810403231463,0.0459
727,728,plastic bag,62,0.000255810403231463,0.0554
732,733,pole,61,0.0002516844289857943,0.0452
760,761,remote control,61,0.0002516844289857943,0.0452
23,23,vulture,61,0.0002516844289857943,0.0452
587,588,hamper,61,0.0002516844289857943,0.0452
122,122,American lobster,61,0.0002516844289857943,0.0452
859,860,tobacco shop,60,0.00024755845474012554,0.0462
697,698,palace,59,0.00024343248049445675,0.0437
791,792,shovel,59,0.00024343248049445675,0.0437
200,200,Tibetan terrier,58,0.00023930650624878798,0.043
309,309,bee,57,0.00023518053200311925,0.0422
322,322,ringlet,56,0.00023105455775745048,0.0415
292,292,tiger,56,0.00023105455775745048,0.0415
880,881,upright,54,0.00022280260926611296,0.04
506,506,coil,54,0.00022280260926611296,0.04
749,750,quilt,54,0.00022280260926611296,0.04
790,791,shopping cart,53,0.0002186766350204442,0.0393
299,299,meerkat,53,0.0002186766350204442,0.0393
750,751,racer,53,0.0002186766350204442,0.0393
225,225,malinois,53,0.0002186766350204442,0.0393
21,21,kite,53,0.0002186766350204442,0.0393
775,776,sax,52,0.00021455066077477546,0.0385
442,442,bell cote,52,0.00021455066077477546,0.0385
538,538,dome,52,0.00021455066077477546,0.0385
742,743,prison,52,0.00021455066077477546,0.0385
689,690,oxcart,51,0.0002104246865291067,0.0378
867,868,tray,50,0.00020629871228343793,0.037
707,708,pedestal,50,0.00020629871228343793,0.0415
795,796,ski mask,50,0.00020629871228343793,0.037
37,37,box turtle,49,0.00020217273803776917,0.0363
382,382,squirrel monkey,49,0.00020217273803776917,0.0363
783,784,screwdriver,49,0.00020217273803776917,0.0363
888,889,violin,48,0.0001980467637921004,0.0356
656,657,missile,48,0.0001980467637921004,0.0356
850,851,television,48,0.0001980467637921004,0.0356
46,46,green lizard,48,0.0001980467637921004,0.0356
377,377,marmoset,47,0.00019392078954643164,0.0348
541,541,drum,47,0.00019392078954643164,0.0348
877,878,typewriter keyboard,47,0.00019392078954643164,0.0348
473,473,can opener,47,0.00019392078954643164,0.0348
5,5,electric ray,47,0.00019392078954643164,0.0348
109,109,brain coral,47,0.00019392078954643164,0.0348
72,72,black and gold garden spider,46,0.0001897948153007629,0.0341
250,250,Siberian husky,46,0.0001897948153007629,0.0341
924,925,consomme,46,0.0001897948153007629,0.0366
86,86,partridge,46,0.0001897948153007629,0.0341
618,619,lampshade,45,0.00018566884105509414,0.0333
840,841,sweatshirt,45,0.00018566884105509414,0.0459
311,311,grasshopper,45,0.00018566884105509414,0.0333
524,524,cuirass,45,0.00018566884105509414,0.0333
692,693,paddle,45,0.00018566884105509414,0.0333
263,263,Pembroke,44,0.00018154286680942538,0.0326
435,435,bathtub,44,0.00018154286680942538,0.0326
567,567,frying pan,44,0.00018154286680942538,0.0346
948,949,strawberry,43,0.0001774168925637566,0.0319
6,6,stingray,43,0.0001774168925637566,0.0319
669,670,motor scooter,43,0.0001774168925637566,0.0319
826,827,stove,43,0.0001774168925637566,0.0319
929,930,French loaf,43,0.0001774168925637566,0.0319
258,258,Samoyed,43,0.0001774168925637566,0.0319
391,391,coho,42,0.00017329091831808785,0.0311
481,481,cassette,41,0.0001691649440724191,0.0332
265,265,toy poodle,41,0.0001691649440724191,0.0304
31,31,tree frog,41,0.0001691649440724191,0.0304
505,505,coffeepot,41,0.0001691649440724191,0.0304
543,543,dumbbell,41,0.0001691649440724191,0.0304
301,301,ladybug,41,0.0001691649440724191,0.0304
950,951,lemon,40,0.00016503896982675035,0.0296
50,50,American alligator,40,0.00016503896982675035,0.0296
986,987,corn,40,0.00016503896982675035,0.0296
980,981,ballplayer,40,0.00016503896982675035,0.0296
266,266,miniature poodle,40,0.00016503896982675035,0.0296
261,261,keeshond,40,0.00016503896982675035,0.0296
386,386,African elephant,40,0.00016503896982675035,0.0296
670,671,mountain bike,40,0.00016503896982675035,0.0296
187,187,Yorkshire terrier,40,0.00016503896982675035,0.0296
814,815,spider web,40,0.00016503896982675035,0.0296
694,695,padlock,40,0.00016503896982675035,0.0296
232,232,Border collie,40,0.00016503896982675035,0.0296
101,101,tusker,40,0.00016503896982675035,0.0296
440,440,beer bottle,39,0.00016091299558108159,0.0289
345,345,ox,39,0.00016091299558108159,0.0289
891,892,wall clock,39,0.00016091299558108159,0.0289
981,982,groom,39,0.00016091299558108159,0.0289
971,972,cliff,39,0.00016091299558108159,0.0289
479,479,car wheel,39,0.00016091299558108159,0.0289
619,620,laptop,39,0.00016091299558108159,0.0289
359,359,black-footed ferret,39,0.00016091299558108159,0.0289
464,464,buckle,38,0.00015678702133541282,0.0281
289,289,snow leopard,38,0.00015678702133541282,0.0281
204,204,Lhasa,38,0.00015678702133541282,0.0281
461,461,breastplate,38,0.00015678702133541282,0.0281
281,281,tabby,38,0.00015678702133541282,0.0281
27,27,eft,38,0.00015678702133541282,0.0281
33,33,loggerhead,38,0.00015678702133541282,0.0281
489,489,chainlink fence,38,0.00015678702133541282,0.0281
357,357,mink,38,0.00015678702133541282,0.0281
8,8,hen,37,0.00015266104708974406,0.0274
275,275,African hunting dog,37,0.00015266104708974406,0.0274
226,226,briard,37,0.00015266104708974406,0.0274
884,885,velvet,37,0.00015266104708974406,0.0333
865,866,tractor,37,0.00015266104708974406,0.0274
385,385,Indian elephant,36,0.0001485350728440753,0.0267
485,485,CD player,36,0.0001485350728440753,0.0267
49,49,African crocodile,36,0.0001485350728440753,0.0267
897,898,water bottle,36,0.0001485350728440753,0.0267
488,488,chain,36,0.0001485350728440753,0.0267
773,774,sandal,36,0.0001485350728440753,0.0267
894,895,warplane,35,0.00014440909859840656,0.0259
509,509,confectionery,35,0.00014440909859840656,0.0259
991,992,agaric,35,0.00014440909859840656,0.0259
581,581,grille,35,0.00014440909859840656,0.0259
176,176,Saluki,35,0.00014440909859840656,0.0259
423,423,barber chair,35,0.00014440909859840656,0.0259
277,277,red fox,35,0.00014440909859840656,0.0259
768,769,rule,35,0.00014440909859840656,0.0259
497,497,church,35,0.00014440909859840656,0.0259
666,667,mortarboard,34,0.0001402831243527378,0.0252
445,445,bikini,34,0.0001402831243527378,0.0252
55,55,green snake,34,0.0001402831243527378,0.0252
267,267,standard poodle,34,0.0001402831243527378,0.0252
818,819,stage,34,0.0001402831243527378,0.0252
431,431,bassinet,34,0.0001402831243527378,0.0252
319,319,dragonfly,34,0.0001402831243527378,0.0252
487,487,cellular telephone,34,0.0001402831243527378,0.0252
342,342,wild boar,34,0.0001402831243527378,0.0252
570,570,gasmask,34,0.0001402831243527378,0.0252
893,894,wardrobe,34,0.0001402831243527378,0.0252
531,531,digital watch,34,0.0001402831243527378,0.0362
532,532,dining table,33,0.00013615715010706903,0.0244
352,352,impala,33,0.00013615715010706903,0.0244
198,198,standard schnauzer,33,0.00013615715010706903,0.0244
349,349,bighorn,33,0.00013615715010706903,0.0244
269,269,timber wolf,33,0.00013615715010706903,0.0244
910,911,wool,32,0.00013203117586140027,0.0237
132,132,American egret,32,0.00013203117586140027,0.0237
906,907,wine bottle,32,0.00013203117586140027,0.0237
508,508,computer keyboard,32,0.00013203117586140027,0.0237
412,412,ashcan,32,0.00013203117586140027,0.0237
3,3,tiger shark,32,0.00013203117586140027,0.0237
123,123,spiny lobster,32,0.00013203117586140027,0.0237
276,276,hyena,32,0.00013203117586140027,0.0237
154,154,Pekinese,32,0.00013203117586140027,0.0237
809,810,space bar,32,0.00013203117586140027,0.0292
230,230,Shetland sheepdog,32,0.00013203117586140027,0.0237
389,389,barracouta,32,0.00013203117586140027,0.0237
680,681,notebook,32,0.00013203117586140027,0.0237
678,679,necklace,32,0.00013203117586140027,0.0237
997,998,ear,32,0.00013203117586140027,0.0237
996,997,bolete,31,0.0001279052016157315,0.023
7,7,cock,31,0.0001279052016157315,0.023
404,404,airliner,31,0.0001279052016157315,0.023
482,482,cassette player,31,0.0001279052016157315,0.023
366,366,gorilla,31,0.0001279052016157315,0.023
638,639,maillot,31,0.0001279052016157315,0.023
34,34,leatherback turtle,31,0.0001279052016157315,0.023
300,300,tiger beetle,31,0.0001279052016157315,0.023
676,677,nail,31,0.0001279052016157315,0.023
312,312,cricket,31,0.0001279052016157315,0.023
864,865,toyshop,31,0.0001279052016157315,0.023
557,557,flagpole,31,0.0001279052016157315,0.023
348,348,ram,31,0.0001279052016157315,0.023
28,28,spotted salamander,31,0.0001279052016157315,0.023
409,409,analog clock,31,0.0001279052016157315,0.0231
195,195,Boston bull,30,0.00012377922737006277,0.0222
959,960,chocolate sauce,30,0.00012377922737006277,0.0222
474,474,cardigan,30,0.00012377922737006277,0.0222
895,896,washbasin,30,0.00012377922737006277,0.0222
477,477,carpenter's kit,30,0.00012377922737006277,0.0222
369,369,siamang,30,0.00012377922737006277,0.0222
36,36,terrapin,30,0.00012377922737006277,0.0222
400,400,academic gown,30,0.00012377922737006277,0.0222
578,578,gown,30,0.00012377922737006277,0.0222
747,748,purse,30,0.00012377922737006277,0.0222
808,809,soup bowl,30,0.00012377922737006277,0.0222
743,744,projectile,30,0.00012377922737006277,0.0222
860,861,toilet seat,30,0.00012377922737006277,0.0222
320,320,damselfly,30,0.00012377922737006277,0.0222
208,208,Labrador retriever,30,0.00012377922737006277,0.0222
755,756,rain barrel,30,0.00012377922737006277,0.0222
252,252,affenpinscher,30,0.00012377922737006277,0.0299
380,380,titi,29,0.00011965325312439399,0.0215
892,893,wallet,29,0.00011965325312439399,0.0215
484,484,catamaran,29,0.00011965325312439399,0.0215
472,472,canoe,29,0.00011965325312439399,0.0215
875,876,tub,29,0.00011965325312439399,0.0215
647,648,medicine chest,29,0.00011965325312439399,0.0215
810,811,space heater,29,0.00011965325312439399,0.0275
837,838,sunscreen,29,0.00011965325312439399,0.0229
280,280,grey fox,29,0.00011965325312439399,0.0215
201,201,silky terrier,29,0.00011965325312439399,0.0215
623,624,library,29,0.00011965325312439399,0.0215
390,390,eel,29,0.00011965325312439399,0.0239
371,371,patas,29,0.00011965325312439399,0.0215
972,973,coral reef,28,0.00011552727887872524,0.0207
197,197,giant schnauzer,28,0.00011552727887872524,0.0207
183,183,Kerry blue terrier,28,0.00011552727887872524,0.0212
229,229,Old English sheepdog,28,0.00011552727887872524,0.0207
151,151,Chihuahua,28,0.00011552727887872524,0.0207
486,486,cello,28,0.00011552727887872524,0.0207
908,909,wok,28,0.00011552727887872524,0.0207
64,64,green mamba,28,0.00011552727887872524,0.0207
454,454,bookshop,28,0.00011552727887872524,0.0207
546,546,electric guitar,28,0.00011552727887872524,0.0207
542,542,drumstick,28,0.00011552727887872524,0.0207
630,631,lotion,27,0.00011140130463305648,0.0204
949,950,orange,27,0.00011140130463305648,0.02
188,188,wire-haired fox terrier,27,0.00011140130463305648,0.0263
882,883,vase,27,0.00011140130463305648,0.02
346,346,water buffalo,27,0.00011140130463305648,0.02
295,295,American black bear,27,0.00011140130463305648,0.02
468,468,cab,27,0.00011140130463305648,0.02
945,946,cardoon,27,0.00011140130463305648,0.023
73,73,barn spider,27,0.00011140130463305648,0.02
330,330,wood rabbit,27,0.00011140130463305648,0.02
812,813,spatula,27,0.00011140130463305648,0.02
272,272,coyote,27,0.00011140130463305648,0.02
174,174,Norwegian elkhound,27,0.00011140130463305648,0.02
186,186,Norwich terrier,26,0.00010727533038738773,0.0193
196,196,miniature schnauzer,26,0.00010727533038738773,0.0193
701,702,parallel bars,26,0.00010727533038738773,0.0193
520,520,crib,26,0.00010727533038738773,0.0193
515,515,cowboy hat,26,0.00010727533038738773,0.0193
717,718,pier,26,0.00010727533038738773,0.0193
180,180,American Staffordshire terrier,26,0.00010727533038738773,0.0193
279,279,Arctic fox,26,0.00010727533038738773,0.0193
817,818,spotlight,26,0.00010727533038738773,0.0193
594,595,harvester,26,0.00010727533038738773,0.0193
254,254,pug,26,0.00010727533038738773,0.0193
30,30,bullfrog,26,0.00010727533038738773,0.0193
393,393,anemone fish,26,0.00010727533038738773,0.0193
179,179,Staffordshire bullterrier,25,0.00010314935614171896,0.0185
758,759,reflex camera,25,0.00010314935614171896,0.0185
41,41,whiptail,25,0.00010314935614171896,0.0185
600,601,hoopskirt,25,0.00010314935614171896,0.0185
601,602,horizontal bar,25,0.00010314935614171896,0.0185
172,172,whippet,25,0.00010314935614171896,0.0185
617,618,ladle,25,0.00010314935614171896,0.0185
282,282,tiger cat,25,0.00010314935614171896,0.0185
373,373,macaque,25,0.00010314935614171896,0.0185
61,61,boa constrictor,25,0.00010314935614171896,0.0185
66,66,horned viper,25,0.00010314935614171896,0.0185
235,235,German shepherd,25,0.00010314935614171896,0.0185
708,709,pencil box,25,0.00010314935614171896,0.0185
847,848,tape player,25,0.00010314935614171896,0.0185
517,517,crane,24,0.0000990233818960502,0.0178
68,68,sidewinder,24,0.0000990233818960502,0.0178
155,155,Shih-Tzu,24,0.0000990233818960502,0.0178
848,849,teapot,24,0.0000990233818960502,0.0178
156,156,Blenheim spaniel,24,0.0000990233818960502,0.0178
916,917,comic book,24,0.0000990233818960502,0.0178
82,82,ruffed grouse,24,0.0000990233818960502,0.0178
776,777,scabbard,24,0.0000990233818960502,0.0178
763,764,rifle,24,0.0000990233818960502,0.0178
438,438,beaker,24,0.0000990233818960502,0.0178
966,967,espresso,24,0.0000990233818960502,0.0178
833,834,suit,23,0.00009489740765038145,0.017
582,582,grocery store,23,0.00009489740765038145,0.017
193,193,Australian terrier,23,0.00009489740765038145,0.017
413,413,assault rifle,23,0.00009489740765038145,0.017
437,437,beacon,23,0.00009489740765038145,0.017
4,4,hammerhead,23,0.00009489740765038145,0.017
978,979,valley,23,0.00009489740765038145,0.017
62,62,rock python,23,0.00009489740765038145,0.0205
927,928,ice cream,23,0.00009489740765038145,0.017
237,237,miniature pinscher,23,0.00009489740765038145,0.017
343,343,warthog,23,0.00009489740765038145,0.017
516,516,cradle,23,0.00009489740765038145,0.017
704,705,passenger car,23,0.00009489740765038145,0.017
356,356,weasel,23,0.00009489740765038145,0.017
218,218,Welsh springer spaniel,23,0.00009489740765038145,0.017
213,213,Irish setter,23,0.00009489740765038145,0.017
241,241,EntleBucher,22,0.00009077143340471269,0.0163
239,239,Bernese mountain dog,22,0.00009077143340471269,0.0163
998,999,toilet tissue,22,0.00009077143340471269,0.0163
56,56,king snake,22,0.00009077143340471269,0.0163
35,35,mud turtle,22,0.00009077143340471269,0.0163
406,406,altar,22,0.00009077143340471269,0.0163
202,202,soft-coated wheaten terrier,22,0.00009077143340471269,0.0163
171,171,Italian greyhound,22,0.00009077143340471269,0.0163
162,162,beagle,22,0.00009077143340471269,0.0163
537,537,dogsled,22,0.00009077143340471269,0.0163
883,884,vault,22,0.00009077143340471269,0.0163
705,706,patio,22,0.00009077143340471269,0.0183
115,115,sea slug,22,0.00009077143340471269,0.0163
682,683,oboe,22,0.00009077143340471269,0.0163
724,725,pitcher,22,0.00009077143340471269,0.0163
635,636,mailbag,22,0.00009077143340471269,0.0163
205,205,flat-coated retriever,22,0.00009077143340471269,0.0163
663,664,monitor,22,0.00009077143340471269,0.0163
25,25,European fire salamander,22,0.00009077143340471269,0.0163
823,824,stole,22,0.00009077143340471269,0.0163
288,288,leopard,21,0.00008664545915904392,0.0156
360,360,otter,21,0.00008664545915904392,0.0156
368,368,gibbon,21,0.00008664545915904392,0.0156
379,379,howler monkey,21,0.00008664545915904392,0.0156
166,166,Walker hound,21,0.00008664545915904392,0.0195
190,190,Sealyham terrier,21,0.00008664545915904392,0.0213
270,270,white wolf,21,0.00008664545915904392,0.0156
59,59,vine snake,21,0.00008664545915904392,0.0156
233,233,Bouvier des Flandres,21,0.00008664545915904392,0.0156
168,168,redbone,21,0.00008664545915904392,0.0157
167,167,English foxhound,21,0.00008664545915904392,0.0261
855,856,thresher,21,0.00008664545915904392,0.0156
849,850,teddy,21,0.00008664545915904392,0.0156
453,453,bookcase,20,0.00008251948491337517,0.0148
816,817,sports car,20,0.00008251948491337517,0.0148
920,921,book jacket,20,0.00008251948491337517,0.0166
216,216,clumber,20,0.00008251948491337517,0.0148
231,231,collie,20,0.00008251948491337517,0.0148
32,32,tailed frog,20,0.00008251948491337517,0.0148
249,249,malamute,20,0.00008251948491337517,0.0148
189,189,Lakeland terrier,20,0.00008251948491337517,0.0148
835,836,sunglass,20,0.00008251948491337517,0.0148
119,119,rock crab,20,0.00008251948491337517,0.0148
527,527,desktop computer,19,0.00007839351066770641,0.0141
691,692,packet,19,0.00007839351066770641,0.0141
378,378,capuchin,19,0.00007839351066770641,0.0141
977,978,seashore,19,0.00007839351066770641,0.0141
177,177,Scottish deerhound,19,0.00007839351066770641,0.0141
781,782,screen,19,0.00007839351066770641,0.0144
779,780,schooner,19,0.00007839351066770641,0.0141
165,165,black-and-tan coonhound,19,0.00007839351066770641,0.0243
526,526,desk,19,0.00007839351066770641,0.0141
845,846,table lamp,18,0.00007426753642203765,0.0133
209,209,Chesapeake Bay retriever,18,0.00007426753642203765,0.0133
191,191,Airedale,18,0.00007426753642203765,0.0133
548,548,entertainment center,18,0.00007426753642203765,0.0133
866,867,trailer truck,18,0.00007426753642203765,0.0133
549,549,envelope,18,0.00007426753642203765,0.0133
913,914,yawl,18,0.00007426753642203765,0.0143
238,238,Greater Swiss Mountain dog,18,0.00007426753642203765,0.0133
415,415,bakery,18,0.00007426753642203765,0.0133
965,966,red wine,18,0.00007426753642203765,0.0133
211,211,vizsla,18,0.00007426753642203765,0.0133
967,968,cup,18,0.00007426753642203765,0.0133
674,675,moving van,18,0.00007426753642203765,0.0149
248,248,Eskimo dog,18,0.00007426753642203765,0.0133
220,220,Sussex spaniel,17,0.0000701415621763689,0.0126
217,217,English springer,17,0.0000701415621763689,0.0126
622,623,letter opener,17,0.0000701415621763689,0.0164
661,662,modem,17,0.0000701415621763689,0.0142
256,256,Newfoundland,17,0.0000701415621763689,0.0126
753,754,radio,17,0.0000701415621763689,0.0126
421,421,bannister,17,0.0000701415621763689,0.0126
536,536,dock,17,0.0000701415621763689,0.0135
874,875,trombone,17,0.0000701415621763689,0.0126
285,285,Egyptian cat,17,0.0000701415621763689,0.0126
436,436,beach wagon,17,0.0000701415621763689,0.0126
74,74,garden spider,17,0.0000701415621763689,0.0126
242,242,boxer,17,0.0000701415621763689,0.0126
245,245,French bulldog,16,0.00006601558793070013,0.0119
653,654,minibus,16,0.00006601558793070013,0.0119
836,837,sunglasses,16,0.00006601558793070013,0.0119
828,829,streetcar,16,0.00006601558793070013,0.0119
353,353,gazelle,16,0.00006601558793070013,0.0119
108,108,sea anemone,16,0.00006601558793070013,0.0119
152,152,Japanese spaniel,16,0.00006601558793070013,0.0195
159,159,Rhodesian ridgeback,16,0.00006601558793070013,0.0119
982,983,scuba diver,16,0.00006601558793070013,0.0119
846,847,tank,16,0.00006601558793070013,0.0119
494,494,chime,16,0.00006601558793070013,0.0119
946,947,mushroom,16,0.00006601558793070013,0.0119
381,381,spider monkey,16,0.00006601558793070013,0.0119
52,52,thunder snake,16,0.00006601558793070013,0.0119
925,926,hot pot,16,0.00006601558793070013,0.0133
278,278,kit fox,15,0.00006188961368503138,0.0111
54,54,hognose snake,15,0.00006188961368503138,0.0111
460,460,breakwater,15,0.00006188961368503138,0.0111
124,124,crayfish,15,0.00006188961368503138,0.0111
304,304,leaf beetle,15,0.00006188961368503138,0.0111
655,656,minivan,15,0.00006188961368503138,0.0111
449,449,boathouse,15,0.00006188961368503138,0.0111
609,610,jersey,15,0.00006188961368503138,0.0112
688,689,overskirt,15,0.00006188961368503138,0.0142
595,596,hatchet,15,0.00006188961368503138,0.0159
192,192,cairn,15,0.00006188961368503138,0.0111
969,970,alp,15,0.00006188961368503138,0.0111
974,975,lakeside,15,0.00006188961368503138,0.0111
302,302,ground beetle,14,0.00005776363943936262,0.0104
370,370,guenon,14,0.00005776363943936262,0.0104
922,923,plate,14,0.00005776363943936262,0.0104
77,77,wolf spider,14,0.00005776363943936262,0.0104
631,632,loudspeaker,14,0.00005776363943936262,0.0104
185,185,Norfolk terrier,14,0.00005776363943936262,0.0104
184,184,Irish terrier,14,0.00005776363943936262,0.0104
207,207,golden retriever,14,0.00005776363943936262,0.0104
273,273,dingo,14,0.00005776363943936262,0.0104
290,290,jaguar,14,0.00005776363943936262,0.0104
662,663,monastery,14,0.00005776363943936262,0.0116
586,587,hammer,14,0.00005776363943936262,0.0104
504,504,coffee mug,14,0.00005776363943936262,0.0104
219,219,cocker spaniel,13,0.000053637665193693864,0.0096
158,158,toy terrier,13,0.000053637665193693864,0.0143
222,222,kuvasz,13,0.000053637665193693864,0.0096
236,236,Doberman,13,0.000053637665193693864,0.0096
975,976,promontory,13,0.000053637665193693864,0.0096
175,175,otterhound,13,0.000053637665193693864,0.0165
257,257,Great Pyrenees,13,0.000053637665193693864,0.0096
240,240,Appenzeller,12,0.0000495116909480251,0.0089
584,585,hair spray,12,0.0000495116909480251,0.0117
446,446,binder,12,0.0000495116909480251,0.0089
26,26,common newt,12,0.0000495116909480251,0.0089
736,737,pop bottle,12,0.0000495116909480251,0.0089
153,153,Maltese dog,12,0.0000495116909480251,0.0089
741,742,printer,12,0.0000495116909480251,0.0089
511,511,convertible,12,0.0000495116909480251,0.0089
215,215,Brittany spaniel,11,0.000045385716702356344,0.0081
221,221,Irish water spaniel,11,0.000045385716702356344,0.0108
798,799,sliding door,11,0.000045385716702356344,0.0081
157,157,papillon,10,0.00004125974245668759,0.0074
654,655,miniskirt,10,0.00004125974245668759,0.0074
161,161,basset,10,0.00004125974245668759,0.0074
664,665,moped,9,0.000037133768211018824,0.0067
243,243,bull mastiff,9,0.000037133768211018824,0.0067
976,977,sandbar,9,0.000037133768211018824,0.0067
58,58,water snake,9,0.000037133768211018824,0.0067
501,501,cloak,9,0.000037133768211018824,0.0083
599,600,hook,9,0.000037133768211018824,0.0067
358,358,polecat,9,0.000037133768211018824,0.0067
227,227,kelpie,9,0.000037133768211018824,0.0067
463,463,bucket,8,0.00003300779396535007,0.0059
709,710,pencil sharpener,8,0.00003300779396535007,0.0059
898,899,water jug,8,0.00003300779396535007,0.0059
170,170,Irish wolfhound,7,0.00002888181971968131,0.0052
60,60,night snake,6,0.00002475584547401255,0.0044
637,638,maillot,6,0.00002475584547401255,0.0044
563,563,fountain pen,5,0.000020629871228343794,0.0037
901,902,whistle,4,0.000016503896982675034,0.003
643,644,matchstick,3,0.000012377922737006275,0.0022
572,572,goblet,1,0.000004125974245668758,0.0007
