,n,train_pearson,val_pearson,train_spearman,val_spearman
full_average_branching_factor,351,0.0797521400391086,0.04400681310394751,0.4042415156932863,0.2328699506130985
full_colless_index,351,-0.2729454604760001,-0.11867385258149392,-0.051781478212576025,0.07994441459525496
full_sackin_index,351,-0.06344161879830808,-0.12133431979526785,-0.04619924981838826,-0.12860001230754375
full_total_volume,351,0.22622043480982412,0.2589803757956167,0.19163082855660005,0.31604558877002276
full_missing_colless_frac,351,0.11740349798421239,0.01575059818697141,0.33958994536393533,0.17390411152885019
cifar_average_branching_factor,181,0.13352707940260095,0.07819708953903072,0.5258209530935917,0.4122492355701052
cifar_colless_index,181,-0.4022315550789547,-0.22927957093325474,-0.28276839319483843,-0.1326399113309759
cifar_sackin_index,181,-0.07041487231796938,-0.01629825452541417,0.08846183088026802,0.15979492930456252
cifar_total_volume,181,0.17196083082523675,0.18186550482681146,-0.015078089286426151,0.01850928465798194
cifar_missing_colless_frac,181,0.20142891586798123,0.09857646907698936,0.4849946189493612,0.3536513170191891
mnist_average_branching_factor,165,-0.016709564680532453,-0.0228584880386171,0.4523647038203188,0.4578438057361704
mnist_colless_index,165,-0.12003850668574123,-0.11159926067122887,-0.11785868522964804,-0.10026219050254181
mnist_sackin_index,165,0.02356429956081985,0.02419942438721894,0.07915847947357905,0.09793756444854335
mnist_total_volume,165,0.2297120234983738,0.23073220932969574,0.05421279336547245,0.06969145137025541
mnist_missing_colless_frac,165,0.034519016114897556,0.02961166586141657,0.48456584853620654,0.5008604205339425
densenet_average_branching_factor,89,0.2111670540752547,0.3238168029258514,0.5017914136134637,0.525832061580097
densenet_colless_index,89,-0.30734061789260203,-0.15763115289282792,-0.005790832340619809,0.02809056313215703
densenet_sackin_index,89,0.04849376044333779,-0.044773072479958,-0.07672852851321248,-0.0859070405551655
densenet_total_volume,89,0.2199361225261417,0.22952234488555848,0.30298223278783454,0.3025232730569423
densenet_missing_colless_frac,89,0.25738140394274023,0.3559150934297201,0.5383410394367479,0.574289482700787
resnet_average_branching_factor,94,0.05298373918590442,0.06513351360803989,0.23904458005575702,0.17757022665923652
resnet_colless_index,94,-0.33971637549358863,-0.10288702799836963,0.0344438791226179,0.12320525627814044
resnet_sackin_index,94,-0.08557186347421318,-0.13357506869529714,-0.22712720375902978,-0.24019459560220363
resnet_total_volume,94,0.19519550731022894,0.23274426241860924,0.24951435082981066,0.2963064313344486
resnet_missing_colless_frac,94,0.039624557387609755,-0.058324844554898087,0.1208045283762497,0.024929156884259854
vgg_average_branching_factor,85,0.026592651428997995,-0.14599341335483348,0.41460601508753403,0.05443504354538984
vgg_colless_index,85,-0.25814399956669504,-0.12056599503765499,-0.1699097384006904,-0.004409378703105664
vgg_sackin_index,85,0.027956289146369,-0.15115187828634993,0.1899399469032515,-0.1391838474887189
vgg_total_volume,85,0.21019161212360882,0.31158848945509743,-0.05369974234278153,0.32010167188810673
vgg_missing_colless_frac,85,0.002013523653447527,-0.07732201553642812,0.26899766249256424,0.06520135169629171
wres_average_branching_factor,76,-0.16492937099337712,-0.17109109097359285,0.054321975189994536,0.011709844056260571
wres_colless_index,76,-0.16050134305695918,-0.03528951556053003,-0.07222094174849164,-0.029700879034285428
wres_sackin_index,76,-0.1724919973668696,-0.18125847548362062,-0.28804939626543286,-0.2830544390692609
wres_total_volume,76,0.31991506119143365,0.2565885202193152,0.31893980845209435,0.33119917048729325
wres_missing_colless_frac,76,-0.11050546179337664,-0.3659413801025483,-0.19526293678632073,-0.2911459749231137
cifar_densenet_average_branching_factor,45,0.10442337979123348,-0.06557066963671435,0.5127103306289634,0.4112295954429348
cifar_densenet_colless_index,45,-0.37402768075289355,-0.2105703323880525,-0.38841287206677744,-0.37218184187880066
cifar_densenet_sackin_index,45,0.07430710362158595,0.016005542146886757,0.3145708734526551,0.22654546896970476
cifar_densenet_total_volume,45,0.1969259737859177,0.21814278666052964,0.10638599777440666,0.09442792462284443
cifar_densenet_missing_colless_frac,45,0.17369624414863655,-0.007481161622953309,0.5739090847507584,0.4903231149023794
cifar_resnet_average_branching_factor,49,0.07371617260587299,-0.08559645230402602,0.3623358544633976,0.26486088809054137
cifar_resnet_colless_index,49,-0.4390493582976436,-0.26912628755365936,-0.28710177392023,-0.23252279660680783
cifar_resnet_sackin_index,49,-0.09651190103544083,-0.1300840176420654,0.029027021642344362,-0.020032733246124985
cifar_resnet_total_volume,49,0.15576227660844638,0.18366683068200665,0.042493676582689356,0.042493676582689356
cifar_resnet_missing_colless_frac,49,0.10623878187040718,-0.051967180164841545,0.33612828433491904,0.22417072651081674
cifar_vgg_average_branching_factor,45,0.02950016517785345,-0.09923267165661885,0.2789641481679206,0.2831878778775839
cifar_vgg_colless_index,45,-0.36887188022847633,-0.22701993161849238,-0.19530888903121774,-0.2136520887442848
cifar_vgg_sackin_index,45,0.0768843789176057,0.023563828082580184,0.2339747704407764,0.22104215481573627
cifar_vgg_total_volume,45,0.12657759233636548,0.1708277848662011,-0.1488307732089578,-0.15534890926190484
cifar_vgg_missing_colless_frac,45,-0.01696838641260824,-0.12376641987172798,0.17493751177148914,0.1886632765577848
cifar_wres_average_branching_factor,40,0.09401470002238912,-0.01348786450181335,0.1319970923232232,-0.016069211239348912
cifar_wres_colless_index,40,-0.497605380514304,-0.35607545620241504,-0.42902893023442523,-0.44143730420264266
cifar_wres_sackin_index,40,-0.40185979189320786,-0.2508825699069977,-0.3768573578680567,-0.32872790732466806
cifar_wres_total_volume,40,0.22000960391444802,0.2949578278048305,0.12382424841674289,0.15612622626458883
cifar_wres_missing_colless_frac,40,0.4642575276504766,0.31847890880568847,0.5840081780495965,0.45773868064629475
mnist_densenet_average_branching_factor,43,0.10922168681164557,0.11411399777858569,0.0020426727411801283,0.2242426889339775
mnist_densenet_colless_index,43,-0.09090780396529681,-0.08774407084011426,0.0715664984881986,0.20227274890430957
mnist_densenet_sackin_index,43,0.10194799294842452,0.10459855559016963,-0.10303760141746986,-0.0028777103924986012
mnist_densenet_total_volume,43,0.2267944060759061,0.22671776314918882,0.12215844740755169,0.12228364066429795
mnist_densenet_missing_colless_frac,43,0.13402182293127296,0.13907394212362093,0.03941601845017951,0.2661982612640766
mnist_resnet_average_branching_factor,45,-0.025232495578726748,-0.02856656698160211,0.09618583032246285,-0.012185867259539634
mnist_resnet_colless_index,45,-0.20529438996423668,-0.20526557810965756,-0.10027783343876795,-0.16137044684829563
mnist_resnet_sackin_index,45,0.008288310895108297,0.00986381892721412,-0.2593483360214776,-0.2466426829742662
mnist_resnet_total_volume,45,0.20341906101433443,0.20270062707882397,0.08939722623579524,0.08931738746659415
mnist_resnet_missing_colless_frac,45,-0.009787502800204786,-0.013814746707138805,0.08955206633724805,-0.053696454911276045
mnist_vgg_average_branching_factor,42,-0.03031970847958815,-0.04491515415514083,0.6907118794095696,0.5960009179895264
mnist_vgg_colless_index,42,-0.20022225630152402,-0.200012655321603,-0.07095897208628422,-0.09672089466042554
mnist_vgg_sackin_index,42,0.0016564518988937376,-0.0071701374440385005,0.35414535038944145,0.31812233756378616
mnist_vgg_total_volume,42,0.20481595583868925,0.20621401400354855,-0.0003015047820256167,0.021171670065003194
mnist_vgg_missing_colless_frac,42,0.06505057228240481,0.05878589099091109,0.4243646448066697,0.32463189690560484
mnist_wres_average_branching_factor,38,0.21284690245126764,0.20533746194848326,0.26448053840863245,0.23710055106331876
mnist_wres_colless_index,38,0.10263924297648692,0.10816513647821878,-0.13163710173825138,-0.15061917302086297
mnist_wres_sackin_index,38,0.14532391177141193,0.14872898027478576,-0.19427442264870268,-0.23675004949668835
mnist_wres_total_volume,38,0.24715842175762556,0.24625325903256204,0.13705030616770508,0.11068889784632047
mnist_wres_missing_colless_frac,38,0.022557892258839758,0.01744900491062468,0.22830565676825135,0.21254899911890204
