dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,trainUval,densenet,45,0,a1,1e-06,1e-06,965,2.0731182795698926,1594113.0,3681.554272517321,433,32,0.06881720430107527,28003044.0,56006.088,500,60000,0.09992,0.0998
cifar,trainUval,densenet,45,29,a1,1e-06,1e-06,96,2.021276595744681,150714.0,3425.318181818182,44,3,0.06382978723404255,2099682.0,42850.65306122449,49,60000,0.93514,0.8209
cifar,trainUval,densenet,45,63,a1,1e-06,1e-06,76,1.9736842105263157,107689.0,2910.5135135135133,37,1,0.02631578947368421,1230833.0,32390.342105263157,38,60000,0.99504,0.8479
cifar,trainUval,densenet,45,94,a1,1e-06,1e-06,95,2.0,178872.0,3974.9333333333334,45,2,0.0425531914893617,1592064.0,33168.0,48,60000,0.95706,0.8313
cifar,trainUval,densenet,45,99,a1,1e-06,1e-06,136,1.9852941176470589,140009.0,2089.686567164179,67,1,0.014705882352941176,2172404.0,31947.117647058825,68,60000,0.97314,0.8407
cifar,trainUval,densenet,45,130,a1,1e-06,1e-06,318,2.032051282051282,98627.0,661.9261744966443,149,7,0.04487179487179487,1786592.0,11028.345679012345,162,60000,0.99936,0.8701
cifar,trainUval,densenet,45,168,a1,1e-06,1e-06,130,1.9846153846153847,83337.0,1302.140625,64,1,0.015384615384615385,1935694.0,29779.907692307694,65,60000,0.95934,0.8445
cifar,trainUval,densenet,45,200,a1,1e-06,1e-06,160,2.0384615384615383,147674.0,2022.9315068493152,73,5,0.0641025641025641,1631408.0,19895.219512195123,82,60000,0.97902,0.8529
cifar,trainUval,resnet,45,28,a1,1e-06,1e-06,113,2.0,174534.0,3232.1111111111113,54,2,0.03571428571428571,2390726.0,41942.56140350877,57,60000,0.91558,0.8236
cifar,trainUval,resnet,45,47,a1,1e-06,1e-06,93,2.0444444444444443,132675.0,3235.9756097560976,41,4,0.08888888888888889,1811354.0,37736.541666666664,48,60000,0.92164,0.828
cifar,trainUval,resnet,45,83,a1,1e-06,1e-06,128,1.984375,259386.0,4117.238095238095,63,1,0.015625,2340403.0,36568.796875,64,60000,0.9146,0.8101
cifar,trainUval,resnet,45,105,a1,1e-06,1e-06,68,1.9705882352941178,139883.0,4238.878787878788,33,1,0.029411764705882353,1046894.0,30791.0,34,60000,0.9638,0.8364
cifar,trainUval,resnet,45,135,a1,1e-06,1e-06,91,2.0,121832.0,2833.3023255813955,43,2,0.044444444444444446,730800.0,15886.95652173913,46,60000,0.99892,0.8626
cifar,trainUval,resnet,45,182,a1,1e-06,1e-06,134,1.9850746268656716,106365.0,1611.590909090909,66,1,0.014925373134328358,1801464.0,26887.5223880597,67,60000,0.94132,0.821
cifar,trainUval,resnet,45,192,a1,1e-06,1e-06,122,1.9836065573770492,96710.0,1611.8333333333333,60,1,0.01639344262295082,1509918.0,24752.754098360656,61,60000,0.96678,0.8361
cifar,trainUval,densenet,45,1,a1,1e-06,1e-06,195,2.0208333333333335,542689.0,5898.79347826087,92,4,0.041666666666666664,4892061.0,49414.757575757576,99,60000,0.50056,0.4927
cifar,trainUval,densenet,45,26,a1,1e-06,1e-06,107,2.0384615384615383,183552.0,3824.0,48,4,0.07692307692307693,2286713.0,41576.6,55,60000,0.92282,0.8139
cifar,trainUval,densenet,45,49,a1,1e-06,1e-06,58,1.9655172413793103,179465.0,6409.464285714285,28,1,0.034482758620689655,1160160.0,40005.51724137931,29,60000,0.94834,0.8297
cifar,trainUval,densenet,45,79,a1,1e-06,1e-06,79,2.0526315789473686,123869.0,3643.205882352941,34,4,0.10526315789473684,1503474.0,36670.09756097561,41,60000,0.94572,0.8322
cifar,trainUval,densenet,45,108,a1,1e-06,1e-06,124,1.9838709677419355,91243.0,1495.7868852459017,61,1,0.016129032258064516,1554755.0,25076.6935483871,62,60000,0.98402,0.849
cifar,trainUval,densenet,45,134,a1,1e-06,1e-06,341,2.0118343195266273,225124.0,1364.387878787879,165,4,0.023668639053254437,1716557.0,9979.982558139534,172,60000,0.99978,0.8742
