,n,train_pearson,val_pearson,train_spearman,val_spearman
full_average_branching_factor,402,-0.10505993244855455,-0.10589287648347735,0.007633869925026852,0.05657650048142209
full_colless_index,402,-0.7402597173966512,-0.8185359069086303,-0.21245470909400524,-0.22549325885755492
full_average_colless_index,402,-0.1996452669111582,-0.21145942659406713,-0.29613941672855326,-0.3573991887711075
full_sackin_index,402,-0.7539274259591372,-0.8321954268930829,-0.6423783659706457,-0.590402409089769
full_average_sackin_index,402,-0.6567227213950823,-0.5919090149267642,-0.8681862759561819,-0.8855622831247246
full_leaf_count,402,-0.3751709881057093,-0.44412383831975105,0.006069168653529451,0.07777579037029224
cifar_average_branching_factor,402,-0.10505993244855455,-0.10589287648347735,0.007633869925026852,0.05657650048142209
cifar_colless_index,402,-0.7402597173966512,-0.8185359069086303,-0.21245470909400524,-0.22549325885755492
cifar_average_colless_index,402,-0.1996452669111582,-0.21145942659406713,-0.29613941672855326,-0.3573991887711075
cifar_sackin_index,402,-0.7539274259591372,-0.8321954268930829,-0.6423783659706457,-0.590402409089769
cifar_average_sackin_index,402,-0.6567227213950823,-0.5919090149267642,-0.8681862759561819,-0.8855622831247246
cifar_leaf_count,402,-0.3751709881057093,-0.44412383831975105,0.006069168653529451,0.07777579037029224
densenet_average_branching_factor,201,0.0008522297052746838,-0.01692109708570483,0.25452771690793224,0.2972790223244112
densenet_colless_index,201,-0.7935197045160436,-0.8480078668216878,-0.17168055215699415,-0.18452990096339109
densenet_average_colless_index,201,-0.49178387323207196,-0.46661069968069,-0.6227865329556329,-0.6817143680893961
densenet_sackin_index,201,-0.7646069367041263,-0.8390759928898638,-0.5602044936849043,-0.520765340271459
densenet_average_sackin_index,201,-0.6391059080848066,-0.6015677898148853,-0.8780785161008015,-0.9298152411008626
densenet_leaf_count,201,-0.2067520711966304,-0.2608880100167038,0.42518390366673064,0.5092612585090082
resnet_average_branching_factor,201,-0.27998953504326163,-0.2574809931575204,-0.35347157628086145,-0.33296241021490663
resnet_colless_index,201,-0.6955672546485185,-0.7961538695867127,-0.24283329275912025,-0.23627627300497345
resnet_average_colless_index,201,0.04350639355215263,0.00034665832538199496,0.1387659982127637,0.13364627682691962
resnet_sackin_index,201,-0.7669077996622148,-0.849259527325648,-0.8792897261688671,-0.8511252518214543
resnet_average_sackin_index,201,-0.6846876495867864,-0.5820442624994816,-0.8654851674797531,-0.8362544019670323
resnet_leaf_count,201,-0.6845100109722893,-0.7807737211834899,-0.507165818706885,-0.4954254643830469
cifar_densenet_average_branching_factor,201,0.0008522297052746838,-0.01692109708570483,0.25452771690793224,0.2972790223244112
cifar_densenet_colless_index,201,-0.7935197045160436,-0.8480078668216878,-0.17168055215699415,-0.18452990096339109
cifar_densenet_average_colless_index,201,-0.49178387323207196,-0.46661069968069,-0.6227865329556329,-0.6817143680893961
cifar_densenet_sackin_index,201,-0.7646069367041263,-0.8390759928898638,-0.5602044936849043,-0.520765340271459
cifar_densenet_average_sackin_index,201,-0.6391059080848066,-0.6015677898148853,-0.8780785161008015,-0.9298152411008626
cifar_densenet_leaf_count,201,-0.2067520711966304,-0.2608880100167038,0.42518390366673064,0.5092612585090082
cifar_resnet_average_branching_factor,201,-0.27998953504326163,-0.2574809931575204,-0.35347157628086145,-0.33296241021490663
cifar_resnet_colless_index,201,-0.6955672546485185,-0.7961538695867127,-0.24283329275912025,-0.23627627300497345
cifar_resnet_average_colless_index,201,0.04350639355215263,0.00034665832538199496,0.1387659982127637,0.13364627682691962
cifar_resnet_sackin_index,201,-0.7669077996622148,-0.849259527325648,-0.8792897261688671,-0.8511252518214543
cifar_resnet_average_sackin_index,201,-0.6846876495867864,-0.5820442624994816,-0.8654851674797531,-0.8362544019670323
cifar_resnet_leaf_count,201,-0.6845100109722893,-0.7807737211834899,-0.507165818706885,-0.4954254643830469
