,n,train_pearson,val_pearson,train_spearman,val_spearman
full_average_branching_factor,402,-0.12734740416048224,-0.13833005600529524,0.0943401752310347,0.12824890417417795
full_colless_index,402,-0.833688293595501,-0.8955880616573454,-0.5164642074561413,-0.5156029840033701
full_average_colless_index,402,-0.45653348321433834,-0.4258635567029063,-0.5890869215549672,-0.6260700388269437
full_sackin_index,402,-0.7613935489644292,-0.8413843477980602,-0.672888832204672,-0.6291949024536095
full_average_sackin_index,402,-0.6736456713293112,-0.6072407160989476,-0.8758265456376803,-0.8918231857785064
full_leaf_count,402,-0.4328688641843784,-0.5072347084993497,0.010347719820840137,0.07910593545942142
cifar_average_branching_factor,402,-0.12734740416048224,-0.13833005600529524,0.0943401752310347,0.12824890417417795
cifar_colless_index,402,-0.833688293595501,-0.8955880616573454,-0.5164642074561413,-0.5156029840033701
cifar_average_colless_index,402,-0.45653348321433834,-0.4258635567029063,-0.5890869215549672,-0.6260700388269437
cifar_sackin_index,402,-0.7613935489644292,-0.8413843477980602,-0.672888832204672,-0.6291949024536095
cifar_average_sackin_index,402,-0.6736456713293112,-0.6072407160989476,-0.8758265456376803,-0.8918231857785064
cifar_leaf_count,402,-0.4328688641843784,-0.5072347084993497,0.010347719820840137,0.07910593545942142
densenet_average_branching_factor,201,-0.0635745849704606,-0.07000559686906077,0.2645410764417042,0.3078106708770769
densenet_colless_index,201,-0.9019706337425362,-0.9383325409977372,-0.4726629360481549,-0.4818458901495535
densenet_average_colless_index,201,-0.7131950052567504,-0.6481016028087009,-0.7910881663000809,-0.8348119715154178
densenet_sackin_index,201,-0.7889870409548291,-0.8605376663729168,-0.6099114705658192,-0.5957550882044076
densenet_average_sackin_index,201,-0.6566969167088509,-0.6178613850224446,-0.8816059506975861,-0.9327693155144593
densenet_leaf_count,201,-0.29857927342898666,-0.355479122934341,0.3868234992933594,0.46219592728375947
resnet_average_branching_factor,201,-0.23525936098564573,-0.248207752562437,-0.15190182556258186,-0.14525237636648272
resnet_colless_index,201,-0.7649765270614298,-0.8512972004027196,-0.5250121269299689,-0.4883041497661115
resnet_average_colless_index,201,-0.22598231992296716,-0.22382371661550826,-0.3204773777951514,-0.2921812402530816
resnet_sackin_index,201,-0.7560456597398735,-0.8436470909561583,-0.8930536462706077,-0.8651397310616821
resnet_average_sackin_index,201,-0.6989139527051066,-0.5954581253919498,-0.8767775225857709,-0.8483211737534063
resnet_leaf_count,201,-0.6787781686108244,-0.7805538790272426,-0.4599521716309698,-0.44481866461159564
cifar_densenet_average_branching_factor,201,-0.0635745849704606,-0.07000559686906077,0.2645410764417042,0.3078106708770769
cifar_densenet_colless_index,201,-0.9019706337425362,-0.9383325409977372,-0.4726629360481549,-0.4818458901495535
cifar_densenet_average_colless_index,201,-0.7131950052567504,-0.6481016028087009,-0.7910881663000809,-0.8348119715154178
cifar_densenet_sackin_index,201,-0.7889870409548291,-0.8605376663729168,-0.6099114705658192,-0.5957550882044076
cifar_densenet_average_sackin_index,201,-0.6566969167088509,-0.6178613850224446,-0.8816059506975861,-0.9327693155144593
cifar_densenet_leaf_count,201,-0.29857927342898666,-0.355479122934341,0.3868234992933594,0.46219592728375947
cifar_resnet_average_branching_factor,201,-0.23525936098564573,-0.248207752562437,-0.15190182556258186,-0.14525237636648272
cifar_resnet_colless_index,201,-0.7649765270614298,-0.8512972004027196,-0.5250121269299689,-0.4883041497661115
cifar_resnet_average_colless_index,201,-0.22598231992296716,-0.22382371661550826,-0.3204773777951514,-0.2921812402530816
cifar_resnet_sackin_index,201,-0.7560456597398735,-0.8436470909561583,-0.8930536462706077,-0.8651397310616821
cifar_resnet_average_sackin_index,201,-0.6989139527051066,-0.5954581253919498,-0.8767775225857709,-0.8483211737534063
cifar_resnet_leaf_count,201,-0.6787781686108244,-0.7805538790272426,-0.4599521716309698,-0.44481866461159564
