dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,trainUval,densenet,35,0,a1,1e-06,1e-06,1354,2.091190108191654,2727101.0,4622.205084745763,590,57,0.08809891808346214,38938739.0,55076.0099009901,707,60000,0.09992,0.0998
cifar,trainUval,densenet,35,26,a1,1e-06,1e-06,139,2.0597014925373136,173086.0,2837.4754098360654,61,6,0.08955223880597014,2939883.0,40831.708333333336,72,60000,0.92282,0.8139
cifar,trainUval,densenet,35,66,a1,1e-06,1e-06,99,2.0,144858.0,3082.0851063829787,47,2,0.04081632653061224,1461347.0,29226.94,50,60000,0.99666,0.8494
cifar,trainUval,densenet,35,75,a1,1e-06,1e-06,123,2.033333333333333,236089.0,4215.875,56,4,0.06666666666666667,2416760.0,38361.269841269845,63,60000,0.92906,0.8181
cifar,trainUval,densenet,35,102,a1,1e-06,1e-06,160,1.9875,134696.0,1705.012658227848,79,1,0.0125,2275774.0,28447.175,80,60000,0.97562,0.8453
cifar,trainUval,densenet,35,134,a1,1e-06,1e-06,432,2.042654028436019,194221.0,971.105,200,11,0.052132701421800945,2133814.0,9655.266968325792,221,60000,0.99978,0.8742
cifar,trainUval,densenet,35,178,a1,1e-06,1e-06,164,1.9878048780487805,86693.0,1070.283950617284,81,1,0.012195121951219513,2029429.0,24749.134146341465,82,60000,0.96674,0.8425
cifar,trainUval,densenet,35,197,a1,1e-06,1e-06,231,2.0535714285714284,140473.0,1350.701923076923,104,8,0.07142857142857142,2269665.0,19072.81512605042,119,60000,0.97844,0.8524
cifar,trainUval,resnet,35,20,a1,1e-06,1e-06,136,2.014925373134328,164816.0,2575.25,64,3,0.04477611940298507,2888067.0,41856.04347826087,69,60000,0.85328,0.795
cifar,trainUval,resnet,35,40,a1,1e-06,1e-06,142,2.0142857142857142,189970.0,2835.373134328358,67,3,0.04285714285714286,2663590.0,36994.305555555555,72,60000,0.8865,0.8067
cifar,trainUval,resnet,35,82,a1,1e-06,1e-06,142,2.0142857142857142,379394.0,5662.5970149253735,67,3,0.04285714285714286,2471559.0,34327.208333333336,72,60000,0.92996,0.8222
