dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
cifar,trainUval,densenet,80,0,a1,1e-06,1e-06,420,2.053921568627451,367474.0,1913.9270833333333,192,12,0.058823529411764705,12498756.0,57864.61111111111,216,60000,0.09992,0.0998
cifar,trainUval,densenet,80,41,a1,1e-06,1e-06,46,1.9565217391304348,117755.0,5352.5,22,1,0.043478260869565216,1046509.0,45500.391304347824,23,60000,0.91236,0.8112
cifar,trainUval,densenet,80,60,a1,1e-06,1e-06,54,1.962962962962963,80421.0,3093.1153846153848,26,1,0.037037037037037035,1019498.0,37759.18518518518,27,60000,0.99144,0.848
cifar,trainUval,densenet,80,78,a1,1e-06,1e-06,53,2.0,100982.0,4207.583333333333,24,2,0.07692307692307693,1072111.0,39707.81481481482,27,60000,0.94072,0.8333
cifar,trainUval,densenet,80,110,a1,1e-06,1e-06,82,1.975609756097561,157270.0,3931.75,40,1,0.024390243902439025,1090741.0,26603.439024390245,41,60000,0.98538,0.8538
cifar,trainUval,densenet,80,142,a1,1e-06,1e-06,167,2.024390243902439,100359.0,1286.6538461538462,78,4,0.04878048780487805,856720.0,10079.058823529413,85,60000,0.99986,0.8744
cifar,trainUval,densenet,80,168,a1,1e-06,1e-06,76,2.027027027027027,115912.0,3409.176470588235,34,3,0.08108108108108109,1248656.0,32016.82051282051,39,60000,0.95934,0.8445
cifar,trainUval,densenet,80,195,a1,1e-06,1e-06,80,1.975,138955.0,3562.948717948718,39,1,0.025,987442.0,24686.05,40,60000,0.96688,0.8416
cifar,trainUval,resnet,80,38,a1,1e-06,1e-06,52,1.9615384615384615,78884.0,3155.36,25,1,0.038461538461538464,1110614.0,42715.92307692308,26,60000,0.87342,0.8039
cifar,trainUval,resnet,80,43,a1,1e-06,1e-06,63,2.0,90688.0,3127.1724137931033,29,2,0.06451612903225806,1373563.0,42923.84375,32,60000,0.9033,0.8205
cifar,trainUval,resnet,80,82,a1,1e-06,1e-06,64,1.96875,87618.0,2826.3870967741937,31,1,0.03125,1214370.0,37949.0625,32,60000,0.92996,0.8222
cifar,trainUval,resnet,80,95,a1,1e-06,1e-06,64,1.96875,80241.0,2588.4193548387098,31,1,0.03125,1139843.0,35620.09375,32,60000,0.94208,0.8259
cifar,trainUval,resnet,80,135,a1,1e-06,1e-06,48,1.9583333333333333,106555.0,4632.826086956522,23,1,0.041666666666666664,418153.0,17423.041666666668,24,60000,0.99892,0.8626
cifar,trainUval,resnet,80,169,a1,1e-06,1e-06,53,2.0,63858.0,2660.75,24,2,0.07692307692307693,812297.0,30085.074074074073,27,60000,0.95212,0.8358
cifar,trainUval,resnet,80,190,a1,1e-06,1e-06,71,2.0,55748.0,1689.3333333333333,33,2,0.05714285714285714,961113.0,26697.583333333332,36,60000,0.96502,0.8386
cifar,trainUval,densenet,80,1,a1,1e-06,1e-06,94,2.0217391304347827,157322.0,3658.6511627906975,43,3,0.06521739130434782,2445527.0,50948.479166666664,48,60000,0.50056,0.4927
cifar,trainUval,densenet,80,36,a1,1e-06,1e-06,57,2.0,93876.0,3610.6153846153848,26,2,0.07142857142857142,1308461.0,45119.34482758621,29,60000,0.86354,0.788
cifar,trainUval,densenet,80,53,a1,1e-06,1e-06,50,1.96,135967.0,5665.291666666667,24,1,0.04,993708.0,39748.32,25,60000,0.97152,0.8372
cifar,trainUval,densenet,80,90,a1,1e-06,1e-06,70,1.9714285714285715,62959.0,1851.735294117647,34,1,0.02857142857142857,1379391.0,39411.171428571426,35,60000,0.96348,0.8361
