,n,train_pearson,val_pearson,train_spearman,val_spearman
full_average_branching_factor,402,-0.08106640566034791,-0.09075314109462766,0.08517157966822984,0.12123832577279396
full_colless_index,402,-0.7995327343366023,-0.8692646136088964,-0.4403504767317337,-0.4394924798142242
full_average_colless_index,402,-0.37086671319871656,-0.35484320392822416,-0.49387106273969256,-0.5378072802246366
full_sackin_index,402,-0.7566961417648553,-0.8367242656406308,-0.6540229334654876,-0.6047756365247824
full_average_sackin_index,402,-0.6672894786503544,-0.6014307604896217,-0.8720107516493443,-0.887939318508052
full_leaf_count,402,-0.4088798004490337,-0.4816639024223478,0.0023526109469023428,0.07276475486185269
cifar_average_branching_factor,402,-0.08106640566034791,-0.09075314109462766,0.08517157966822984,0.12123832577279396
cifar_colless_index,402,-0.7995327343366023,-0.8692646136088964,-0.4403504767317337,-0.4394924798142242
cifar_average_colless_index,402,-0.37086671319871656,-0.35484320392822416,-0.49387106273969256,-0.5378072802246366
cifar_sackin_index,402,-0.7566961417648553,-0.8367242656406308,-0.6540229334654876,-0.6047756365247824
cifar_average_sackin_index,402,-0.6672894786503544,-0.6014307604896217,-0.8720107516493443,-0.887939318508052
cifar_leaf_count,402,-0.4088798004490337,-0.4816639024223478,0.0023526109469023428,0.07276475486185269
densenet_average_branching_factor,201,-0.007941249489547315,-0.028151086280930576,0.31014263073483234,0.3441167319200396
densenet_colless_index,201,-0.8646743336745507,-0.9102305421846931,-0.3739265393716312,-0.38942946761813624
densenet_average_colless_index,201,-0.6294443031170752,-0.5803763855076964,-0.7264919278859012,-0.7806618220719843
densenet_sackin_index,201,-0.7787205080070588,-0.8519265684762246,-0.5909177056422867,-0.5606837670334804
densenet_average_sackin_index,201,-0.6503258366316718,-0.6120277813986928,-0.8799235106940505,-0.9307358956079514
densenet_leaf_count,201,-0.26506698881948926,-0.32159679657473206,0.3987370797188205,0.4789650959179032
resnet_average_branching_factor,201,-0.19004851498651873,-0.18655415702887249,-0.20980385336035196,-0.19545546653196913
resnet_colless_index,201,-0.7364217986015603,-0.8288812831968017,-0.4871539578161148,-0.45738688004244155
resnet_average_colless_index,201,-0.13226711485843395,-0.14502118039079873,-0.18732689347401474,-0.16595413282834084
resnet_sackin_index,201,-0.7577945277862391,-0.843997324609771,-0.8904054881406614,-0.8633996509957393
resnet_average_sackin_index,201,-0.6927957151775287,-0.5897149008063206,-0.8722282174501463,-0.84266720659222
resnet_leaf_count,201,-0.6787129987054242,-0.7789430735282166,-0.4840917548025311,-0.47062336849288106
cifar_densenet_average_branching_factor,201,-0.007941249489547315,-0.028151086280930576,0.31014263073483234,0.3441167319200396
cifar_densenet_colless_index,201,-0.8646743336745507,-0.9102305421846931,-0.3739265393716312,-0.38942946761813624
cifar_densenet_average_colless_index,201,-0.6294443031170752,-0.5803763855076964,-0.7264919278859012,-0.7806618220719843
cifar_densenet_sackin_index,201,-0.7787205080070588,-0.8519265684762246,-0.5909177056422867,-0.5606837670334804
cifar_densenet_average_sackin_index,201,-0.6503258366316718,-0.6120277813986928,-0.8799235106940505,-0.9307358956079514
cifar_densenet_leaf_count,201,-0.26506698881948926,-0.32159679657473206,0.3987370797188205,0.4789650959179032
cifar_resnet_average_branching_factor,201,-0.19004851498651873,-0.18655415702887249,-0.20980385336035196,-0.19545546653196913
cifar_resnet_colless_index,201,-0.7364217986015603,-0.8288812831968017,-0.4871539578161148,-0.45738688004244155
cifar_resnet_average_colless_index,201,-0.13226711485843395,-0.14502118039079873,-0.18732689347401474,-0.16595413282834084
cifar_resnet_sackin_index,201,-0.7577945277862391,-0.843997324609771,-0.8904054881406614,-0.8633996509957393
cifar_resnet_average_sackin_index,201,-0.6927957151775287,-0.5897149008063206,-0.8722282174501463,-0.84266720659222
cifar_resnet_leaf_count,201,-0.6787129987054242,-0.7789430735282166,-0.4840917548025311,-0.47062336849288106
