dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
mnist,trainUval,densenet,20,79,a1,1e-06,1e-06,346,2.0414201183431953,254638.0,1581.6024844720496,161,8,0.047337278106508875,2498811.0,14117.57627118644,177,70000,0.99305,0.9695
mnist,val,densenet,20,103,a1,1e-06,1e-06,94,2.066666666666667,23223.0,566.4146341463414,41,4,0.08888888888888889,101875.0,2079.081632653061,49,10000,0.9984166666666666,0.9709
mnist,val,densenet,20,129,a1,1e-06,1e-06,76,2.027027027027027,25948.0,763.1764705882352,34,3,0.08108108108108109,76023.0,1949.3076923076924,39,10000,0.9993,0.9719
mnist,val,densenet,20,154,a1,1e-06,1e-06,74,2.085714285714286,24900.0,830.0,30,5,0.14285714285714285,77643.0,1990.8461538461538,39,10000,0.9995,0.9729
mnist,val,densenet,20,17,a1,1e-06,1e-06,81,2.051282051282051,26113.0,746.0857142857143,35,4,0.10256410256410256,130964.0,3118.190476190476,42,10000,0.95195,0.9436
mnist,val,densenet,20,23,a1,1e-06,1e-06,75,2.0555555555555554,20263.0,614.030303030303,33,3,0.08333333333333333,113339.0,2906.128205128205,39,10000,0.9625833333333333,0.9534
mnist,val,densenet,20,49,a1,1e-06,1e-06,101,2.0,30714.0,639.875,48,2,0.04,116473.0,2283.7843137254904,51,10000,0.9858166666666667,0.9663
mnist,val,densenet,20,74,a1,1e-06,1e-06,83,2.05,23863.0,644.9459459459459,37,3,0.075,93204.0,2167.5348837209303,43,10000,0.9912166666666666,0.9681
mnist,val,densenet,20,9,a1,1e-06,1e-06,93,2.0444444444444443,19082.0,454.3333333333333,42,3,0.06666666666666667,201877.0,4205.770833333333,48,10000,0.9043166666666667,0.8994
cifar,train,resnet,20,124,a1,1e-06,1e-06,260,2.007751937984496,158507.0,1257.9920634920634,126,3,0.023255813953488372,1743843.0,13311.778625954199,131,50000,0.99494,0.8561
cifar,train,resnet,20,14,a1,1e-06,1e-06,220,2.0277777777777777,435742.0,4230.504854368932,103,5,0.046296296296296294,3510248.0,31341.5,112,50000,0.77578,0.7448
cifar,train,resnet,20,175,a1,1e-06,1e-06,267,2.046153846153846,94408.0,773.8360655737705,122,8,0.06153846153846154,2556799.0,18662.766423357665,137,50000,0.95466,0.8308
cifar,train,resnet,20,1,a1,1e-06,1e-06,436,2.0422535211267605,1723798.0,8491.615763546799,203,10,0.046948356807511735,8096857.0,36308.775784753365,223,50000,0.492,0.4807
cifar,train,resnet,20,44,a1,1e-06,1e-06,257,2.0,460024.0,3650.9841269841268,126,2,0.015625,3585447.0,27794.162790697676,129,50000,0.90294,0.8153
cifar,train,resnet,20,6,a1,1e-06,1e-06,268,2.007518796992481,731620.0,5627.846153846154,130,3,0.022556390977443608,4451480.0,32973.92592592593,135,50000,0.74282,0.7149
cifar,train,resnet,20,95,a1,1e-06,1e-06,179,2.022727272727273,231266.0,2753.1666666666665,84,4,0.045454545454545456,2080493.0,22862.56043956044,91,50000,0.94208,0.8259
cifar,trainUval,resnet,20,11,a1,1e-06,1e-06,291,2.013888888888889,916301.0,6545.007142857143,140,4,0.027777777777777776,5698662.0,38766.4081632653,147,60000,0.74326,0.709
cifar,trainUval,resnet,20,145,a1,1e-06,1e-06,253,2.032258064516129,197228.0,1657.3781512605042,119,5,0.04032258064516129,1364932.0,10580.868217054263,129,60000,0.99974,0.8628
cifar,trainUval,resnet,20,170,a1,1e-06,1e-06,214,2.0285714285714285,110877.0,1108.77,100,5,0.047619047619047616,2689903.0,24678.009174311926,109,60000,0.95514,0.8384
cifar,trainUval,resnet,20,196,a1,1e-06,1e-06,325,2.0377358490566038,139679.0,925.0264900662252,151,8,0.050314465408805034,3628377.0,21857.692771084337,166,60000,0.96906,0.8413
cifar,trainUval,resnet,20,3,a1,1e-06,1e-06,322,1.9937888198757765,1502309.0,9389.43125,160,1,0.006211180124223602,6597976.0,40981.217391304344,161,60000,0.6326,0.617
cifar,trainUval,resnet,20,65,a1,1e-06,1e-06,114,1.9824561403508771,363756.0,6495.642857142857,56,1,0.017543859649122806,1720366.0,30181.859649122805,57,60000,0.98704,0.8446
cifar,trainUval,resnet,20,90,a1,1e-06,1e-06,183,2.0,334405.0,3757.3595505617977,89,2,0.02197802197802198,2682385.0,29156.358695652172,92,60000,0.93574,0.8279
cifar,val,resnet,20,115,a1,1e-06,1e-06,49,2.0,28803.0,1309.2272727272727,22,2,0.08333333333333333,112488.0,4499.52,25,10000,0.9851,0.8507
cifar,val,resnet,20,140,a1,1e-06,1e-06,93,2.0,20698.0,470.40909090909093,44,2,0.043478260869565216,172283.0,3665.595744680851,47,10000,0.99954,0.8637
cifar,val,resnet,20,166,a1,1e-06,1e-06,65,2.0,25165.0,838.8333333333334,30,2,0.0625,168886.0,5117.757575757576,33,10000,0.93758,0.8237
cifar,val,resnet,20,191,a1,1e-06,1e-06,93,2.0,22859.0,519.5227272727273,44,2,0.043478260869565216,219849.0,4677.63829787234,47,10000,0.96054,0.8342
cifar,val,resnet,20,35,a1,1e-06,1e-06,91,2.0,46754.0,1087.3023255813953,43,2,0.044444444444444446,271697.0,5906.45652173913,46,10000,0.855,0.7924
cifar,val,resnet,20,60,a1,1e-06,1e-06,63,2.0,21744.0,749.7931034482758,29,2,0.06451612903225806,169375.0,5292.96875,32,10000,0.97698,0.8435
cifar,val,resnet,20,86,a1,1e-06,1e-06,92,1.9782608695652173,25635.0,569.6666666666666,45,1,0.021739130434782608,262731.0,5711.54347826087,46,10000,0.93706,0.8286
mnist,train,resnet,20,110,a1,1e-06,1e-06,150,2.0135135135135136,225800.0,3180.281690140845,71,3,0.04054054054054054,696940.0,9170.263157894737,76,60000,0.99995,0.9798
mnist,train,resnet,20,136,a1,1e-06,1e-06,129,2.0,202519.0,3266.435483870968,62,2,0.03125,628349.0,9666.907692307692,65,60000,0.99995,0.9799
mnist,train,resnet,20,161,a1,1e-06,1e-06,119,2.0,216868.0,3804.7017543859647,57,2,0.03389830508474576,586943.0,9782.383333333333,60,60000,0.9999666666666667,0.9794
mnist,train,resnet,20,187,a1,1e-06,1e-06,88,1.9772727272727273,215158.0,5003.674418604651,43,1,0.022727272727272728,393296.0,8938.545454545454,44,60000,1.0,0.9805
mnist,train,resnet,20,30,a1,1e-06,1e-06,367,2.0677966101694913,240551.0,1449.1024096385543,166,11,0.062146892655367235,2474223.0,13022.226315789474,190,60000,0.9872,0.9723
mnist,train,resnet,20,56,a1,1e-06,1e-06,267,2.046153846153846,205096.0,1667.4471544715448,123,7,0.05384615384615385,1470891.0,10736.430656934306,137,60000,0.9979166666666667,0.9776
