15,20,25,30,35,40,45,60,80
0.000000000000000000e+00,2.198770642280609838e-03,3.477049991488489686e-03,4.091598093509700093e-03,4.538568202406170586e-03,4.538568202406170586e-03,4.538568202406170586e-03,5.736268126725022932e-03,5.736268126725022932e-03
2.198770642280609838e-03,0.000000000000000000e+00,1.659479923546310770e-03,2.837947569787500554e-03,3.260288853198290739e-03,3.260288853198290739e-03,3.260288853198290739e-03,4.538568202406170586e-03,4.634915860606269276e-03
3.477049991488489686e-03,1.659479923546310770e-03,0.000000000000000000e+00,1.830922905355690175e-03,2.861712593585250160e-03,2.861712593585250160e-03,2.861712593585250160e-03,3.260288853198290739e-03,3.746498841792340710e-03
4.091598093509700093e-03,2.837947569787500554e-03,1.830922905355690175e-03,0.000000000000000000e+00,2.351405099034310255e-03,2.351405099034310255e-03,2.351405099034310255e-03,2.837615087628360226e-03,3.131950739771130303e-03
4.538568202406170586e-03,3.260288853198290739e-03,2.861712593585250160e-03,2.351405099034310255e-03,0.000000000000000000e+00,2.293750003445850158e-05,6.834298837929903350e-04,2.351405099034310255e-03,2.837615087628360226e-03
4.538568202406170586e-03,3.260288853198290739e-03,2.861712593585250160e-03,2.351405099034310255e-03,2.293750003445850158e-05,0.000000000000000000e+00,6.834298837929903350e-04,2.351405099034310255e-03,2.837615087628360226e-03
4.538568202406170586e-03,3.260288853198290739e-03,2.861712593585250160e-03,2.351405099034310255e-03,6.834298837929903350e-04,6.834298837929903350e-04,0.000000000000000000e+00,2.351405099034310255e-03,2.837615087628360226e-03
5.736268126725022932e-03,4.538568202406170586e-03,3.260288853198290739e-03,2.837615087628360226e-03,2.351405099034310255e-03,2.351405099034310255e-03,2.351405099034310255e-03,0.000000000000000000e+00,1.156838494352995048e-03
5.736268126725022932e-03,4.634915860606269276e-03,3.746498841792340710e-03,3.131950739771130303e-03,2.837615087628360226e-03,2.837615087628360226e-03,2.837615087628360226e-03,1.156838494352995048e-03,0.000000000000000000e+00
