15,20,25,30,35,40,45,60,80
0.000000000000000000e+00,5.281238257885001453e-02,5.281238257885001453e-02,5.510856211185480302e-02,5.510856211185480302e-02,5.510856211185480302e-02,5.510856211185480302e-02,5.510856211185480302e-02,5.510856211185480302e-02
5.281238257885001453e-02,0.000000000000000000e+00,4.862535744905499557e-03,1.641369611024801056e-02,1.776757463812839860e-02,1.776757463812839860e-02,3.554290905594820194e-02,3.554290905594820194e-02,3.554290905594820194e-02
5.281238257885001453e-02,4.862535744905499557e-03,0.000000000000000000e+00,1.641369611024801056e-02,1.776757463812839860e-02,1.776757463812839860e-02,3.554290905594820194e-02,3.554290905594820194e-02,3.554290905594820194e-02
5.510856211185480302e-02,1.641369611024801056e-02,1.641369611024801056e-02,0.000000000000000000e+00,1.456620171666140467e-02,1.456620171666140467e-02,2.733606100082419665e-02,2.733606100082419665e-02,2.733606100082419665e-02
5.510856211185480302e-02,1.776757463812839860e-02,1.776757463812839860e-02,1.456620171666140467e-02,0.000000000000000000e+00,8.028609445318497274e-04,2.733606100082419665e-02,2.733606100082419665e-02,2.733606100082419665e-02
5.510856211185480302e-02,1.776757463812839860e-02,1.776757463812839860e-02,1.456620171666140467e-02,8.028609445318497274e-04,0.000000000000000000e+00,2.733606100082419665e-02,2.733606100082419665e-02,2.733606100082419665e-02
5.510856211185480302e-02,3.554290905594820194e-02,3.554290905594820194e-02,2.733606100082419665e-02,2.733606100082419665e-02,2.733606100082419665e-02,0.000000000000000000e+00,1.088578253984449906e-02,1.088578253984449906e-02
5.510856211185480302e-02,3.554290905594820194e-02,3.554290905594820194e-02,2.733606100082419665e-02,2.733606100082419665e-02,2.733606100082419665e-02,1.088578253984449906e-02,0.000000000000000000e+00,1.138843013904990067e-03
5.510856211185480302e-02,3.554290905594820194e-02,3.554290905594820194e-02,2.733606100082419665e-02,2.733606100082419665e-02,2.733606100082419665e-02,1.088578253984449906e-02,1.138843013904990067e-03,0.000000000000000000e+00
