15,20,25,30,35,40,45,60,80
0.000000000000000000e+00,1.932466402649880149e-02,2.211013436317450093e-02,2.211013436317450093e-02,2.444589324591107254e-02,2.444589324591107254e-02,2.444589324591107254e-02,2.444589324591107254e-02,2.444589324591107254e-02
1.932466402649880149e-02,0.000000000000000000e+00,5.069266073405701012e-03,5.881619639694701113e-03,7.360713556408901223e-03,9.764407762531861559e-03,1.028115955364228805e-02,1.478356123266167180e-02,1.478356123266167180e-02
2.211013436317450093e-02,5.069266073405701012e-03,0.000000000000000000e+00,2.352315932512269447e-03,3.831409849226469558e-03,7.068134844303179676e-03,7.862098515033758353e-03,1.298043411225080143e-02,1.339082606432382208e-02
2.211013436317450093e-02,5.881619639694701113e-03,2.352315932512269447e-03,0.000000000000000000e+00,3.278570249676700937e-03,7.059947587549700310e-03,7.862098515033758353e-03,1.298043411225080143e-02,1.339082606432382208e-02
2.444589324591107254e-02,7.360713556408901223e-03,3.831409849226469558e-03,3.278570249676700937e-03,0.000000000000000000e+00,7.059947587549700310e-03,7.862098515033758353e-03,1.028115955364228805e-02,1.175154093948547161e-02
2.444589324591107254e-02,9.764407762531861559e-03,7.068134844303179676e-03,7.059947587549700310e-03,7.059947587549700310e-03,0.000000000000000000e+00,2.066412940621358690e-03,9.701863862574100494e-03,1.175154093948547161e-02
2.444589324591107254e-02,1.028115955364228805e-02,7.862098515033758353e-03,7.862098515033758353e-03,7.862098515033758353e-03,2.066412940621358690e-03,0.000000000000000000e+00,9.701863862574100494e-03,1.175154093948547161e-02
2.444589324591107254e-02,1.478356123266167180e-02,1.298043411225080143e-02,1.298043411225080143e-02,1.028115955364228805e-02,9.701863862574100494e-03,9.701863862574100494e-03,0.000000000000000000e+00,3.923875279724549359e-03
2.444589324591107254e-02,1.478356123266167180e-02,1.339082606432382208e-02,1.339082606432382208e-02,1.175154093948547161e-02,1.175154093948547161e-02,1.175154093948547161e-02,3.923875279724549359e-03,0.000000000000000000e+00
