15,20,25,30,35,40,45,60,80
0.000000000000000000e+00,6.240351125598002369e-03,7.789146155119001241e-03,1.114913262426860119e-02,1.319101266562940078e-02,1.319101266562940078e-02,1.334914006292819977e-02,1.572376117110260013e-02,1.600209996104597771e-02
6.240351125598002369e-03,0.000000000000000000e+00,2.041282132267899924e-03,1.026563439519636092e-02,1.042473223878913335e-02,1.042473223878913335e-02,1.082161068916319933e-02,1.209688559174539914e-02,1.288192439824697652e-02
7.789146155119001241e-03,2.041282132267899924e-03,0.000000000000000000e+00,9.962657466534376866e-03,1.026563439519636092e-02,1.026563439519636092e-02,1.026563439519636092e-02,1.082161068916319933e-02,1.209688559174539914e-02
1.114913262426860119e-02,1.026563439519636092e-02,9.962657466534376866e-03,0.000000000000000000e+00,5.999441258609298361e-03,5.999441258609298361e-03,6.246933713555400183e-03,8.889016695320630518e-03,9.962657466534376866e-03
1.319101266562940078e-02,1.042473223878913335e-02,1.026563439519636092e-02,5.999441258609298361e-03,0.000000000000000000e+00,4.275396349839844477e-05,2.416849136352599778e-03,5.058932118117830112e-03,8.736899122595799191e-03
1.319101266562940078e-02,1.042473223878913335e-02,1.026563439519636092e-02,5.999441258609298361e-03,4.275396349839844477e-05,0.000000000000000000e+00,2.416849136352599778e-03,5.058932118117830112e-03,8.736899122595799191e-03
1.334914006292819977e-02,1.082161068916319933e-02,1.026563439519636092e-02,6.246933713555400183e-03,2.416849136352599778e-03,2.416849136352599778e-03,0.000000000000000000e+00,4.574628546833998943e-03,8.736899122595799191e-03
1.572376117110260013e-02,1.209688559174539914e-02,1.082161068916319933e-02,8.889016695320630518e-03,5.058932118117830112e-03,5.058932118117830112e-03,4.574628546833998943e-03,0.000000000000000000e+00,4.162270575761800248e-03
1.600209996104597771e-02,1.288192439824697652e-02,1.209688559174539914e-02,9.962657466534376866e-03,8.736899122595799191e-03,8.736899122595799191e-03,8.736899122595799191e-03,4.162270575761800248e-03,0.000000000000000000e+00
