15,20,25,30,35,40,45,60,80
0.000000000000000000e+00,3.641927987337101325e-02,3.641927987337101325e-02,3.641927987337101325e-02,3.641927987337101325e-02,3.641927987337101325e-02,3.641927987337101325e-02,3.641927987337101325e-02,3.641927987337101325e-02
3.641927987337101325e-02,0.000000000000000000e+00,3.219035640358949846e-02,3.219035640358949846e-02,3.219035640358949846e-02,3.219035640358949846e-02,3.219035640358949846e-02,3.219035640358949846e-02,3.219035640358949846e-02
3.641927987337101325e-02,3.219035640358949846e-02,0.000000000000000000e+00,2.919065766036500059e-03,3.386745229363399834e-03,4.157028160989289720e-03,4.157028160989289720e-03,6.071603856980809302e-03,7.080450313878845076e-03
3.641927987337101325e-02,3.219035640358949846e-02,2.919065766036500059e-03,0.000000000000000000e+00,3.386745229363399834e-03,4.157028160989289720e-03,4.157028160989289720e-03,6.071603856980809302e-03,7.080450313878845076e-03
3.641927987337101325e-02,3.219035640358949846e-02,3.386745229363399834e-03,3.386745229363399834e-03,0.000000000000000000e+00,4.157028160989289720e-03,4.157028160989289720e-03,6.071603856980809302e-03,7.080450313878845076e-03
3.641927987337101325e-02,3.219035640358949846e-02,4.157028160989289720e-03,4.157028160989289720e-03,4.157028160989289720e-03,0.000000000000000000e+00,2.439867705106700535e-03,3.376928158104398892e-03,6.852565924418745243e-03
3.641927987337101325e-02,3.219035640358949846e-02,4.157028160989289720e-03,4.157028160989289720e-03,4.157028160989289720e-03,2.439867705106700535e-03,0.000000000000000000e+00,3.347458783537150297e-03,6.852565924418745243e-03
3.641927987337101325e-02,3.219035640358949846e-02,6.071603856980809302e-03,6.071603856980809302e-03,6.071603856980809302e-03,3.376928158104398892e-03,3.347458783537150297e-03,0.000000000000000000e+00,6.852565924418745243e-03
3.641927987337101325e-02,3.219035640358949846e-02,7.080450313878845076e-03,7.080450313878845076e-03,7.080450313878845076e-03,6.852565924418745243e-03,6.852565924418745243e-03,6.852565924418745243e-03,0.000000000000000000e+00
