15,20,25,30,35,40,45,60,80
0.000000000000000000e+00,4.051680862903597746e-02,4.051680862903597746e-02,4.051680862903597746e-02,4.051680862903597746e-02,4.051680862903597746e-02,4.051680862903597746e-02,4.051680862903597746e-02,4.051680862903597746e-02
4.051680862903597746e-02,0.000000000000000000e+00,1.047484576702120002e-02,1.520966505631804813e-02,1.520966505631804813e-02,1.520966505631804813e-02,1.520966505631804813e-02,1.520966505631804813e-02,1.520966505631804813e-02
4.051680862903597746e-02,1.047484576702120002e-02,0.000000000000000000e+00,1.520966505631804813e-02,1.520966505631804813e-02,1.520966505631804813e-02,1.520966505631804813e-02,1.520966505631804813e-02,1.520966505631804813e-02
4.051680862903597746e-02,1.520966505631804813e-02,1.520966505631804813e-02,0.000000000000000000e+00,2.387216314673401216e-03,3.181066364049897621e-03,3.181066364049897621e-03,8.339183405041698111e-03,8.339183405041698111e-03
4.051680862903597746e-02,1.520966505631804813e-02,1.520966505631804813e-02,2.387216314673401216e-03,0.000000000000000000e+00,3.181066364049897621e-03,3.181066364049897621e-03,8.339183405041698111e-03,8.339183405041698111e-03
4.051680862903597746e-02,1.520966505631804813e-02,1.520966505631804813e-02,3.181066364049897621e-03,3.181066364049897621e-03,0.000000000000000000e+00,2.362434753649721251e-03,8.339183405041698111e-03,8.339183405041698111e-03
4.051680862903597746e-02,1.520966505631804813e-02,1.520966505631804813e-02,3.181066364049897621e-03,3.181066364049897621e-03,2.362434753649721251e-03,0.000000000000000000e+00,8.339183405041698111e-03,8.339183405041698111e-03
4.051680862903597746e-02,1.520966505631804813e-02,1.520966505631804813e-02,8.339183405041698111e-03,8.339183405041698111e-03,8.339183405041698111e-03,8.339183405041698111e-03,0.000000000000000000e+00,3.745618741959349900e-03
4.051680862903597746e-02,1.520966505631804813e-02,1.520966505631804813e-02,8.339183405041698111e-03,8.339183405041698111e-03,8.339183405041698111e-03,8.339183405041698111e-03,3.745618741959349900e-03,0.000000000000000000e+00
