15,20,25,30,35,40,45,60,80
0.000000000000000000e+00,1.445132307708264265e-03,1.445132307708264265e-03,1.445132307708264265e-03,1.445132307708264265e-03,1.445132307708264265e-03,1.445132307708264265e-03,1.445132307708264265e-03,1.445132307708264265e-03
1.445132307708264265e-03,0.000000000000000000e+00,7.687883917242299431e-04,7.687883917242299431e-04,7.758674328215399646e-04,8.979121339507399905e-04,8.979121339507399905e-04,8.979121339507399905e-04,8.979121339507399905e-04
1.445132307708264265e-03,7.687883917242299431e-04,0.000000000000000000e+00,3.272484755143519964e-04,5.629468359984449903e-04,6.165254599181914591e-04,6.165254599181914591e-04,6.165254599181914591e-04,6.165254599181914591e-04
1.445132307708264265e-03,7.687883917242299431e-04,3.272484755143519964e-04,0.000000000000000000e+00,4.474231973290440168e-04,5.629468359984449903e-04,5.629468359984449903e-04,5.629468359984449903e-04,5.629468359984449903e-04
1.445132307708264265e-03,7.758674328215399646e-04,5.629468359984449903e-04,4.474231973290440168e-04,0.000000000000000000e+00,5.629468359984449903e-04,5.629468359984449903e-04,5.629468359984449903e-04,5.629468359984449903e-04
1.445132307708264265e-03,8.979121339507399905e-04,6.165254599181914591e-04,5.629468359984449903e-04,5.629468359984449903e-04,0.000000000000000000e+00,1.005953672574839947e-04,1.005953672574839947e-04,1.110311277443544974e-04
1.445132307708264265e-03,8.979121339507399905e-04,6.165254599181914591e-04,5.629468359984449903e-04,5.629468359984449903e-04,1.005953672574839947e-04,0.000000000000000000e+00,8.777230686973750578e-05,8.777230686973750578e-05
1.445132307708264265e-03,8.979121339507399905e-04,6.165254599181914591e-04,5.629468359984449903e-04,5.629468359984449903e-04,1.005953672574839947e-04,8.777230686973750578e-05,0.000000000000000000e+00,8.163569145835898122e-05
1.445132307708264265e-03,8.979121339507399905e-04,6.165254599181914591e-04,5.629468359984449903e-04,5.629468359984449903e-04,1.110311277443544974e-04,8.777230686973750578e-05,8.163569145835898122e-05,0.000000000000000000e+00
