15,20,25,30,35,40,45,60,80
0.000000000000000000e+00,5.226654931902798701e-03,7.332250475883430110e-03,7.332250475883430110e-03,7.626737933605859041e-03,7.704084273427699685e-03,7.704084273427699685e-03,7.704084273427699685e-03,7.704084273427699685e-03
5.226654931902798701e-03,0.000000000000000000e+00,2.982392907142640028e-03,3.664074931293730304e-03,3.890536492718865702e-03,4.943291656672955427e-03,5.090577993570395872e-03,5.090577993570395872e-03,5.090577993570395872e-03
7.332250475883430110e-03,2.982392907142640028e-03,0.000000000000000000e+00,2.995875198394060135e-03,3.276516683399680746e-03,3.831624053418640225e-03,3.890536492718865702e-03,4.037959035485984630e-03,4.037959035485984630e-03
7.332250475883430110e-03,3.664074931293730304e-03,2.995875198394060135e-03,0.000000000000000000e+00,1.779307262040674903e-03,2.890926785767080134e-03,3.185414243489509065e-03,4.037959035485984630e-03,4.037959035485984630e-03
7.626737933605859041e-03,3.890536492718865702e-03,3.276516683399680746e-03,1.779307262040674903e-03,0.000000000000000000e+00,1.779307262040674903e-03,2.890926785767080134e-03,3.890536492718865702e-03,3.890536492718865702e-03
7.704084273427699685e-03,4.943291656672955427e-03,3.831624053418640225e-03,2.890926785767080134e-03,1.779307262040674903e-03,0.000000000000000000e+00,1.253228168934589735e-03,2.544137416407469838e-03,2.585117472335700124e-03
7.704084273427699685e-03,5.090577993570395872e-03,3.890536492718865702e-03,3.185414243489509065e-03,2.890926785767080134e-03,1.253228168934589735e-03,0.000000000000000000e+00,1.539452699944379981e-03,2.045682165771720191e-03
7.704084273427699685e-03,5.090577993570395872e-03,4.037959035485984630e-03,4.037959035485984630e-03,3.890536492718865702e-03,2.544137416407469838e-03,1.539452699944379981e-03,0.000000000000000000e+00,1.057843212038269906e-03
7.704084273427699685e-03,5.090577993570395872e-03,4.037959035485984630e-03,4.037959035485984630e-03,3.890536492718865702e-03,2.585117472335700124e-03,2.045682165771720191e-03,1.057843212038269906e-03,0.000000000000000000e+00
