15,20,25,30,35,40,45,60,80
0.000000000000000000e+00,2.947826385498100166e-01,3.513169288635250576e-01,3.884458541870099424e-01,4.209058284759499280e-01,4.352810382842999815e-01,4.505946636199900102e-01,4.974169731140148931e-01,5.429300069808999929e-01
2.947826385498100166e-01,0.000000000000000000e+00,2.561618089675899990e-01,3.082566261291499465e-01,3.463275432586598868e-01,3.760657310485802096e-01,4.010238647461001893e-01,4.415931701660200659e-01,4.879730939865198902e-01
3.513169288635250576e-01,2.561618089675899990e-01,0.000000000000000000e+00,2.346581220626797748e-01,2.918614149093698984e-01,3.208515644073501871e-01,3.567196130752501304e-01,4.001070261001602457e-01,4.484364986419699939e-01
3.884458541870099424e-01,3.082566261291499465e-01,2.346581220626797748e-01,0.000000000000000000e+00,2.357873916625998767e-01,2.724411487579299074e-01,3.160195946693400426e-01,3.716224431991599353e-01,4.102405905723549573e-01
4.209058284759499280e-01,3.463275432586598868e-01,2.918614149093698984e-01,2.357873916625998767e-01,0.000000000000000000e+00,2.280740737915001315e-01,2.737843990325901089e-01,3.469842672348000256e-01,4.028650522232000153e-01
4.352810382842999815e-01,3.760657310485802096e-01,3.208515644073501871e-01,2.724411487579299074e-01,2.280740737915001315e-01,0.000000000000000000e+00,2.436314821243201756e-01,3.181606531143199579e-01,3.714101910591101063e-01
4.505946636199900102e-01,4.010238647461001893e-01,3.567196130752501304e-01,3.160195946693400426e-01,2.737843990325901089e-01,2.436314821243201756e-01,0.000000000000000000e+00,2.986999750137300236e-01,3.513975143432601644e-01
4.974169731140148931e-01,4.415931701660200659e-01,4.001070261001602457e-01,3.716224431991599353e-01,3.469842672348000256e-01,3.181606531143199579e-01,2.986999750137300236e-01,0.000000000000000000e+00,2.894370555877701090e-01
5.429300069808999929e-01,4.879730939865198902e-01,4.484364986419699939e-01,4.102405905723549573e-01,4.028650522232000153e-01,3.714101910591101063e-01,3.513975143432601644e-01,2.894370555877701090e-01,0.000000000000000000e+00
