15,20,25,30,35,40,45,60,80
0.000000000000000000e+00,4.853402823209748695e-02,4.853402823209748695e-02,4.853402823209748695e-02,4.853402823209748695e-02,4.853402823209748695e-02,4.853402823209748695e-02,4.853402823209748695e-02,4.853402823209748695e-02
4.853402823209748695e-02,0.000000000000000000e+00,6.512807682156600969e-03,6.512807682156600969e-03,6.512807682156600969e-03,6.512807682156600969e-03,6.512807682156600969e-03,6.512807682156600969e-03,7.589349988847999585e-03
4.853402823209748695e-02,6.512807682156600969e-03,0.000000000000000000e+00,1.530232839286349913e-03,3.957643173635050186e-03,4.730471409857310398e-03,5.254752933979011005e-03,5.950234830436331238e-03,5.950234830436331238e-03
4.853402823209748695e-02,6.512807682156600969e-03,1.530232839286349913e-03,0.000000000000000000e+00,3.957643173635050186e-03,4.730471409857310398e-03,5.254752933979011005e-03,5.902292672544730799e-03,5.902292672544730799e-03
4.853402823209748695e-02,6.512807682156600969e-03,3.957643173635050186e-03,3.957643173635050186e-03,0.000000000000000000e+00,3.957643173635050186e-03,4.730471409857310398e-03,5.634329747422860135e-03,5.634329747422860135e-03
4.853402823209748695e-02,6.512807682156600969e-03,4.730471409857310398e-03,4.730471409857310398e-03,3.957643173635050186e-03,0.000000000000000000e+00,2.665017731487750140e-03,3.610104788094759855e-03,4.233523737639180093e-03
4.853402823209748695e-02,6.512807682156600969e-03,5.254752933979011005e-03,5.254752933979011005e-03,4.730471409857310398e-03,2.665017731487750140e-03,0.000000000000000000e+00,2.569018863141520233e-03,4.233523737639180093e-03
4.853402823209748695e-02,6.512807682156600969e-03,5.950234830436331238e-03,5.902292672544730799e-03,5.634329747422860135e-03,3.610104788094759855e-03,2.569018863141520233e-03,0.000000000000000000e+00,4.233523737639180093e-03
4.853402823209748695e-02,7.589349988847999585e-03,5.950234830436331238e-03,5.902292672544730799e-03,5.634329747422860135e-03,4.233523737639180093e-03,4.233523737639180093e-03,4.233523737639180093e-03,0.000000000000000000e+00
