Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
4.768370445162873e-07,0,-0.0,0.20512113571166993,minima-saddle,7.152555099310121e-07,225,1.0,4,225,0.033
4.768370445162873e-07,1,1.311301275563892e-06,0.2051224470129455,minima-saddle,1.7881354779092362e-06,2,1.0,7,2,0.0003
4.768370445162873e-07,2,4.410734163684538e-06,0.2051255464458336,minima-saddle,3.4570480238471646e-06,2,1.0,1,2,0.0003
4.768370445162873e-07,3,1.5497195136049413e-06,0.20512268543118353,saddle-saddle,7.152544867494726e-07,171,1.0,4,171,0.0251
4.768370445162873e-07,4,7.033323527139146e-06,0.20512816903519707,saddle-saddle,0.0,5,1.0,0,5,0.0007
4.768370445162873e-07,5,-0.0,0.20512113571166993,minima-saddle,1.490105023549404e-05,1298,1.0,5,1298,0.2056
4.768370445162873e-07,6,1.5258672647178173e-05,0.2051363943843171,minima-saddle,5.245114152785391e-06,1,1.0,1,1,0.0001
4.768370445162873e-07,7,8.344646857949556e-07,0.20512197017635572,minima-saddle,1.0728821280281409e-06,3,1.0,0,3,0.0004
4.768370445162873e-07,8,2.145764938177308e-06,0.2051232814766081,saddle-saddle,0.0,0,0.0,9,0,0.0
4.768370445162873e-07,9,4.0531076592742465e-06,0.2051251888193292,saddle-saddle,8.344613888766617e-07,41,1.0,7,41,0.0056
4.768370445162873e-07,10,2.3841855067985307e-07,0.2051213741302206,minima-saddle,8.344644584212801e-07,6,1.0,0,6,0.0009
4.768370445162873e-07,11,2.264974000354414e-06,0.20512340068567028,minima-saddle,1.4305071545095416e-06,1,1.0,4,1,0.0001
4.768370445162873e-07,12,1.8715683836489916e-05,0.20513985139550642,saddle-saddle,8.344486559508368e-07,25,1.0,1,25,0.0032
4.768370445162873e-07,13,5.125986263010418e-06,0.20512626169793294,minima-saddle,3.3378378248016816e-06,1,1.0,2,1,0.0001
4.768370445162873e-07,14,1.6689286894688848e-06,0.2051228046403594,minima-saddle,2.6225966394122224e-06,1,1.0,4,1,0.0001
4.768370445162873e-07,15,6.9141146923357155e-06,0.20512804982636226,minima-saddle,1.2636017345357686e-05,1,1.0,1,1,0.0001
4.768370445162873e-07,16,1.4662635294371285e-05,0.2051357983469643,minima-saddle,4.053048542118631e-06,1,1.0,1,1,0.0001
4.768370445162873e-07,17,-0.0,0.20512113571166993,minima-saddle,3.2186455882765586e-06,991,1.0,3,991,0.1388
4.768370445162873e-07,18,4.768370445162873e-07,0.20512161254871444,minima-saddle,1.9073460180152324e-06,1,1.0,2,1,0.0001
4.768370445162873e-07,19,5.960462772236497e-07,0.20512173175794715,minima-saddle,1.9073456769547192e-06,4,1.0,4,4,0.0006
4.768370445162873e-07,20,9.536738616588991e-07,0.2051220893855316,minima-saddle,4.8875640459300485e-06,1,1.0,6,1,0.0001
4.768370445162873e-07,21,5.8412379075889476e-06,0.20512697694957752,minima-saddle,1.4662548892374616e-05,1,1.0,1,1,0.0001
4.768370445162873e-07,22,-0.0,0.20512113571166993,minima-saddle,2.3841830625315197e-06,685,1.0,5,685,0.1085
4.768370445162873e-07,23,4.768370445162873e-07,0.20512161254871444,minima-saddle,1.3113007071297034e-06,4,1.0,2,4,0.0006
4.768370445162873e-07,24,2.4199192921514623e-05,0.20514533490459144,minima-saddle,9.89408181339968e-06,1,1.0,1,1,0.0001
4.768370445162873e-07,25,3.576278118089249e-07,0.20512149333948174,minima-saddle,1.9073461317020701e-06,1,1.0,4,1,0.0001
4.768370445162873e-07,26,3.6954811548639555e-06,0.2051248311928248,minima-saddle,3.0994251574156806e-06,1,1.0,7,1,0.0001
4.768370445162873e-07,27,3.123234637314454e-05,0.20515236805804307,saddle-saddle,0.0,2,1.0,1,2,0.0003
4.768370445162873e-07,28,4.2437604861333966e-05,0.20516357331653126,saddle-saddle,1.3112476153764874e-06,54,1.0,1,54,0.0069
4.768370445162873e-07,29,3.576278118089249e-07,0.20512149333948174,minima-saddle,9.536734637549671e-07,1,1.0,6,1,0.0001
4.768370445162873e-07,30,1.168244216387393e-05,0.2051328181538338,minima-saddle,1.549701664771419e-06,1,1.0,0,1,0.0001
4.768370445162873e-07,31,-0.0,0.20512113571166993,minima-saddle,8.344646857949556e-07,204,1.0,6,204,0.0297
4.768370445162873e-07,32,6.318072337307967e-06,0.20512745378400724,saddle-saddle,0.0,10,1.0,0,10,0.0014
4.768370445162873e-07,33,7.152555099310121e-07,0.20512185096717986,minima-saddle,9.536731795378728e-07,1,1.0,6,1,0.0001
4.768370445162873e-07,34,5.006777428206988e-06,0.20512614248909813,minima-saddle,9.536693141853902e-07,3,1.0,1,3,0.0004
4.768370445162873e-07,35,4.768370445162873e-07,0.20512161254871444,minima-saddle,9.536734069115482e-07,5,1.0,0,5,0.0007
4.768370445162873e-07,36,2.002696055569686e-05,0.20514116267222562,saddle-saddle,0.0,18,0.2222222238779068,2,4,0.0006
4.768370445162873e-07,37,1.1920922133867862e-06,0.20512232780388331,saddle-saddle,0.0,2,1.0,4,2,0.0003
4.768370445162873e-07,38,1.5497195136049413e-06,0.20512268543118353,saddle-saddle,4.7683636239526095e-07,154,1.0,9,154,0.0221
4.768370445162873e-07,39,1.9073468138230965e-06,0.20512304305848375,minima-saddle,5.245185093372129e-06,5,1.0,1,5,0.0006
4.768370445162873e-07,40,5.960462772236497e-07,0.20512173175794715,minima-saddle,1.7881368421512889e-06,1,1.0,7,1,0.0001
4.768370445162873e-07,41,1.847726889536716e-05,0.2051396129805653,minima-saddle,1.5496916603296995e-06,1,1.0,1,1,0.0001
4.768370445162873e-07,42,3.814689989667386e-06,0.2051249504016596,saddle-saddle,0.0,3,1.0,7,3,0.0004
4.768370445162873e-07,43,1.1920922133867862e-06,0.20512232780388331,saddle-saddle,3.5762730021815514e-07,60,1.0,9,60,0.0086
4.768370445162873e-07,44,3.683499380713329e-05,0.20515797070547706,saddle-saddle,8.344322850462049e-07,32,1.0,1,32,0.0041
4.768370445162873e-07,45,2.002696055569686e-05,0.20514116267222562,saddle-saddle,1.1920674296561629e-06,9,1.0,1,9,0.0011
4.768370445162873e-07,46,1.5139465176616795e-05,0.20513627517684654,minima-saddle,1.788110239431262e-06,1,1.0,0,1,0.0001
4.768370445162873e-07,47,-0.0,0.20512113571166993,minima-saddle,5.960462772236497e-07,2,1.0,9,2,0.0003
4.768370445162873e-07,48,2.9802276912960224e-06,0.20512411593936122,minima-saddle,1.0728799679782242e-06,1,1.0,7,1,0.0001
4.768370445162873e-07,49,-0.0,0.20512113571166993,minima-saddle,8.344646857949556e-07,65,1.0,9,65,0.0093
4.768370445162873e-07,50,-0.0,0.20512113571166993,minima-saddle,8.344646857949556e-07,3,1.0,8,3,0.0004
4.768370445162873e-07,51,8.702239938429557e-06,0.20512983795160836,saddle-saddle,1.1920838005607948e-07,0,0.0,5,0,0.0
4.768370445162873e-07,52,1.4305104514278355e-06,0.20512256622212136,saddle-saddle,1.788135136848723e-06,311,1.0,3,311,0.0436
4.768370445162873e-07,53,1.1920922133867862e-06,0.20512232780388331,saddle-saddle,0.0,2,1.0,4,2,0.0003
4.768370445162873e-07,54,2.264974000354414e-06,0.20512340068567028,saddle-saddle,1.1920906217710581e-07,3,1.0,7,3,0.0004
4.768370445162873e-07,55,3.3378044463461265e-05,0.2051545137561334,saddle-saddle,4.7681896830908954e-07,24,1.0,1,24,0.003
4.768370445162873e-07,56,1.8596476365928538e-05,0.20513973218803586,saddle-saddle,0.0,0,0.0,6,0,0.0
4.768370445162873e-07,57,1.3470558769768104e-05,0.2051346062704397,minima-saddle,5.125917596160434e-06,1,1.0,1,1,0.0001
4.768370445162873e-07,58,4.887569048150908e-06,0.20512602328071808,saddle-saddle,1.1920838005607948e-07,15,1.0,7,15,0.0021
4.768370445162873e-07,59,4.6491513785440475e-06,0.20512578486304847,saddle-saddle,3.576260496629402e-07,31,1.0,0,31,0.0045
4.768370445162873e-07,60,7.390948667307384e-06,0.20512852666033723,minima-saddle,7.1524791565025225e-06,4,1.0,1,4,0.0005
4.768370445162873e-07,61,3.2186455882765586e-06,0.2051243543572582,saddle-saddle,4.768355665873969e-07,125,1.0,4,125,0.0183
4.768370445162873e-07,62,1.7881377516459906e-06,0.20512292384942157,minima-saddle,5.245186002866831e-06,1,1.0,0,1,0.0001
4.768370445162873e-07,63,-0.0,0.20512113571166993,minima-saddle,1.4305104514278355e-06,11,1.0,7,11,0.0015
4.768370445162873e-07,64,3.2186455882765586e-06,0.2051243543572582,minima-saddle,2.384175104452879e-06,2,1.0,7,2,0.0003
4.768370445162873e-07,65,2.0146166207268834e-05,0.2051412818778772,saddle-saddle,3.337787347845733e-06,794,0.19647355377674103,9,156,0.0224
