Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
4.768369876728684e-07,0,1.5497195136049413e-06,0.20248144626492376,minima-saddle,2.0265529201424215e-06,1,1.0,4,1,0.0001
4.768369876728684e-07,1,8.34461570775602e-06,0.2024882411611179,saddle-saddle,2.3841676011215895e-07,0,0.0,3,0,0.0
4.768369876728684e-07,2,8.4638240878121e-06,0.20248836036949797,saddle-saddle,4.7683261072961614e-07,38,0.6578947305679321,3,25,0.0035
4.768369876728684e-07,3,-0.0,0.20247989654541015,minima-saddle,1.311301275563892e-06,571,1.0,5,571,0.0904
4.768369876728684e-07,4,3.814689989667386e-06,0.20248371123539982,saddle-saddle,3.576265044102911e-07,48,1.0,2,48,0.0069
4.768369876728684e-07,5,4.768370445162873e-07,0.20248037338245467,minima-saddle,5.960459930065554e-07,5,1.0,7,5,0.0007
4.768369876728684e-07,6,1.7881377516459906e-06,0.2024816846831618,saddle-saddle,2.3841812435421161e-07,19,1.0,7,19,0.0026
4.768369876728684e-07,7,3.933898824470816e-06,0.20248383044423462,saddle-saddle,0.0,0,0.0,6,0,0.0
4.768369876728684e-07,8,2.861018856492592e-06,0.20248275756426665,saddle-saddle,1.3112976375850849e-06,2,1.0,4,2,0.0003
4.768369876728684e-07,9,5.006777428206988e-06,0.20248490332283836,saddle-saddle,0.0,5,1.0,0,5,0.0007
4.768369876728684e-07,10,1.0728830375228426e-06,0.20248096942844768,minima-saddle,5.960456519460422e-07,1,1.0,7,1,0.0001
4.768369876728684e-07,11,2.276871418871451e-05,0.20250266525959887,minima-saddle,5.8411060308571905e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,12,1.1920928244535389e-07,0.2024800157546926,minima-saddle,7.152553962441743e-07,3,1.0,2,3,0.0004
4.768369876728684e-07,13,1.4305104514278355e-06,0.20248132705586158,minima-saddle,2.7418059289630037e-06,2,1.0,7,2,0.0003
4.768369876728684e-07,14,1.2874520507466514e-05,0.20249277106591762,saddle-saddle,0.0,2,1.0,1,2,0.0003
4.768369876728684e-07,15,2.622600959512056e-06,0.20248251914636967,minima-saddle,1.7881332041724818e-06,1,1.0,2,1,0.0001
4.768369876728684e-07,16,1.966933996300213e-05,0.20249956588537316,saddle-saddle,3.5762059269472957e-07,20,1.0,1,20,0.0025
4.768369876728684e-07,17,7.629365427419543e-06,0.20248752591083757,minima-saddle,4.768324288306758e-06,2,1.0,1,2,0.0003
4.768369876728684e-07,18,2.7418097943154862e-06,0.20248263835520447,minima-saddle,7.152536909416085e-07,1,1.0,7,1,0.0001
4.768369876728684e-07,19,3.158996332786046e-05,0.20251148650873801,saddle-saddle,9.536415745969862e-07,47,1.0,1,47,0.006
4.768369876728684e-07,20,2.1934269170742482e-05,0.2025018308145809,saddle-saddle,1.3112712622387335e-06,54,1.0,1,54,0.0069
4.768369876728684e-07,21,-0.0,0.20247989654541015,minima-saddle,7.152555099310121e-07,306,1.0,9,306,0.044
4.768369876728684e-07,22,1.7881377516459906e-06,0.2024816846831618,minima-saddle,4.529934813035652e-06,1,1.0,2,1,0.0001
4.768369876728684e-07,23,1.1205610462639015e-05,0.2024911021558728,saddle-saddle,3.0994024200481363e-06,2,1.0,1,2,0.0003
4.768369876728684e-07,24,1.1920858014491387e-05,0.20249181740342465,saddle-saddle,2.3841585061745718e-07,13,1.0,1,13,0.0017
4.768369876728684e-07,25,1.1920922133867862e-06,0.20248108863762354,minima-saddle,5.960455382592045e-07,1,1.0,6,1,0.0001
4.768369876728684e-07,26,2.50339189733495e-06,0.2024823999373075,minima-saddle,6.794889031880302e-06,3,1.0,0,3,0.0004
4.768369876728684e-07,27,1.0490362910786644e-05,0.20249038690832094,minima-saddle,5.960391717962921e-07,2,1.0,1,2,0.0003
4.768369876728684e-07,28,1.6569954823353328e-05,0.2024964665002335,saddle-saddle,1.5377625459223054e-05,1545,0.3579288125038147,2,553,0.0791
4.768369876728684e-07,29,5.960446742392378e-06,0.20248585699215255,minima-saddle,6.794866294512758e-06,2,1.0,1,2,0.0003
4.768369876728684e-07,30,3.576278118089249e-07,0.20248025417322196,minima-saddle,1.430509882993647e-06,8,1.0,0,8,0.0012
4.768369876728684e-07,31,1.0728830375228426e-06,0.20248096942844768,minima-saddle,8.344637763002538e-07,1,1.0,9,1,0.0001
4.768369876728684e-07,32,1.5497195136049413e-06,0.20248144626492376,saddle-saddle,0.0,1,1.0,7,1,0.0001
4.768369876728684e-07,33,2.0265558760002023e-06,0.20248192310128615,minima-saddle,1.1920897122763563e-06,2,1.0,0,2,0.0003
4.768369876728684e-07,34,1.4305104514278355e-06,0.20248132705586158,minima-saddle,4.410727342474274e-06,1,1.0,0,1,0.0001
4.768369876728684e-07,35,6.198863957251888e-06,0.2024860954093674,saddle-saddle,1.311293090111576e-06,6,1.0,1,6,0.0008
4.768369876728684e-07,36,-0.0,0.20247989654541015,minima-saddle,4.768370445162873e-07,63,1.0,4,63,0.0092
4.768369876728684e-07,37,2.264974000354414e-06,0.2024821615194105,saddle-saddle,3.2186383123189444e-06,8,1.0,1,8,0.001
4.768369876728684e-07,38,5.125986263010418e-06,0.20248502253167316,minima-saddle,2.0265456441848073e-06,1,1.0,0,1,0.0001
4.768369876728684e-07,39,1.6689286894688848e-06,0.20248156547409962,minima-saddle,6.675687018287135e-06,3,1.0,1,3,0.0004
4.768369876728684e-07,40,9.417489309271332e-06,0.20248931403471943,minima-saddle,4.529900252236985e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,41,7.152555099310121e-07,0.20248061180092009,minima-saddle,2.14576334656158e-06,1,1.0,0,1,0.0001
4.768369876728684e-07,42,1.4424220353248529e-05,0.2024943207657634,minima-saddle,2.3841475922381505e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,43,7.867782187531702e-06,0.20248776432759769,saddle-saddle,0.0,6,1.0,0,6,0.0009
4.768369876728684e-07,44,1.2397689715726301e-05,0.20249229423512588,saddle-saddle,4.768307917402126e-07,19,1.0,1,19,0.0024
4.768369876728684e-07,45,1.0847986231965479e-05,0.20249074453164212,minima-saddle,5.960400812909938e-07,1,1.0,1,1,0.0001
4.768369876728684e-07,46,4.172316494077677e-06,0.20248406886190423,saddle-saddle,2.3841766960686073e-07,36,1.0,2,36,0.0052
4.768369876728684e-07,47,5.483612312673358e-06,0.20248538015772283,minima-saddle,4.41070960732759e-06,3,1.0,0,3,0.0004
4.768369876728684e-07,48,-0.0,0.20247989654541015,minima-saddle,7.152555099310121e-07,659,1.0,8,659,0.0966
4.768369876728684e-07,49,1.1086402082582936e-05,0.20249098294749274,saddle-saddle,0.0,4,1.0,1,4,0.0005
4.768369876728684e-07,50,7.986990567587782e-06,0.20248788353597774,saddle-saddle,4.29149076808244e-06,403,1.0,4,403,0.0591
4.768369876728684e-07,51,-0.0,0.20247989654541015,minima-saddle,8.940656698541716e-06,1532,1.0,3,1532,0.2145
4.768369876728684e-07,52,9.65590606938349e-06,0.20248955245147954,minima-saddle,5.4835591072333045e-06,1,1.0,0,1,0.0001
4.768369876728684e-07,53,6.079655122448457e-06,0.2024859762005326,saddle-saddle,2.0265438251954038e-06,12,1.0,1,12,0.0015
4.768369876728684e-07,54,1.7404405298293568e-05,0.20249730095070845,minima-saddle,1.4066352377994917e-05,1,1.0,1,1,0.0001
4.768369876728684e-07,55,2.3841830625315197e-06,0.20248228072847269,minima-saddle,7.152536909416085e-07,1,1.0,0,1,0.0001
4.768369876728684e-07,56,1.1920922133867862e-06,0.20248108863762354,minima-saddle,9.536727247905219e-07,2,1.0,7,2,0.0003
4.768369876728684e-07,57,1.07287787614041e-05,0.20249062532417156,saddle-saddle,1.192074705613777e-07,1,1.0,1,1,0.0001
4.768369876728684e-07,58,7.152555099310121e-07,0.20248061180092009,saddle-saddle,3.576275275918306e-07,60,1.0,2,60,0.0086
4.768369876728684e-07,59,3.576278118089249e-07,0.20248025417322196,minima-saddle,1.9073461317020701e-06,3,1.0,1,3,0.0004
4.768369876728684e-07,60,-0.0,0.20247989654541015,minima-saddle,8.4638240878121e-06,1516,1.0,3,1516,0.2123
4.768369876728684e-07,61,7.033323527139146e-06,0.2024869298689373,minima-saddle,5.245157808531076e-06,1,1.0,4,1,0.0001
4.768369876728684e-07,62,1.6689286894688848e-06,0.20248156547409962,minima-saddle,2.145761300198501e-06,1,1.0,7,1,0.0001
4.768369876728684e-07,63,1.4305104514278355e-06,0.20248132705586158,minima-saddle,5.960454245723668e-07,1,1.0,4,1,0.0001
4.768369876728684e-07,64,1.5139465176616795e-05,0.20249503601058677,minima-saddle,2.6225607143715024e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,65,3.814689989667386e-06,0.20248371123539982,minima-saddle,7.6293363235890865e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,66,3.576278118089249e-07,0.20248025417322196,minima-saddle,7.152552257139178e-07,1,1.0,4,1,0.0001
4.768369876728684e-07,67,1.4305104514278355e-06,0.20248132705586158,minima-saddle,8.344635489265784e-07,1,1.0,4,1,0.0001
4.768369876728684e-07,68,1.9192511899746023e-05,0.2024990890573099,minima-saddle,2.741757270996459e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,69,1.0251946150674485e-05,0.20249014849156083,minima-saddle,2.622574356792029e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,70,2.622600959512056e-06,0.20248251914636967,minima-saddle,2.503385303498362e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,71,8.344646857949556e-07,0.20248073101009595,saddle-saddle,0.0,10,1.0,9,10,0.0014
4.768369876728684e-07,72,1.5497195136049413e-06,0.20248144626492376,minima-saddle,1.192090280710545e-06,3,1.0,0,3,0.0004
4.768369876728684e-07,73,1.3708974620385561e-05,0.20249360552003054,saddle-saddle,7.15245732862968e-07,72,0.5972222089767456,2,43,0.0062
4.768369876728684e-07,74,1.9073468138230965e-06,0.20248180389222398,minima-saddle,1.311298774453462e-06,2,1.0,7,2,0.0003
4.768369876728684e-07,75,1.7881377516459906e-06,0.2024816846831618,saddle-saddle,2.3841812435421161e-07,38,1.0,6,38,0.0055
4.768369876728684e-07,76,-0.0,0.20247989654541015,minima-saddle,3.373566141817719e-05,1584,1.0,5,1584,0.2509
4.768369876728684e-07,77,5.125986263010418e-06,0.20248502253167316,minima-saddle,9.536688594380394e-07,1,1.0,7,1,0.0001
4.768369876728684e-07,78,1.0013530300057027e-05,0.2024899100757102,saddle-saddle,2.7417827368481085e-06,0,0.0,8,0,0.0
4.768369876728684e-07,79,3.814689989667386e-06,0.20248371123539982,minima-saddle,4.053092197864316e-06,3,1.0,0,3,0.0004
4.768369876728684e-07,80,1.07287787614041e-05,0.20249062532417156,minima-saddle,6.437211595766712e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,81,1.5497195136049413e-06,0.20248144626492376,minima-saddle,4.768352937389864e-06,3,1.0,6,3,0.0004
4.768369876728684e-07,82,2.0861407392658293e-05,0.2025007579528028,minima-saddle,6.437147021642886e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,83,2.861018856492592e-06,0.20248275756426665,saddle-saddle,7.152534635679331e-07,168,1.0,4,168,0.0246
4.768369876728684e-07,84,-0.0,0.20247989654541015,minima-saddle,4.768370445162873e-07,88,1.0,2,88,0.0126
4.768369876728684e-07,85,2.3841855067985307e-07,0.20248013496396083,minima-saddle,1.0728826964623295e-06,1,1.0,2,1,0.0001
4.768369876728684e-07,86,8.34461570775602e-06,0.2024882411611179,saddle-saddle,2.3841676011215895e-07,21,1.0,7,21,0.0029
4.768369876728684e-07,87,-0.0,0.20247989654541015,minima-saddle,4.768370445162873e-07,105,1.0,2,105,0.015
4.768369876728684e-07,88,2.622600959512056e-06,0.20248251914636967,minima-saddle,1.19208903015533e-06,1,1.0,2,1,0.0001
4.768369876728684e-07,89,5.006777428206988e-06,0.20248490332283836,minima-saddle,9.059819603862707e-06,1,1.0,0,1,0.0001
4.768369876728684e-07,90,8.34461570775602e-06,0.2024882411611179,minima-saddle,3.21861807606183e-06,2,1.0,1,2,0.0003
4.768369876728684e-07,91,2.098061486321967e-05,0.20250087716027337,minima-saddle,3.218578058294952e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,92,6.079655122448457e-06,0.2024859762005326,saddle-saddle,2.3841721485950984e-07,33,1.0,0,33,0.0048
4.768369876728684e-07,93,2.9802276912960224e-06,0.20248287677310145,minima-saddle,2.1457585717143957e-06,1,1.0,7,1,0.0001
4.768369876728684e-07,94,1.9073468138230965e-06,0.20248180389222398,minima-saddle,2.6225957299175207e-06,1,1.0,0,1,0.0001
4.768369876728684e-07,95,1.1444026313256472e-05,0.2024913405717234,saddle-saddle,0.0,0,0.0,5,0,0.0
4.768369876728684e-07,96,9.536738616588991e-07,0.2024808502192718,minima-saddle,4.291521236154949e-06,1,1.0,1,1,0.0001
4.768369876728684e-07,97,4.887569048150908e-06,0.2024847841144583,minima-saddle,9.536688594380394e-07,1,1.0,4,1,0.0001
4.768369876728684e-07,98,4.172316494077677e-06,0.20248406886190423,saddle-saddle,0.0,1,1.0,7,1,0.0001
4.768369876728684e-07,99,2.622600959512056e-06,0.20248251914636967,saddle-saddle,1.1920883480343036e-07,3,1.0,0,3,0.0004
4.768369876728684e-07,100,7.152555099310121e-07,0.20248061180092009,minima-saddle,5.960457656328799e-07,2,1.0,7,2,0.0003
4.768369876728684e-07,101,2.3245540432981215e-05,0.20250314208584314,saddle-saddle,1.192074705613777e-07,9,1.0,1,9,0.0011
4.768369876728684e-07,102,9.417489309271332e-06,0.20248931403471943,saddle-saddle,4.7683261072961614e-07,22,1.0,1,22,0.0028
