Simplification Threshold,Data Index,Feature ID
2.1457578895933693e-06,0,203
2.1457578895933693e-06,1,29
2.1457578895933693e-06,2,27
2.1457578895933693e-06,3,203
2.1457578895933693e-06,4,203
2.1457578895933693e-06,5,328
2.1457578895933693e-06,6,203
2.1457578895933693e-06,7,201
2.1457578895933693e-06,8,19
2.1457578895933693e-06,9,44
2.1457578895933693e-06,10,357
2.1457578895933693e-06,11,203
2.1457578895933693e-06,12,203
2.1457578895933693e-06,13,203
2.1457578895933693e-06,14,349
2.1457578895933693e-06,15,35
2.1457578895933693e-06,16,222
2.1457578895933693e-06,17,203
2.1457578895933693e-06,18,10
2.1457578895933693e-06,19,203
2.1457578895933693e-06,20,353
2.1457578895933693e-06,21,349
2.1457578895933693e-06,22,369
2.1457578895933693e-06,23,202
2.1457578895933693e-06,24,133
2.1457578895933693e-06,25,29
2.1457578895933693e-06,26,44
2.1457578895933693e-06,27,72
2.1457578895933693e-06,28,203
2.1457578895933693e-06,29,185
2.1457578895933693e-06,30,270
2.1457578895933693e-06,31,203
2.1457578895933693e-06,32,203
2.1457578895933693e-06,33,340
2.1457578895933693e-06,34,203
2.1457578895933693e-06,35,148
2.1457578895933693e-06,36,307
2.1457578895933693e-06,37,270
2.1457578895933693e-06,38,203
2.1457578895933693e-06,39,10
2.1457578895933693e-06,40,203
2.1457578895933693e-06,41,300
2.1457578895933693e-06,42,185
2.1457578895933693e-06,43,14
2.1457578895933693e-06,44,50
2.1457578895933693e-06,45,203
2.1457578895933693e-06,46,133
2.1457578895933693e-06,47,203
2.1457578895933693e-06,48,203
2.1457578895933693e-06,49,203
2.1457578895933693e-06,50,203
2.1457578895933693e-06,51,203
2.1457578895933693e-06,52,203
2.1457578895933693e-06,53,203
2.1457578895933693e-06,54,203
2.1457578895933693e-06,55,203
2.1457578895933693e-06,56,52
2.1457578895933693e-06,57,106
2.1457578895933693e-06,58,203
2.1457578895933693e-06,59,270
2.1457578895933693e-06,60,203
2.1457578895933693e-06,61,349
2.1457578895933693e-06,62,327
2.1457578895933693e-06,63,203
2.1457578895933693e-06,64,270
2.1457578895933693e-06,65,203
2.1457578895933693e-06,66,203
2.1457578895933693e-06,67,203
2.1457578895933693e-06,68,203
2.1457578895933693e-06,69,203
2.1457578895933693e-06,70,203
2.1457578895933693e-06,71,203
2.1457578895933693e-06,72,27
2.1457578895933693e-06,73,274
2.1457578895933693e-06,74,27
2.1457578895933693e-06,75,203
2.1457578895933693e-06,76,203
2.1457578895933693e-06,77,327
2.1457578895933693e-06,78,185
2.1457578895933693e-06,79,349
2.1457578895933693e-06,80,300
2.1457578895933693e-06,81,203
2.1457578895933693e-06,82,138
2.1457578895933693e-06,83,203
2.1457578895933693e-06,84,203
2.1457578895933693e-06,85,270
2.1457578895933693e-06,86,349
2.1457578895933693e-06,87,382
2.1457578895933693e-06,88,203
2.1457578895933693e-06,89,185
2.1457578895933693e-06,90,203
2.1457578895933693e-06,91,27
2.1457578895933693e-06,92,76
2.1457578895933693e-06,93,10
2.1457578895933693e-06,94,44
2.1457578895933693e-06,95,203
2.1457578895933693e-06,96,270
2.1457578895933693e-06,97,14
2.1457578895933693e-06,98,203
2.1457578895933693e-06,99,19
2.1457578895933693e-06,100,203
2.1457578895933693e-06,101,349
2.1457578895933693e-06,102,380
2.1457578895933693e-06,103,203
2.1457578895933693e-06,104,349
2.1457578895933693e-06,105,203
2.1457578895933693e-06,106,142
2.1457578895933693e-06,107,270
2.1457578895933693e-06,108,14
2.1457578895933693e-06,109,203
2.1457578895933693e-06,110,203
2.1457578895933693e-06,111,226
2.1457578895933693e-06,112,185
2.1457578895933693e-06,113,30
2.1457578895933693e-06,114,353
2.1457578895933693e-06,115,203
2.1457578895933693e-06,116,30
2.1457578895933693e-06,117,203
2.1457578895933693e-06,118,222
2.1457578895933693e-06,119,203
2.1457578895933693e-06,120,19
2.1457578895933693e-06,121,203
2.1457578895933693e-06,122,203
2.1457578895933693e-06,123,203
2.1457578895933693e-06,124,2
2.1457578895933693e-06,125,142
2.1457578895933693e-06,126,203
2.1457578895933693e-06,127,203
2.1457578895933693e-06,128,14
2.1457578895933693e-06,129,203
2.1457578895933693e-06,130,381
2.1457578895933693e-06,131,270
2.1457578895933693e-06,132,170
2.1457578895933693e-06,133,203
2.1457578895933693e-06,134,72
2.1457578895933693e-06,135,72
2.1457578895933693e-06,136,203
2.1457578895933693e-06,137,27
2.1457578895933693e-06,138,14
2.1457578895933693e-06,139,307
2.1457578895933693e-06,140,203
2.1457578895933693e-06,141,35
2.1457578895933693e-06,142,70
2.1457578895933693e-06,143,203
2.1457578895933693e-06,144,203
2.1457578895933693e-06,145,203
2.1457578895933693e-06,146,246
2.1457578895933693e-06,147,203
2.1457578895933693e-06,148,203
2.1457578895933693e-06,149,106
2.1457578895933693e-06,150,203
2.1457578895933693e-06,151,203
2.1457578895933693e-06,152,142
2.1457578895933693e-06,153,203
2.1457578895933693e-06,154,72
2.1457578895933693e-06,155,203
2.1457578895933693e-06,156,203
2.1457578895933693e-06,157,380
2.1457578895933693e-06,158,148
2.1457578895933693e-06,159,203
2.1457578895933693e-06,160,203
2.1457578895933693e-06,161,203
2.1457578895933693e-06,162,203
2.1457578895933693e-06,163,30
2.1457578895933693e-06,164,203
2.1457578895933693e-06,165,327
2.1457578895933693e-06,166,270
2.1457578895933693e-06,167,357
2.1457578895933693e-06,168,203
2.1457578895933693e-06,169,72
2.1457578895933693e-06,170,203
2.1457578895933693e-06,171,44
2.1457578895933693e-06,172,203
2.1457578895933693e-06,173,203
2.1457578895933693e-06,174,270
2.1457578895933693e-06,175,44
2.1457578895933693e-06,176,353
2.1457578895933693e-06,177,203
2.1457578895933693e-06,178,203
2.1457578895933693e-06,179,203
2.1457578895933693e-06,180,27
2.1457578895933693e-06,181,203
2.1457578895933693e-06,182,222
2.1457578895933693e-06,183,203
2.1457578895933693e-06,184,270
2.1457578895933693e-06,185,27
2.1457578895933693e-06,186,202
2.1457578895933693e-06,187,35
2.1457578895933693e-06,188,349
2.1457578895933693e-06,189,30
2.1457578895933693e-06,190,30
2.1457578895933693e-06,191,14
2.1457578895933693e-06,192,274
2.1457578895933693e-06,193,313
2.1457578895933693e-06,194,203
2.1457578895933693e-06,195,50
2.1457578895933693e-06,196,203
2.1457578895933693e-06,197,203
2.1457578895933693e-06,198,203
2.1457578895933693e-06,199,29
2.1457578895933693e-06,200,226
2.1457578895933693e-06,201,52
2.1457578895933693e-06,202,349
2.1457578895933693e-06,203,203
2.1457578895933693e-06,204,246
2.1457578895933693e-06,205,142
2.1457578895933693e-06,206,203
2.1457578895933693e-06,207,14
2.1457578895933693e-06,208,133
2.1457578895933693e-06,209,30
2.1457578895933693e-06,210,353
2.1457578895933693e-06,211,270
2.1457578895933693e-06,212,159
2.1457578895933693e-06,213,203
