Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
1.1563191947061568e-05,0,-0.0,0.20247989654541015,minima-saddle,1.4424220353248529e-05,4769,0.732019305229187,3,3491,0.4889
1.1563191947061568e-05,1,-0.0,0.20247989654541015,minima-saddle,1.3232143828645349e-05,2090,1.0,9,2090,0.3004
1.1563191947061568e-05,2,1.6569954823353328e-05,0.2024964665002335,saddle-saddle,1.5377625459223054e-05,1545,0.3579288125038147,2,553,0.0791
1.1563191947061568e-05,3,-0.0,0.20247989654541015,minima-saddle,6.258291978156194e-05,3744,1.0,4,3744,0.5487
1.1563191947061568e-05,4,-0.0,0.20247989654541015,minima-saddle,1.3232143828645349e-05,2612,1.0,8,2612,0.3827
1.1563191947061568e-05,5,1.7404405298293568e-05,0.20249730095070845,minima-saddle,1.4066352377994917e-05,1,1.0,1,1,0.0001
1.1563191947061568e-05,6,3.576278118089249e-07,0.20248025417322196,minima-saddle,1.9669332687044516e-05,763,1.0,1,763,0.0969
1.1563191947061568e-05,7,1.3708974620385561e-05,0.20249360552003054,saddle-saddle,7.15245732862968e-07,72,0.5972222089767456,2,43,0.0062
1.1563191947061568e-05,8,-0.0,0.20247989654541015,minima-saddle,3.373566141817719e-05,1584,1.0,5,1584,0.2509
1.1563191947061568e-05,9,-0.0,0.20247989654541015,minima-saddle,1.3708974620385561e-05,1876,1.0,2,1876,0.2684
1.1563191947061568e-05,10,4.291525328881107e-06,0.20248418807073904,minima-saddle,1.6450676412205212e-05,11,1.0,1,11,0.0014
1.1563191947061568e-05,11,-0.0,0.20247989654541015,minima-saddle,3.194758028257638e-05,1462,1.0,6,1462,0.2126
1.1563191947061568e-05,12,7.271740287251305e-06,0.2024871682856974,minima-saddle,1.2755220268445555e-05,2,1.0,1,2,0.0003
1.1563191947061568e-05,13,-0.0,0.20247989654541015,minima-saddle,1.3708974620385561e-05,1332,1.0,6,1332,0.1937
1.1563191947061568e-05,14,1.2516897186287679e-05,0.20249241344259644,minima-saddle,1.4900862879585475e-05,2,1.0,1,2,0.0003
1.1563191947061568e-05,15,5.245195097813848e-06,0.20248514174050797,minima-saddle,1.251683079317445e-05,1,1.0,1,1,0.0001
1.1563191947061568e-05,16,2.0861407392658293e-05,0.2025007579528028,saddle-saddle,3.4569911804283038e-06,166,1.0,1,166,0.0211
1.1563191947061568e-05,17,-0.0,0.20247989654541015,minima-saddle,0.00010334911348763853,3561,1.0,0,3561,0.5159
1.1563191947061568e-05,18,1.3112935448589269e-05,0.20249300948085874,minima-saddle,1.3351175766729284e-05,3,1.0,1,3,0.0004
1.1563191947061568e-05,19,-0.0,0.20247989654541015,minima-saddle,6.222531374078244e-05,3239,1.0,7,3239,0.4441
1.1563191947061568e-05,20,2.4318398573086597e-05,0.20250421494398324,saddle-saddle,2.145712642231956e-06,122,1.0,1,122,0.0155
1.1563191947061568e-05,21,2.7417760065873154e-05,0.20250731430547603,saddle-saddle,2.2649128368357196e-06,124,1.0,1,124,0.0157
1.1563191947061568e-05,22,6.222531374078244e-05,0.20254212185915094,saddle-saddle,3.576060407795012e-07,28,0.1785714328289032,3,5,0.0007
1.1563191947061568e-05,23,3.349725011503324e-05,0.2025133937955252,saddle-saddle,7.152302714530379e-07,27,1.0,1,27,0.0034
1.1563191947061568e-05,24,1.4305104514278355e-06,0.20248132705586158,minima-saddle,1.6331516235368326e-05,98,1.0,1,98,0.0124
1.1563191947061568e-05,25,3.373566141817719e-05,0.20251363220682833,saddle-saddle,1.5138954040594399e-05,1081,0.2960222065448761,2,320,0.0458
1.1563191947061568e-05,26,0.00010334911348763853,10.12409782409668,saddle-maxima,10.123994827270508,30200,0.1316225230693817,1,3975,0.5046
1.1563191947061568e-05,27,4.8874615458771586e-05,0.20252877116086893,saddle-saddle,1.3350698282010853e-05,1097,0.18869644403457642,9,207,0.0297
1.1563191947061568e-05,28,1.728519782773219e-05,0.2024971817432379,minima-saddle,1.6927282558754086e-05,2,1.0,1,2,0.0003
1.1563191947061568e-05,29,6.258291978156194e-05,0.20254247946519172,saddle-saddle,4.172055923845619e-06,404,0.17574258148670197,7,71,0.0097
1.1563191947061568e-05,30,2.1934269170742482e-05,0.2025018308145809,saddle-saddle,2.384129402344115e-06,20,1.0,1,20,0.0025
1.1563191947061568e-05,31,4.446407547220588e-05,0.20252436062088236,saddle-saddle,2.2290900233201683e-05,839,1.0,1,839,0.1065
1.1563191947061568e-05,32,6.675497570540756e-05,0.20254665152111556,saddle-saddle,3.659413778223097e-05,3625,0.2546207010746002,1,923,0.1172
1.1563191947061568e-05,33,6.556489552167477e-06,0.20248645303496232,minima-saddle,1.5377780073322356e-05,3,1.0,1,3,0.0004
1.1563191947061568e-05,34,1.9788545614574105e-05,0.20249968509102473,minima-saddle,2.4675529857631773e-05,3,1.0,1,3,0.0004
1.1563191947061568e-05,35,1.7762025890988298e-05,0.20249765857130114,minima-saddle,1.1920647011720575e-05,2,1.0,1,2,0.0003
1.1563191947061568e-05,36,1.3470558769768104e-05,0.20249336710417992,minima-saddle,2.0026691345265135e-05,1,1.0,1,1,0.0001
1.1563191947061568e-05,37,3.1470757676288486e-05,0.20251136730308644,saddle-saddle,2.0264924387447536e-06,104,1.0,1,104,0.0132
1.1563191947061568e-05,38,3.933898824470816e-06,0.20248383044423462,minima-saddle,1.263605554413516e-05,1,1.0,2,1,0.0001
1.1563191947061568e-05,39,1.4424220353248529e-05,0.2024943207657634,saddle-saddle,2.1457344701047987e-06,315,0.38730159401893616,2,122,0.0175
1.1563191947061568e-05,40,3.194758028257638e-05,0.20251184412569273,saddle-saddle,1.7880811356008053e-06,136,0.36764705181121826,6,50,0.0073
1.1563191947061568e-05,41,2.9682672902708873e-05,0.20250957921831286,saddle-saddle,1.7880847735796124e-06,81,1.0,1,81,0.0103
1.1563191947061568e-05,42,2.002696055569686e-05,0.20249992350596585,saddle-saddle,7.152411853894591e-07,37,1.0,1,37,0.0047
1.1563191947061568e-05,43,1.3232143828645349e-05,0.2024931286892388,saddle-saddle,3.564247163012624e-05,2248,0.5329181551933289,9,1198,0.1722
1.1563191947061568e-05,44,7.867782187531702e-06,0.20248776432759769,minima-saddle,1.2993625205126591e-05,3,1.0,1,3,0.0004
1.1563191947061568e-05,45,2.074220174108632e-05,0.20250063874715124,saddle-saddle,1.1920565157197416e-07,5,1.0,1,5,0.0006
1.1563191947061568e-05,46,2.6464111215318553e-05,0.20250636065662547,saddle-saddle,9.536488505546004e-07,50,1.0,1,50,0.0063
1.1563191947061568e-05,47,3.421248038648628e-05,0.20251410902579664,saddle-saddle,1.02515950857196e-05,465,1.0,1,465,0.059
1.1563191947061568e-05,48,1.7762025890988298e-05,0.20249765857130114,saddle-saddle,4.172243279754184e-06,44,1.0,1,44,0.0056
