Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
1.7881354779092362e-06,0,8.344646857949556e-07,0.21869695186580884,minima-saddle,1.9073451085205306e-06,1,1.0,7,1,0.0001
1.7881354779092362e-06,1,-0.0,0.21869611740112305,minima-saddle,7.510157047363464e-06,1332,1.0,3,1332,0.1865
1.7881354779092362e-06,2,2.861018856492592e-06,0.21869897841997954,saddle-saddle,0.0,8,1.0,7,8,0.0011
1.7881354779092362e-06,3,6.9141146923357155e-06,0.21870303151581538,minima-saddle,1.4781740901526064e-05,1,1.0,1,1,0.0001
1.7881354779092362e-06,4,4.887569048150908e-06,0.2187010049701712,minima-saddle,8.702197192178573e-06,3,1.0,1,3,0.0004
1.7881354779092362e-06,5,2.3841830625315197e-06,0.21869850158418558,minima-saddle,1.2755282114085276e-05,1,1.0,0,1,0.0001
1.7881354779092362e-06,6,-0.0,0.21869611740112305,minima-saddle,4.172316494077677e-06,1633,1.0,8,1633,0.2393
1.7881354779092362e-06,7,3.3378546504536644e-06,0.2186994552557735,minima-saddle,7.748547432129271e-06,2,1.0,1,2,0.0003
1.7881354779092362e-06,8,-0.0,0.21869611740112305,minima-saddle,5.8412379075889476e-06,626,1.0,6,626,0.091
1.7881354779092362e-06,9,-0.0,0.21869611740112305,minima-saddle,4.410734163684538e-06,862,1.0,5,862,0.1365
1.7881354779092362e-06,10,9.536697689327411e-06,0.21870565409881237,minima-saddle,8.225328201660886e-06,1,1.0,1,1,0.0001
1.7881354779092362e-06,11,3.6954811548639555e-06,0.2186998128822779,saddle-saddle,3.576265044102911e-07,59,1.0,0,59,0.0085
1.7881354779092362e-06,12,1.883488948806189e-05,0.2187149522906111,minima-saddle,1.8000104319071397e-05,1,1.0,1,1,0.0001
1.7881354779092362e-06,13,7.152555099310121e-07,0.21869683265663298,minima-saddle,2.861016810129513e-06,2,1.0,1,2,0.0003
1.7881354779092362e-06,14,4.291525328881107e-06,0.21870040892645193,minima-saddle,2.9802149583701976e-06,1,1.0,1,1,0.0001
1.7881354779092362e-06,15,2.5987286790041253e-05,0.2187221046879131,saddle-saddle,3.57618773705326e-07,12,1.0,1,12,0.0015
1.7881354779092362e-06,16,1.0490362910786644e-05,0.21870660776403383,minima-saddle,4.053064913023263e-06,2,1.0,1,2,0.0003
1.7881354779092362e-06,17,2.3841830625315197e-06,0.21869850158418558,minima-saddle,3.457054845057428e-06,1,1.0,6,1,0.0001
1.7881354779092362e-06,18,7.271740287251305e-06,0.2187033891414103,saddle-saddle,5.960419002803974e-07,4,1.0,1,4,0.0005
1.7881354779092362e-06,19,9.775113539944869e-06,0.218705892514663,saddle-saddle,3.5762514016823843e-07,6,1.0,1,6,0.0008
1.7881354779092362e-06,20,-0.0,0.21869611740112305,minima-saddle,2.861018856492592e-06,1080,1.0,9,1080,0.1552
1.7881354779092362e-06,21,3.075552376685664e-05,0.2187268729248899,saddle-saddle,0.0,0,0.0,0,0,0.0
1.7881354779092362e-06,22,1.4066597032069694e-05,0.21871018399815512,saddle-saddle,1.3112830856698565e-06,1,1.0,1,1,0.0001
1.7881354779092362e-06,23,9.059865078597795e-06,0.21870517726620164,minima-saddle,5.006731953471899e-06,1,1.0,1,1,0.0001
1.7881354779092362e-06,24,2.3841574147809297e-05,0.21871995897527086,saddle-saddle,1.78809386852663e-06,314,0.23566879332065582,4,74,0.0108
1.7881354779092362e-06,25,-0.0,0.21869611740112305,minima-saddle,7.867782187531702e-06,1130,1.0,5,1130,0.179
1.7881354779092362e-06,26,3.6954811548639555e-06,0.2186998128822779,saddle-saddle,1.3112962733430322e-06,8,1.0,1,8,0.001
1.7881354779092362e-06,27,3.635817120084539e-05,0.2187324755723239,minima-saddle,4.529778379946947e-06,1,1.0,1,1,0.0001
1.7881354779092362e-06,28,6.318072337307967e-06,0.21870243547346035,minima-saddle,1.9073349903919734e-06,1,1.0,0,1,0.0001
1.7881354779092362e-06,29,-0.0,0.21869611740112305,minima-saddle,2.264974000354414e-06,837,1.0,2,837,0.1197
1.7881354779092362e-06,30,2.9444261599564925e-05,0.2187255616627226,saddle-saddle,1.3112621672917157e-06,49,1.0,1,49,0.0062
1.7881354779092362e-06,31,2.0265558760002023e-06,0.21869814395699905,minima-saddle,3.3378476018697256e-06,1,1.0,0,1,0.0001
1.7881354779092362e-06,32,2.0146166207268834e-05,0.21871626356733032,minima-saddle,4.291439836379141e-06,2,1.0,1,2,0.0003
1.7881354779092362e-06,33,-0.0,0.21869611740112305,minima-saddle,7.271740287251305e-06,1860,1.0,4,1860,0.2726
1.7881354779092362e-06,34,3.814624506048858e-05,0.21873426364618354,minima-saddle,4.291359800845385e-06,2,1.0,1,2,0.0003
1.7881354779092362e-06,35,4.768370445162873e-07,0.21869659423816756,minima-saddle,2.741808657447109e-06,3,1.0,7,3,0.0004
1.7881354779092362e-06,36,7.867782187531702e-06,0.21870398518331058,saddle-saddle,6.31802231509937e-06,201,1.0,5,201,0.0318
1.7881354779092362e-06,37,5.8412379075889476e-06,0.21870195863903064,saddle-saddle,0.0,8,1.0,6,8,0.0012
1.7881354779092362e-06,38,1.1801649634435307e-05,0.21870791905075748,saddle-saddle,2.264947397634387e-06,72,1.0,6,72,0.0105
1.7881354779092362e-06,39,1.1324817933200393e-05,0.21870744221905625,minima-saddle,2.503364157746546e-06,1,1.0,8,1,0.0001
1.7881354779092362e-06,40,7.748573807475623e-06,0.21870386597493052,saddle-saddle,2.980204953928478e-06,5,1.0,1,5,0.0006
1.7881354779092362e-06,41,3.576272320060525e-06,0.2186996936734431,saddle-saddle,1.1920883480343036e-07,0,0.0,4,0,0.0
1.7881354779092362e-06,42,8.821448318485636e-06,0.21870493884944153,saddle-saddle,4.7683261072961614e-07,4,1.0,1,4,0.0005
1.7881354779092362e-06,43,1.0728830375228426e-06,0.21869719028416057,minima-saddle,3.3378510124748573e-06,2,1.0,7,2,0.0003
1.7881354779092362e-06,44,4.0531076592742465e-06,0.21870017050878232,saddle-saddle,0.0,1,1.0,0,1,0.0001
1.7881354779092362e-06,45,2.9802276912960224e-06,0.21869909762881434,saddle-saddle,1.5497148524445947e-06,159,1.0,6,159,0.0231
1.7881354779092362e-06,46,1.3351351299206726e-05,0.21870946875242225,saddle-saddle,0.0,1,1.0,1,1,0.0001
1.7881354779092362e-06,47,1.9430925021879375e-05,0.21871554832614493,minima-saddle,8.22524816612713e-06,1,1.0,1,1,0.0001
1.7881354779092362e-06,48,1.7046782886609435e-05,0.21871316418400966,saddle-saddle,1.192074705613777e-07,9,1.0,1,9,0.0011
1.7881354779092362e-06,49,4.3748852476710454e-05,0.21873986625359976,minima-saddle,1.8118855223292485e-05,1,1.0,1,1,0.0001
1.7881354779092362e-06,50,3.933898824470816e-06,0.21870005129994752,saddle-saddle,3.3378414627804887e-06,9,1.0,1,9,0.0011
1.7881354779092362e-06,51,3.576272320060525e-06,0.2186996936734431,minima-saddle,8.46379316499224e-06,1,1.0,1,1,0.0001
1.7881354779092362e-06,52,1.585470999998506e-05,0.21871197211112303,saddle-saddle,1.1920728866243735e-06,41,1.0,1,41,0.0052
1.7881354779092362e-06,53,9.298280929215252e-06,0.21870541568205226,saddle-saddle,5.125939424033277e-06,418,1.0,0,418,0.0606
