Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
5.721945854020305e-06,0,-0.0,0.20512113571166993,minima-saddle,2.276871418871451e-05,2828,1.0,4,2828,0.4144
5.721945854020305e-06,1,-0.0,0.20512113571166993,minima-saddle,1.490105023549404e-05,1298,1.0,5,1298,0.2056
5.721945854020305e-06,2,1.8715683836489916e-05,0.20513985139550642,saddle-saddle,8.344486559508368e-07,25,1.0,1,25,0.0032
5.721945854020305e-06,3,6.9141146923357155e-06,0.20512804982636226,minima-saddle,1.2636017345357686e-05,1,1.0,1,1,0.0001
5.721945854020305e-06,4,-0.0,0.20512113571166993,minima-saddle,1.490105023549404e-05,3371,1.0,3,3371,0.4721
5.721945854020305e-06,5,5.8412379075889476e-06,0.20512697694957752,minima-saddle,1.4662548892374616e-05,1,1.0,1,1,0.0001
5.721945854020305e-06,6,-0.0,0.20512113571166993,minima-saddle,2.3483953555114567e-05,1398,1.0,5,1398,0.2214
5.721945854020305e-06,7,2.4199192921514623e-05,0.20514533490459144,minima-saddle,9.89408181339968e-06,1,1.0,1,1,0.0001
5.721945854020305e-06,8,3.123234637314454e-05,0.20515236805804307,saddle-saddle,0.0,2,1.0,1,2,0.0003
5.721945854020305e-06,9,4.2437604861333966e-05,0.20516357331653126,saddle-saddle,1.3112476153764874e-06,54,1.0,1,54,0.0069
5.721945854020305e-06,10,-0.0,0.20512113571166993,minima-saddle,1.5258672647178173e-05,1140,1.0,6,1140,0.1658
5.721945854020305e-06,11,2.002696055569686e-05,0.20514116267222562,saddle-saddle,0.0,18,0.2222222238779068,2,4,0.0006
5.721945854020305e-06,12,1.9073468138230965e-06,0.20512304305848375,minima-saddle,7.629350875504315e-06,40,1.0,1,40,0.0051
5.721945854020305e-06,13,3.683499380713329e-05,0.20515797070547706,saddle-saddle,8.344322850462049e-07,32,1.0,1,32,0.0041
5.721945854020305e-06,14,2.002696055569686e-05,0.20514116267222562,saddle-saddle,1.1920674296561629e-06,9,1.0,1,9,0.0011
5.721945854020305e-06,15,-0.0,0.20512113571166993,minima-saddle,1.3828182090946939e-05,4760,0.5386554598808289,8,2564,0.3757
5.721945854020305e-06,16,3.3378044463461265e-05,0.2051545137561334,saddle-saddle,4.7681896830908954e-07,24,1.0,1,24,0.003
5.721945854020305e-06,17,1.8358061424805783e-05,0.20513949377309473,saddle-saddle,2.384149411227554e-07,6,1.0,1,6,0.0008
5.721945854020305e-06,18,7.390948667307384e-06,0.20512852666033723,minima-saddle,7.1524791565025225e-06,4,1.0,1,4,0.0005
5.721945854020305e-06,19,-0.0,0.20512113571166993,minima-saddle,1.8358061424805783e-05,970,1.0,7,970,0.133
5.721945854020305e-06,20,2.0146166207268834e-05,0.2051412818778772,saddle-saddle,3.337787347845733e-06,794,0.19647355377674103,9,156,0.0224
5.721945854020305e-06,21,3.576214658096433e-05,0.2051568978582509,saddle-saddle,1.0728472261689603e-06,54,1.0,1,54,0.0069
5.721945854020305e-06,22,-0.0,0.20512113571166993,minima-saddle,1.4781842764932662e-05,2056,1.0,2,2056,0.2941
5.721945854020305e-06,23,1.3708974620385561e-05,0.2051348446862903,minima-saddle,7.510053364967462e-06,2,1.0,1,2,0.0003
5.721945854020305e-06,24,1.1444026313256472e-05,0.20513257973798318,minima-saddle,7.510070645366795e-06,1,1.0,1,1,0.0001
5.721945854020305e-06,25,1.8358061424805783e-05,0.20513949377309473,saddle-saddle,1.6688991308910772e-06,36,1.0,7,36,0.0049
