Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
1.084785890270723e-05,0,-0.0,0.20512113571166993,minima-saddle,2.539125671319198e-05,2934,1.0,4,2934,0.43
1.084785890270723e-05,1,-0.0,0.20512113571166993,minima-saddle,1.490105023549404e-05,1298,1.0,5,1298,0.2056
1.084785890270723e-05,2,1.8358061424805783e-05,0.20513949377309473,saddle-saddle,1.19207106763497e-06,39,1.0,1,39,0.005
1.084785890270723e-05,3,6.9141146923357155e-06,0.20512804982636226,minima-saddle,1.2636017345357686e-05,1,1.0,1,1,0.0001
1.084785890270723e-05,4,-0.0,0.20512113571166993,minima-saddle,1.490105023549404e-05,3371,1.0,3,3371,0.4721
1.084785890270723e-05,5,5.8412379075889476e-06,0.20512697694957752,minima-saddle,1.4662548892374616e-05,1,1.0,1,1,0.0001
1.084785890270723e-05,6,-0.0,0.20512113571166993,minima-saddle,2.3483953555114567e-05,1398,1.0,5,1398,0.2214
1.084785890270723e-05,7,3.123234637314454e-05,0.20515236805804307,saddle-saddle,0.0,2,1.0,1,2,0.0003
1.084785890270723e-05,8,-0.0,0.20512113571166993,minima-saddle,1.728519782773219e-05,1185,1.0,6,1185,0.1723
1.084785890270723e-05,9,1.728519782773219e-05,0.20513842090949766,saddle-saddle,2.7417627279646695e-06,644,0.18633539974689484,8,120,0.0176
1.084785890270723e-05,10,3.683499380713329e-05,0.20515797070547706,saddle-saddle,8.344322850462049e-07,32,1.0,1,32,0.0041
1.084785890270723e-05,11,-0.0,0.20512113571166993,minima-saddle,1.3828182090946939e-05,4760,0.5386554598808289,8,2564,0.3757
1.084785890270723e-05,12,-0.0,0.20512113571166993,minima-saddle,2.002696055569686e-05,1008,1.0,7,1008,0.1382
1.084785890270723e-05,13,2.0146166207268834e-05,0.2051412818778772,saddle-saddle,3.337787347845733e-06,794,0.19647355377674103,9,156,0.0224
1.084785890270723e-05,14,3.3378044463461265e-05,0.2051545137561334,saddle-saddle,3.4569493436720222e-06,156,1.0,1,156,0.0198
1.084785890270723e-05,15,-0.0,0.20512113571166993,minima-saddle,1.4781842764932662e-05,2056,1.0,2,2056,0.2941
1.084785890270723e-05,16,-0.0,0.20512113571166993,minima-saddle,2.8371408916427754e-05,1410,1.0,6,1410,0.2051
1.084785890270723e-05,17,4.6491513785440475e-06,0.20512578486304847,minima-saddle,1.7761944036465138e-05,2,1.0,1,2,0.0003
1.084785890270723e-05,18,2.539125671319198e-05,0.20514652696838312,saddle-saddle,4.768244252773002e-07,137,0.18248175084590912,7,25,0.0034
1.084785890270723e-05,19,-0.0,0.20512113571166993,minima-saddle,4.792098479811102e-05,2699,0.9996294975280762,0,2698,0.3908
1.084785890270723e-05,20,2.861018856492592e-06,0.20512399673052642,minima-saddle,1.5854664525249973e-05,116,1.0,1,116,0.0147
1.084785890270723e-05,21,8.702239938429557e-06,0.20512983795160836,minima-saddle,1.2993616110179573e-05,17,1.0,1,17,0.0022
1.084785890270723e-05,22,1.7762025890988298e-05,0.20513889773756092,saddle-saddle,5.96035533817485e-07,19,1.0,1,19,0.0024
1.084785890270723e-05,23,1.1920922133867862e-06,0.20512232780388331,minima-saddle,1.4781825484533329e-05,15,1.0,1,15,0.0019
1.084785890270723e-05,24,1.0728830375228426e-06,0.20512220859470745,minima-saddle,1.3947375009593088e-05,189,1.0,1,189,0.024
1.084785890270723e-05,25,-0.0,0.20512113571166993,minima-saddle,1.3828182090946939e-05,712,1.0,7,712,0.0976
1.084785890270723e-05,26,1.7523612768854946e-05,0.20513865932443878,saddle-saddle,2.3841312213335186e-07,5,1.0,1,5,0.0006
1.084785890270723e-05,27,1.9788545614574105e-05,0.2051409242572845,saddle-saddle,7.152411853894591e-07,26,1.0,1,26,0.0033
1.084785890270723e-05,28,8.34461570775602e-06,0.20512948032737768,minima-saddle,1.168234484794084e-05,1,1.0,1,1,0.0001
1.084785890270723e-05,29,1.7881377516459906e-06,0.20512292384942157,minima-saddle,1.2636082828976214e-05,4,1.0,1,4,0.0005
1.084785890270723e-05,30,1.597391747054644e-05,0.20513710962914047,saddle-saddle,3.576224116841331e-07,8,1.0,1,8,0.001
1.084785890270723e-05,31,2.5629668016335927e-05,0.20514676537968626,minima-saddle,1.680793684499804e-05,2,1.0,1,2,0.0003
