Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
2.980219733217382e-06,0,8.34461570775602e-06,0.2024882411611179,saddle-saddle,2.3841676011215895e-07,0,0.0,3,0,0.0
2.980219733217382e-06,1,8.4638240878121e-06,0.20248836036949797,saddle-saddle,4.7683261072961614e-07,38,0.6578947305679321,3,25,0.0035
2.980219733217382e-06,2,-0.0,0.20247989654541015,minima-saddle,8.4638240878121e-06,1114,1.0,5,1114,0.1765
2.980219733217382e-06,3,2.276871418871451e-05,0.20250266525959887,minima-saddle,5.8411060308571905e-06,1,1.0,1,1,0.0001
2.980219733217382e-06,4,1.966933996300213e-05,0.20249956588537316,saddle-saddle,3.5762059269472957e-07,20,1.0,1,20,0.0025
2.980219733217382e-06,5,7.629365427419543e-06,0.20248752591083757,minima-saddle,4.768324288306758e-06,2,1.0,1,2,0.0003
2.980219733217382e-06,6,2.0861407392658293e-05,0.2025007579528028,saddle-saddle,2.384133040322922e-06,103,1.0,1,103,0.0131
2.980219733217382e-06,7,-0.0,0.20247989654541015,minima-saddle,6.318072337307967e-06,1484,1.0,9,1484,0.2133
2.980219733217382e-06,8,1.7881377516459906e-06,0.2024816846831618,minima-saddle,4.529934813035652e-06,1,1.0,2,1,0.0001
2.980219733217382e-06,9,1.1920858014491387e-05,0.20249181740342465,saddle-saddle,2.3841585061745718e-07,13,1.0,1,13,0.0017
2.980219733217382e-06,10,2.50339189733495e-06,0.2024823999373075,minima-saddle,6.794889031880302e-06,3,1.0,0,3,0.0004
2.980219733217382e-06,11,1.6569954823353328e-05,0.2024964665002335,saddle-saddle,1.5377625459223054e-05,1545,0.3579288125038147,2,553,0.0791
2.980219733217382e-06,12,5.960446742392378e-06,0.20248585699215255,minima-saddle,6.794866294512758e-06,2,1.0,1,2,0.0003
2.980219733217382e-06,13,3.576278118089249e-07,0.20248025417322196,minima-saddle,2.9802267818013206e-06,75,1.0,0,75,0.0109
2.980219733217382e-06,14,1.4305104514278355e-06,0.20248132705586158,minima-saddle,4.410727342474274e-06,1,1.0,0,1,0.0001
2.980219733217382e-06,15,-0.0,0.20247989654541015,minima-saddle,4.172316494077677e-06,1148,1.0,4,1148,0.1682
2.980219733217382e-06,16,1.6689286894688848e-06,0.20248156547409962,minima-saddle,6.675687018287135e-06,3,1.0,1,3,0.0004
2.980219733217382e-06,17,9.417489309271332e-06,0.20248931403471943,minima-saddle,4.529900252236985e-06,1,1.0,1,1,0.0001
2.980219733217382e-06,18,7.867782187531702e-06,0.20248776432759769,saddle-saddle,0.0,6,1.0,0,6,0.0009
2.980219733217382e-06,19,1.2397689715726301e-05,0.20249229423512588,saddle-saddle,4.768307917402126e-07,19,1.0,1,19,0.0024
2.980219733217382e-06,20,5.483612312673358e-06,0.20248538015772283,minima-saddle,4.41070960732759e-06,3,1.0,0,3,0.0004
2.980219733217382e-06,21,-0.0,0.20247989654541015,minima-saddle,1.3232143828645349e-05,2605,1.0,8,2605,0.3817
2.980219733217382e-06,22,1.0967194612021558e-05,0.20249086374002218,saddle-saddle,1.192074705613777e-07,9,1.0,1,9,0.0011
2.980219733217382e-06,23,7.986990567587782e-06,0.20248788353597774,saddle-saddle,4.29149076808244e-06,403,1.0,4,403,0.0591
2.980219733217382e-06,24,-0.0,0.20247989654541015,minima-saddle,8.940656698541716e-06,1532,1.0,3,1532,0.2145
2.980219733217382e-06,25,9.65590606938349e-06,0.20248955245147954,minima-saddle,5.4835591072333045e-06,1,1.0,0,1,0.0001
2.980219733217382e-06,26,1.7404405298293568e-05,0.20249730095070845,minima-saddle,1.4066352377994917e-05,1,1.0,1,1,0.0001
2.980219733217382e-06,27,1.07287787614041e-05,0.20249062532417156,saddle-saddle,1.192074705613777e-07,1,1.0,1,1,0.0001
2.980219733217382e-06,28,3.576278118089249e-07,0.20248025417322196,minima-saddle,5.1259844440210145e-06,13,1.0,1,13,0.0017
2.980219733217382e-06,29,-0.0,0.20247989654541015,minima-saddle,8.4638240878121e-06,1516,1.0,3,1516,0.2123
2.980219733217382e-06,30,7.033323527139146e-06,0.2024869298689373,minima-saddle,5.245157808531076e-06,1,1.0,4,1,0.0001
2.980219733217382e-06,31,3.814689989667386e-06,0.20248371123539982,minima-saddle,7.6293363235890865e-06,1,1.0,1,1,0.0001
