Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
4.410729616211029e-06,50,2.3603161025675945e-05,0.20250349970643583,saddle-saddle,7.15237547410652e-07,40,1.0,1,40,0.0051
4.410729616211029e-06,51,1.3232143828645349e-05,0.2024931286892388,saddle-saddle,0.0,5,1.0,8,5,0.0007
4.410729616211029e-06,52,2.861018856492592e-06,0.20248275756426665,minima-saddle,5.364388471207349e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,53,7.033323527139146e-06,0.2024869298689373,minima-saddle,5.841196980327368e-06,6,1.0,1,6,0.0008
4.410729616211029e-06,54,2.0265373677830212e-05,0.20250016191908798,minima-saddle,9.65571052802261e-06,2,1.0,1,2,0.0003
4.410729616211029e-06,55,1.0728830375228426e-06,0.20248096942844768,minima-saddle,5.245189186098287e-06,1,1.0,0,1,0.0001
4.410729616211029e-06,56,4.6491513785440475e-06,0.2024845456967887,minima-saddle,5.125962161400821e-06,5,1.0,1,5,0.0006
4.410729616211029e-06,57,1.2993727978027891e-05,0.20249289027338818,saddle-saddle,0.0,2,1.0,1,2,0.0003
4.410729616211029e-06,58,2.50339189733495e-06,0.2024823999373075,minima-saddle,8.702218110556714e-06,8,1.0,1,8,0.001
4.410729616211029e-06,59,2.0265558760002023e-06,0.20248192310128615,minima-saddle,4.64914228359703e-06,1,1.0,0,1,0.0001
4.410729616211029e-06,60,1.4781842764932662e-05,0.2024946783881751,saddle-saddle,5.960373528068885e-07,6,1.0,1,6,0.0008
4.410729616211029e-06,61,-0.0,0.20247989654541015,minima-saddle,6.318072337307967e-06,604,1.0,0,604,0.0875
4.410729616211029e-06,62,1.3112935448589269e-05,0.20249300948085874,minima-saddle,1.3351175766729284e-05,3,1.0,1,3,0.0004
4.410729616211029e-06,63,1.2040065485052764e-05,0.2024919366108952,minima-saddle,4.529889338300563e-06,3,1.0,1,3,0.0004
4.410729616211029e-06,64,1.4066597032069694e-05,0.20249396314244222,saddle-saddle,1.0728681445471011e-06,72,1.0,0,72,0.0104
4.410729616211029e-06,65,4.768370445162873e-07,0.20248037338245467,minima-saddle,5.006775154470233e-06,30,1.0,1,30,0.0038
4.410729616211029e-06,66,-0.0,0.20247989654541015,minima-saddle,8.583032467868179e-06,1144,1.0,7,1144,0.1569
4.410729616211029e-06,67,3.1470757676288486e-05,0.20251136730308644,saddle-saddle,1.1920565157197416e-07,3,1.0,1,3,0.0004
4.410729616211029e-06,68,2.586808113846928e-05,0.20250576462654862,saddle-saddle,5.960300768492743e-07,37,1.0,1,37,0.0047
4.410729616211029e-06,69,8.583032467868179e-06,0.20248847957787802,saddle-saddle,7.152484613470733e-07,49,1.0,0,49,0.0071
4.410729616211029e-06,70,4.458328112377785e-05,0.20252447982653393,minima-saddle,4.529738362180069e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,71,2.658331868587993e-05,0.20250647986409603,saddle-saddle,7.67657911637798e-05,1641,1.0,0,1641,0.2377
4.410729616211029e-06,72,4.446407547220588e-05,0.20252436062088236,saddle-saddle,4.648944013752043e-06,210,1.0,1,210,0.0267
4.410729616211029e-06,73,3.3378546504536644e-06,0.2024832344000606,minima-saddle,4.529927537078038e-06,2,1.0,0,2,0.0003
4.410729616211029e-06,74,5.125986263010418e-06,0.20248502253167316,minima-saddle,4.6491272769344505e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,75,6.437280717364047e-06,0.20248633382612752,minima-saddle,5.3643689170712605e-06,2,1.0,1,2,0.0003
4.410729616211029e-06,76,2.8609820219571702e-05,0.20250850636562973,saddle-saddle,1.072852683137171e-06,61,1.0,1,61,0.0077
4.410729616211029e-06,77,2.0265558760002023e-06,0.20248192310128615,minima-saddle,8.702222658030223e-06,2,1.0,1,2,0.0003
4.410729616211029e-06,78,2.0265558760002023e-06,0.20248192310128615,minima-saddle,1.0967171874654014e-05,7,1.0,1,7,0.0009
4.410729616211029e-06,79,1.2993727978027891e-05,0.20249289027338818,saddle-saddle,0.0,6,1.0,1,6,0.0008
4.410729616211029e-06,80,1.6689160474925302e-05,0.20249658570588508,saddle-saddle,4.768298822455108e-07,21,1.0,1,21,0.0027
4.410729616211029e-06,81,9.298280929215252e-06,0.20248919482633937,saddle-saddle,4.768316102854442e-06,373,1.0,0,373,0.054
4.410729616211029e-06,82,6.222531374078244e-05,0.20254212185915094,saddle-saddle,3.576060407795012e-07,28,0.1785714328289032,3,5,0.0007
4.410729616211029e-06,83,2.9682672902708873e-05,0.20250957921831286,saddle-saddle,2.3841130314394832e-07,14,1.0,1,14,0.0018
4.410729616211029e-06,84,1.2993727978027891e-05,0.20249289027338818,saddle-saddle,0.0,0,0.0,1,0,0.0
4.410729616211029e-06,85,3.349725011503324e-05,0.2025133937955252,saddle-saddle,7.152302714530379e-07,27,1.0,1,27,0.0034
4.410729616211029e-06,86,1.4305104514278355e-06,0.20248132705586158,minima-saddle,1.0013515748141799e-05,38,1.0,1,38,0.0048
4.410729616211029e-06,87,1.4305104514278355e-06,0.20248132705586158,minima-saddle,7.152521902753506e-06,2,1.0,0,2,0.0003
4.410729616211029e-06,88,1.4424220353248529e-05,0.2024943207657634,saddle-saddle,7.152448233682662e-07,29,1.0,1,29,0.0037
4.410729616211029e-06,89,1.3947389561508317e-05,0.20249384393497166,saddle-saddle,4.768307917402126e-07,22,1.0,1,22,0.0028
4.410729616211029e-06,90,1.2755313036905136e-05,0.20249265185844706,saddle-saddle,2.384149411227554e-07,1,1.0,1,1,0.0001
4.410729616211029e-06,91,1.2755313036905136e-05,0.20249265185844706,minima-saddle,9.65578237810405e-06,3,1.0,1,3,0.0004
4.410729616211029e-06,92,1.5020257706055418e-05,0.2024949168031162,minima-saddle,5.006702849641442e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,93,3.373566141817719e-05,0.20251363220682833,saddle-saddle,1.5138954040594399e-05,1081,0.2960222065448761,2,320,0.0458
4.410729616211029e-06,94,2.90866428258596e-05,0.202508983188236,minima-saddle,8.582783266319893e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,95,1.1801649634435307e-05,0.2024916981950446,minima-saddle,4.887510840489995e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,96,8.106198947643861e-06,0.2024880027443578,minima-saddle,5.125944881001487e-06,2,1.0,8,2,0.0003
4.410729616211029e-06,97,1.2278481335670222e-05,0.20249217502674582,saddle-saddle,5.030443935538642e-05,1619,1.0,4,1619,0.2373
4.410729616211029e-06,98,0.00010334911348763853,10.12409782409668,saddle-maxima,10.123994827270508,30200,0.1316225230693817,1,3975,0.5046
4.410729616211029e-06,99,3.6954811548639555e-06,0.20248359202656502,minima-saddle,1.1563191947061568e-05,2,1.0,2,2,0.0003
4.410729616211029e-06,100,5.483612312673358e-06,0.20248538015772283,saddle-saddle,3.099420155194821e-06,42,1.0,1,42,0.0053
4.410729616211029e-06,101,2.3841830625315197e-06,0.20248228072847269,minima-saddle,6.794890396122355e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,102,1.7165990357170813e-05,0.20249706253576732,saddle-saddle,7.152430043788627e-07,37,1.0,1,37,0.0047
4.410729616211029e-06,103,1.3947389561508317e-05,0.20249384393497166,saddle-saddle,8.344532034243457e-07,11,1.0,1,11,0.0014
4.410729616211029e-06,104,4.8874615458771586e-05,0.20252877116086893,saddle-saddle,1.3350698282010853e-05,1097,0.18869644403457642,9,207,0.0297
4.410729616211029e-06,105,1.728519782773219e-05,0.2024971817432379,minima-saddle,1.6927282558754086e-05,2,1.0,1,2,0.0003
4.410729616211029e-06,106,8.940656698541716e-06,0.2024888372021087,saddle-saddle,5.483563654706813e-06,569,0.7346221208572388,3,418,0.0585
4.410729616211029e-06,107,8.583032467868179e-06,0.20248847957787802,saddle-saddle,5.960409907856956e-07,11,1.0,1,11,0.0014
4.410729616211029e-06,108,5.364403477869928e-06,0.20248526094888802,minima-saddle,7.986947821336798e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,109,5.722029527532868e-06,0.2024856185749377,minima-saddle,8.225360033975448e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,110,1.5735502529423684e-05,0.20249563204793958,minima-saddle,1.0847816156456247e-05,1,1.0,1,1,0.0001
4.410729616211029e-06,111,2.7417760065873154e-05,0.20250731430547603,saddle-saddle,1.1920601536985487e-06,61,1.0,1,61,0.0077
4.410729616211029e-06,112,2.1934269170742482e-05,0.2025018308145809,saddle-saddle,4.768262442667037e-07,2,1.0,1,2,0.0003
4.410729616211029e-06,113,5.8412379075889476e-06,0.20248573778331774,minima-saddle,5.364372555050068e-06,3,1.0,1,3,0.0004
4.410729616211029e-06,114,6.258291978156194e-05,0.20254247946519172,saddle-saddle,4.172055923845619e-06,404,0.17574258148670197,7,71,0.0097
4.410729616211029e-06,115,6.318072337307967e-06,0.20248621461774746,saddle-saddle,7.390902283077594e-06,544,1.0,2,544,0.0778
4.410729616211029e-06,116,1.5139465176616795e-05,0.20249503601058677,minima-saddle,6.0795628087362275e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,117,1.1205610462639015e-05,0.2024911021558728,saddle-saddle,9.536591278447304e-06,5,1.0,1,5,0.0006
4.410729616211029e-06,118,6.198863957251888e-06,0.2024860954093674,minima-saddle,6.675656550214626e-06,3,1.0,1,3,0.0004
4.410729616211029e-06,119,1.1086402082582936e-05,0.20249098294749274,minima-saddle,7.271659342222847e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,120,1.537788011773955e-05,0.2024952744255279,saddle-saddle,2.384145773248747e-06,15,1.0,1,15,0.0019
4.410729616211029e-06,121,1.1920858014491387e-05,0.20249181740342465,saddle-saddle,4.7683170123491436e-07,24,1.0,1,24,0.003
4.410729616211029e-06,122,2.2411095415009186e-05,0.20250230764082516,saddle-saddle,1.9073031580774114e-06,15,1.0,1,15,0.0019
4.410729616211029e-06,123,4.911301948595792e-05,0.2025290095648961,saddle-saddle,1.764195621944964e-05,628,1.0,1,628,0.0797
4.410729616211029e-06,124,1.0251946150674485e-05,0.20249014849156083,minima-saddle,7.629287210875191e-06,2,1.0,1,2,0.0003
4.410729616211029e-06,125,4.172316494077677e-06,0.20248406886190423,minima-saddle,6.675669737887802e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,126,5.483612312673358e-06,0.20248538015772283,minima-saddle,5.6027897699095774e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,127,2.062299427052494e-05,0.20250051953968068,minima-saddle,1.0966969057335518e-05,2,1.0,1,2,0.0003
4.410729616211029e-06,128,8.821448318485636e-06,0.20248871799372864,minima-saddle,5.602772034762893e-06,3,1.0,1,3,0.0004
4.410729616211029e-06,129,6.675497570540756e-05,0.20254665152111556,saddle-saddle,3.659413778223097e-05,3625,0.2546207010746002,1,923,0.1172
4.410729616211029e-06,130,1.1444026313256472e-05,0.2024913405717234,saddle-saddle,3.576233211788349e-07,2,1.0,1,2,0.0003
4.410729616211029e-06,131,6.318072337307967e-06,0.20248621461774746,saddle-saddle,7.390902283077594e-06,319,1.0,6,319,0.0464
4.410729616211029e-06,132,6.556489552167477e-06,0.20248645303496232,minima-saddle,1.5377780073322356e-05,3,1.0,1,3,0.0004
4.410729616211029e-06,133,9.775113539944869e-06,0.2024896716589501,saddle-saddle,1.1920838005607948e-07,0,0.0,0,0,0.0
4.410729616211029e-06,134,2.6464111215318553e-05,0.20250636065662547,saddle-saddle,1.192074705613777e-07,8,1.0,1,8,0.001
4.410729616211029e-06,135,3.766942609217949e-05,0.20251756597150233,saddle-saddle,5.364199751056731e-06,252,1.0,1,252,0.032
4.410729616211029e-06,136,1.9788545614574105e-05,0.20249968509102473,minima-saddle,2.4675529857631773e-05,3,1.0,1,3,0.0004
4.410729616211029e-06,137,2.658331868587993e-05,0.20250647986409603,saddle-saddle,7.152357284212485e-07,37,1.0,1,37,0.0047
4.410729616211029e-06,138,1.5139465176616795e-05,0.20249503601058677,saddle-saddle,1.4304896467365324e-06,71,1.0,1,71,0.009
4.410729616211029e-06,139,1.3351351299206726e-05,0.20249324789670936,saddle-saddle,5.960382623015903e-07,24,1.0,1,24,0.003
4.410729616211029e-06,140,5.602820692729438e-06,0.20248549936610288,minima-saddle,7.390907285298454e-06,7,1.0,1,7,0.0009
4.410729616211029e-06,141,1.8954096958623268e-05,0.20249885064236878,minima-saddle,4.887477189186029e-06,1,1.0,0,1,0.0001
4.410729616211029e-06,142,1.8954096958623268e-05,0.20249885064236878,minima-saddle,1.0728575944085605e-05,1,1.0,1,1,0.0001
4.410729616211029e-06,143,1.2874520507466514e-05,0.20249277106591762,saddle-saddle,0.0,4,1.0,1,4,0.0005
4.410729616211029e-06,144,1.7881233361549675e-05,0.2024977777787717,minima-saddle,8.702085324330255e-06,1,1.0,0,1,0.0001
4.410729616211029e-06,145,7.867782187531702e-06,0.20248776432759769,saddle-saddle,5.960419002803974e-07,58,1.0,0,58,0.0084
4.410729616211029e-06,146,3.576278118089249e-07,0.20248025417322196,minima-saddle,8.106196219159756e-06,1,1.0,0,1,0.0001
4.410729616211029e-06,147,5.722029527532868e-06,0.2024856185749377,minima-saddle,5.24516508448869e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,148,1.7762025890988298e-05,0.20249765857130114,minima-saddle,1.1920647011720575e-05,2,1.0,1,2,0.0003
4.410729616211029e-06,149,1.3470558769768104e-05,0.20249336710417992,minima-saddle,2.0026691345265135e-05,1,1.0,1,1,0.0001
4.410729616211029e-06,150,3.158996332786046e-05,0.20251148650873801,saddle-saddle,1.9072867871727794e-06,99,1.0,1,99,0.0126
4.410729616211029e-06,151,3.2543604902457446e-05,0.2025124401503126,minima-saddle,1.0490020940778777e-05,1,1.0,1,1,0.0001
4.410729616211029e-06,152,1.2993727978027891e-05,0.20249289027338818,saddle-saddle,3.576233211788349e-07,21,1.0,1,21,0.0027
4.410729616211029e-06,153,1.0251946150674485e-05,0.20249014849156083,minima-saddle,4.529896614258178e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,154,3.933898824470816e-06,0.20248383044423462,minima-saddle,1.263605554413516e-05,1,1.0,2,1,0.0001
4.410729616211029e-06,155,1.9073468138230965e-06,0.20248180389222398,minima-saddle,6.437268893932924e-06,39,1.0,1,39,0.005
4.410729616211029e-06,156,1.5258672647178173e-05,0.20249515521805733,saddle-saddle,1.3112821761751547e-06,187,0.4224599003791809,2,79,0.0113
4.410729616211029e-06,157,1.7762025890988298e-05,0.20249765857130114,saddle-saddle,5.96035533817485e-07,4,1.0,1,4,0.0005
4.410729616211029e-06,158,2.3841574147809297e-05,0.20250373811955796,saddle-saddle,2.741744538070634e-06,120,1.0,0,120,0.0174
4.410729616211029e-06,159,3.099436753473128e-06,0.20248299598216363,minima-saddle,9.894290997181088e-06,4,1.0,1,4,0.0005
4.410729616211029e-06,160,2.7418097943154862e-06,0.20248263835520447,minima-saddle,5.8412224461790174e-06,2,1.0,7,2,0.0003
4.410729616211029e-06,161,1.0728830375228426e-06,0.20248096942844768,minima-saddle,5.602814781013876e-06,2,1.0,0,2,0.0003
4.410729616211029e-06,162,1.9907753085135482e-05,0.2024998042984953,saddle-saddle,1.3112749002175406e-06,14,1.0,1,14,0.0018
4.410729616211029e-06,163,3.194758028257638e-05,0.20251184412569273,saddle-saddle,1.7880811356008053e-06,136,0.36764705181121826,6,50,0.0073
4.410729616211029e-06,164,7.390948667307384e-06,0.20248728749407746,minima-saddle,7.986931450432166e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,165,1.6689160474925302e-05,0.20249658570588508,minima-saddle,6.914000550750643e-06,2,1.0,1,2,0.0003
4.410729616211029e-06,166,8.4638240878121e-06,0.20248836036949797,minima-saddle,6.675641088804696e-06,2,1.0,1,2,0.0003
4.410729616211029e-06,167,2.992108420585282e-05,0.202509817629616,saddle-saddle,1.549673470435664e-06,65,1.0,1,65,0.0083
4.410729616211029e-06,168,1.2874520507466514e-05,0.20249277106591762,saddle-saddle,1.192074705613777e-07,6,1.0,1,6,0.0008
4.410729616211029e-06,169,2.002696055569686e-05,0.20249992350596585,saddle-saddle,7.152411853894591e-07,37,1.0,1,37,0.0047
4.410729616211029e-06,170,2.098061486321967e-05,0.20250087716027337,minima-saddle,4.887466275249608e-06,1,1.0,1,1,0.0001
4.410729616211029e-06,171,1.3232143828645349e-05,0.2024931286892388,saddle-saddle,3.564247163012624e-05,2248,0.5329181551933289,9,1198,0.1722
4.410729616211029e-06,172,1.3470558769768104e-05,0.20249336710417992,minima-saddle,9.774981663213111e-06,2,1.0,1,2,0.0003
4.410729616211029e-06,173,5.364403477869928e-06,0.20248526094888802,minima-saddle,5.841206984769087e-06,3,1.0,1,3,0.0004
4.410729616211029e-06,174,8.583032467868179e-06,0.20248847957787802,saddle-saddle,5.364228127291426e-05,2093,1.0,7,2093,0.287
4.410729616211029e-06,175,1.0490362910786644e-05,0.20249038690832094,minima-saddle,9.417390174348839e-06,3,1.0,1,3,0.0004
4.410729616211029e-06,176,3.3378546504536644e-06,0.2024832344000606,minima-saddle,8.106171662802808e-06,11,1.0,1,11,0.0014
4.410729616211029e-06,177,7.867782187531702e-06,0.20248776432759769,minima-saddle,1.2993625205126591e-05,3,1.0,1,3,0.0004
4.410729616211029e-06,178,1.1086402082582936e-05,0.20249098294749274,saddle-saddle,3.5762423067353666e-07,7,1.0,1,7,0.0009
4.410729616211029e-06,179,3.421248038648628e-05,0.20251410902579664,saddle-saddle,3.456945705693215e-06,159,1.0,1,159,0.0202
4.410729616211029e-06,180,2.074220174108632e-05,0.20250063874715124,saddle-saddle,1.1920565157197416e-07,5,1.0,1,5,0.0006
4.410729616211029e-06,181,2.729855441430118e-05,0.20250719509982446,saddle-saddle,1.1920565157197416e-07,3,1.0,1,3,0.0004
4.410729616211029e-06,182,2.3245540432981215e-05,0.20250314208584314,saddle-saddle,3.5762059269472957e-07,19,1.0,1,19,0.0024
4.410729616211029e-06,183,1.4424220353248529e-05,0.2024943207657634,saddle-saddle,8.344522939296439e-07,126,0.3650793731212616,3,46,0.0064
4.410729616211029e-06,184,1.6569954823353328e-05,0.2024964665002335,saddle-saddle,1.1920565157197416e-07,4,1.0,1,4,0.0005
4.410729616211029e-06,185,1.0847986231965479e-05,0.20249074453164212,saddle-saddle,1.1920838005607948e-07,8,1.0,1,8,0.001
4.410729616211029e-06,186,8.4638240878121e-06,0.20248836036949797,saddle-saddle,1.1920838005607948e-07,12,1.0,0,12,0.0017
4.410729616211029e-06,187,2.4318398573086597e-05,0.20250421494398324,saddle-saddle,1.5496825653826818e-06,84,1.0,1,84,0.0107
4.410729616211029e-06,188,8.22540732769994e-06,0.20248812195273785,saddle-saddle,2.50337143370416e-06,25,1.0,1,25,0.0032
4.410729616211029e-06,189,1.5139465176616795e-05,0.20249503601058677,saddle-saddle,8.702108971192501e-06,463,1.0,0,463,0.0671
4.410729616211029e-06,190,4.303362584323622e-05,0.2025229301712534,saddle-saddle,1.4304496289696544e-06,52,1.0,1,52,0.0066
4.410729616211029e-06,191,1.1801649634435307e-05,0.2024916981950446,saddle-saddle,2.1457399270730093e-06,10,1.0,1,10,0.0013
4.410729616211029e-06,192,2.1219027985353023e-05,0.2025011155733955,saddle-saddle,7.152411853894591e-07,6,1.0,1,6,0.0008
4.410729616211029e-06,193,9.894321920000948e-06,0.20248979086733015,saddle-saddle,9.536643119645305e-07,21,1.0,1,21,0.0027
