Simplification Threshold,Data Index,Feature ID
4.410729616211029e-06,0,98
4.410729616211029e-06,1,13
4.410729616211029e-06,2,18
4.410729616211029e-06,3,98
4.410729616211029e-06,4,98
4.410729616211029e-06,5,69
4.410729616211029e-06,6,98
4.410729616211029e-06,7,88
4.410729616211029e-06,8,13
4.410729616211029e-06,9,29
4.410729616211029e-06,10,174
4.410729616211029e-06,11,98
4.410729616211029e-06,12,98
4.410729616211029e-06,13,98
4.410729616211029e-06,14,171
4.410729616211029e-06,15,25
4.410729616211029e-06,16,104
4.410729616211029e-06,17,98
4.410729616211029e-06,18,7
4.410729616211029e-06,19,98
4.410729616211029e-06,20,174
4.410729616211029e-06,21,171
4.410729616211029e-06,22,66
4.410729616211029e-06,23,97
4.410729616211029e-06,24,40
4.410729616211029e-06,25,13
4.410729616211029e-06,26,29
4.410729616211029e-06,27,42
4.410729616211029e-06,28,98
4.410729616211029e-06,29,93
4.410729616211029e-06,30,129
4.410729616211029e-06,31,98
4.410729616211029e-06,32,98
4.410729616211029e-06,33,2
4.410729616211029e-06,34,98
4.410729616211029e-06,35,7
4.410729616211029e-06,36,174
4.410729616211029e-06,37,129
4.410729616211029e-06,38,98
4.410729616211029e-06,39,7
4.410729616211029e-06,40,98
4.410729616211029e-06,41,13
4.410729616211029e-06,42,93
4.410729616211029e-06,43,10
4.410729616211029e-06,44,33
4.410729616211029e-06,45,98
4.410729616211029e-06,46,40
4.410729616211029e-06,47,98
4.410729616211029e-06,48,98
4.410729616211029e-06,49,98
4.410729616211029e-06,50,98
4.410729616211029e-06,51,98
4.410729616211029e-06,52,98
4.410729616211029e-06,53,98
4.410729616211029e-06,54,98
4.410729616211029e-06,55,98
4.410729616211029e-06,56,33
4.410729616211029e-06,57,13
4.410729616211029e-06,58,98
4.410729616211029e-06,59,129
4.410729616211029e-06,60,98
4.410729616211029e-06,61,171
4.410729616211029e-06,62,163
4.410729616211029e-06,63,98
4.410729616211029e-06,64,129
4.410729616211029e-06,65,98
4.410729616211029e-06,66,98
4.410729616211029e-06,67,98
4.410729616211029e-06,68,98
4.410729616211029e-06,69,98
4.410729616211029e-06,70,98
4.410729616211029e-06,71,98
4.410729616211029e-06,72,18
4.410729616211029e-06,73,131
4.410729616211029e-06,74,18
4.410729616211029e-06,75,98
4.410729616211029e-06,76,98
4.410729616211029e-06,77,163
4.410729616211029e-06,78,93
4.410729616211029e-06,79,171
4.410729616211029e-06,80,13
4.410729616211029e-06,81,98
4.410729616211029e-06,82,68
4.410729616211029e-06,83,98
