Simplification Threshold,Data Index,Feature ID
8.225379133364186e-06,0,90
8.225379133364186e-06,1,0
8.225379133364186e-06,2,90
8.225379133364186e-06,3,90
8.225379133364186e-06,4,90
8.225379133364186e-06,5,51
8.225379133364186e-06,6,0
8.225379133364186e-06,7,90
8.225379133364186e-06,8,0
8.225379133364186e-06,9,55
8.225379133364186e-06,10,97
8.225379133364186e-06,11,90
8.225379133364186e-06,12,25
8.225379133364186e-06,13,90
8.225379133364186e-06,14,90
8.225379133364186e-06,15,0
8.225379133364186e-06,16,21
8.225379133364186e-06,17,90
8.225379133364186e-06,18,8
8.225379133364186e-06,19,90
8.225379133364186e-06,20,90
8.225379133364186e-06,21,4
8.225379133364186e-06,22,90
8.225379133364186e-06,23,90
8.225379133364186e-06,24,90
8.225379133364186e-06,25,0
8.225379133364186e-06,26,0
8.225379133364186e-06,27,5
8.225379133364186e-06,28,65
8.225379133364186e-06,29,0
8.225379133364186e-06,30,42
8.225379133364186e-06,31,90
8.225379133364186e-06,32,90
8.225379133364186e-06,33,90
8.225379133364186e-06,34,90
8.225379133364186e-06,35,8
8.225379133364186e-06,36,90
8.225379133364186e-06,37,0
8.225379133364186e-06,38,59
8.225379133364186e-06,39,47
8.225379133364186e-06,40,90
8.225379133364186e-06,41,65
8.225379133364186e-06,42,90
8.225379133364186e-06,43,65
8.225379133364186e-06,44,90
8.225379133364186e-06,45,90
8.225379133364186e-06,46,24
8.225379133364186e-06,47,90
8.225379133364186e-06,48,90
8.225379133364186e-06,49,90
8.225379133364186e-06,50,90
8.225379133364186e-06,51,90
8.225379133364186e-06,52,90
8.225379133364186e-06,53,90
8.225379133364186e-06,54,90
8.225379133364186e-06,55,90
8.225379133364186e-06,56,0
8.225379133364186e-06,57,0
8.225379133364186e-06,58,65
8.225379133364186e-06,59,4
8.225379133364186e-06,60,42
8.225379133364186e-06,61,90
8.225379133364186e-06,62,67
8.225379133364186e-06,63,90
8.225379133364186e-06,64,25
8.225379133364186e-06,65,90
8.225379133364186e-06,66,90
8.225379133364186e-06,67,90
8.225379133364186e-06,68,90
8.225379133364186e-06,69,88
8.225379133364186e-06,70,90
8.225379133364186e-06,71,90
8.225379133364186e-06,72,4
8.225379133364186e-06,73,65
8.225379133364186e-06,74,4
8.225379133364186e-06,75,90
8.225379133364186e-06,76,90
8.225379133364186e-06,77,0
8.225379133364186e-06,78,21
8.225379133364186e-06,79,4
8.225379133364186e-06,80,0
8.225379133364186e-06,81,90
8.225379133364186e-06,82,95
8.225379133364186e-06,83,0
