Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
2.217248038505204e-05,0,-0.0,0.2051220703125,minima-saddle,2.539125671319198e-05,2934,1.0,4,2934,0.43
2.217248038505204e-05,1,-0.0,0.2051220703125,minima-saddle,2.3483953555114567e-05,16656,0.22460374236106873,3,3741,0.5239
2.217248038505204e-05,2,-0.0,0.2051220703125,minima-saddle,2.3483953555114567e-05,1398,1.0,5,1398,0.2214
2.217248038505204e-05,3,3.123234637314454e-05,0.20515330265887313,saddle-saddle,6.437079719034955e-06,267,1.0,1,267,0.0339
2.217248038505204e-05,4,-0.0,0.2051220703125,minima-saddle,2.8371408916427754e-05,1410,1.0,6,1410,0.2051
2.217248038505204e-05,5,-0.0,0.2051220703125,minima-saddle,4.792098479811102e-05,2699,0.9996294975280762,0,2698,0.3908
2.217248038505204e-05,6,1.0728830375228426e-06,0.2051231431955375,minima-saddle,3.0159462767187506e-05,1094,1.0,1,1094,0.1389
2.217248038505204e-05,7,2.8371408916427754e-05,0.20515044172141642,saddle-saddle,1.9549575881683268e-05,3611,0.16283577680587769,7,588,0.0806
2.217248038505204e-05,8,1.645074735279195e-05,0.20513852105985278,minima-saddle,4.446334423846565e-05,1,1.0,1,1,0.0001
2.217248038505204e-05,9,3.766942609217949e-05,0.20515973973859217,saddle-saddle,2.324466549907811e-05,855,1.0,1,855,0.1085
2.217248038505204e-05,10,4.792098479811102e-05,0.2051699912972981,saddle-saddle,2.0622006559278816e-05,2751,0.1530352532863617,7,421,0.0577
2.217248038505204e-05,11,6.854299135738984e-05,10.256172180175781,saddle-maxima,10.256103515625,34926,0.15409722924232483,1,5382,0.6833
2.217248038505204e-05,12,6.09140915912576e-05,0.20518298440409125,saddle-saddle,5.602480086963624e-06,197,1.0,1,197,0.025
2.217248038505204e-05,13,2.3483953555114567e-05,0.2051455542660551,saddle-saddle,1.9073031580774114e-06,420,0.19523809850215912,9,82,0.0118
2.217248038505204e-05,14,5.483612312673358e-06,0.20512755392481266,minima-saddle,2.5748733605723828e-05,3,1.0,1,3,0.0004
2.217248038505204e-05,15,4.386805812828243e-05,0.20516593837062827,minima-saddle,2.2648513549938798e-05,1,1.0,1,1,0.0001
2.217248038505204e-05,16,6.651657167822123e-05,0.2051885868841782,saddle-saddle,2.0264196791686118e-06,76,1.0,1,76,0.0096
2.217248038505204e-05,17,2.539125671319198e-05,0.20514746156921318,saddle-saddle,2.9801522032357752e-06,700,0.1614285707473755,4,113,0.0166
2.217248038505204e-05,18,1.0251946150674485e-05,0.20513232225865066,minima-saddle,2.7417479941505007e-05,1,1.0,1,1,0.0001
