Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
3.2186276257561985e-06,29,-0.0,0.20512113571166993,minima-saddle,6.079655122448457e-06,486,1.0,7,486,0.0666
3.2186276257561985e-06,30,2.0146166207268834e-05,0.2051412818778772,saddle-saddle,3.337787347845733e-06,794,0.19647355377674103,9,156,0.0224
3.2186276257561985e-06,31,3.576214658096433e-05,0.2051568978582509,saddle-saddle,1.0728472261689603e-06,54,1.0,1,54,0.0069
3.2186276257561985e-06,32,8.940656698541716e-06,0.20513007636836847,minima-saddle,4.4106946006650105e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,33,3.2186455882765586e-06,0.2051243543572582,saddle-saddle,1.1682404874591157e-05,1366,1.0,3,1366,0.1913
3.2186276257561985e-06,34,-0.0,0.20512113571166993,minima-saddle,3.6954811548639555e-06,1071,1.0,2,1071,0.1532
3.2186276257561985e-06,35,1.3708974620385561e-05,0.2051348446862903,minima-saddle,7.510053364967462e-06,2,1.0,1,2,0.0003
3.2186276257561985e-06,36,2.7418097943154862e-06,0.20512387752146424,minima-saddle,5.006763785786461e-06,1,1.0,7,1,0.0001
3.2186276257561985e-06,37,4.172316494077677e-06,0.205125308028164,minima-saddle,4.410715973790502e-06,9,1.0,1,9,0.0011
3.2186276257561985e-06,38,1.1444026313256472e-05,0.20513257973798318,minima-saddle,7.510070645366795e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,39,1.8358061424805783e-05,0.20513949377309473,saddle-saddle,1.6688991308910772e-06,36,1.0,7,36,0.0049
3.2186276257561985e-06,40,-0.0,0.20512113571166993,minima-saddle,2.8371408916427754e-05,1410,1.0,6,1410,0.2051
3.2186276257561985e-06,41,1.6689160474925302e-05,0.20513782487214485,minima-saddle,6.437174306483939e-06,1,1.0,0,1,0.0001
3.2186276257561985e-06,42,1.3470558769768104e-05,0.2051346062704397,minima-saddle,8.582916052546352e-06,6,1.0,1,6,0.0008
3.2186276257561985e-06,43,8.821448318485636e-06,0.2051299571599884,minima-saddle,4.52990298072109e-06,3,1.0,1,3,0.0004
3.2186276257561985e-06,44,4.6491513785440475e-06,0.20512578486304847,minima-saddle,1.7761944036465138e-05,2,1.0,1,2,0.0003
3.2186276257561985e-06,45,8.702239938429557e-06,0.20512983795160836,saddle-saddle,1.3112903616274707e-06,90,1.0,0,90,0.013
3.2186276257561985e-06,46,7.867782187531702e-06,0.20512900349385746,saddle-saddle,6.198814844537992e-06,14,1.0,1,14,0.0018
3.2186276257561985e-06,47,2.539125671319198e-05,0.20514652696838312,saddle-saddle,4.768244252773002e-07,137,0.18248175084590912,7,25,0.0034
3.2186276257561985e-06,48,-0.0,0.20512113571166993,minima-saddle,4.0531076592742465e-06,451,1.0,0,451,0.0653
3.2186276257561985e-06,49,1.1920858014491387e-05,0.20513305656968442,minima-saddle,1.0847856174223125e-05,2,1.0,1,2,0.0003
3.2186276257561985e-06,50,5.8412379075889476e-06,0.20512697694957752,saddle-saddle,9.417434739589226e-06,372,1.0,6,372,0.0541
3.2186276257561985e-06,51,2.861018856492592e-06,0.20512399673052642,minima-saddle,6.794887212890899e-06,6,1.0,1,6,0.0008
3.2186276257561985e-06,52,1.7404405298293568e-05,0.20513854011696822,saddle-saddle,3.5762059269472957e-07,5,1.0,1,5,0.0006
3.2186276257561985e-06,53,5.8412379075889476e-06,0.20512697694957752,saddle-saddle,8.34460024634609e-07,38,1.0,7,38,0.0052
3.2186276257561985e-06,54,8.702239938429557e-06,0.20512983795160836,minima-saddle,1.0251857020193711e-05,1,1.0,1,1,0.0001
3.2186276257561985e-06,55,9.298280929215252e-06,0.20513043399259914,minima-saddle,4.053070369991474e-06,3,1.0,1,3,0.0004
3.2186276257561985e-06,56,7.748573807475623e-06,0.2051288842854774,minima-saddle,7.629306310263928e-06,4,1.0,1,4,0.0005
3.2186276257561985e-06,57,1.7762025890988298e-05,0.20513889773756092,saddle-saddle,5.96035533817485e-07,19,1.0,1,19,0.0024
3.2186276257561985e-06,58,3.576272320060525e-06,0.20512471198399,minima-saddle,3.457051207078621e-06,1,1.0,0,1,0.0001
3.2186276257561985e-06,59,1.1920922133867862e-06,0.20512232780388331,minima-saddle,1.2755297575495206e-05,4,1.0,1,4,0.0005
3.2186276257561985e-06,60,8.821448318485636e-06,0.2051299571599884,minima-saddle,3.8146563383634202e-06,3,1.0,1,3,0.0004
3.2186276257561985e-06,61,5.8412379075889476e-06,0.20512697694957752,saddle-saddle,3.695459781738464e-06,32,1.0,1,32,0.0041
3.2186276257561985e-06,62,8.821448318485636e-06,0.2051299571599884,saddle-saddle,7.152493708417751e-07,4,1.0,1,4,0.0005
3.2186276257561985e-06,63,2.3841574147809297e-05,0.20514497728581774,minima-saddle,6.079510058043525e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,64,1.0728830375228426e-06,0.20512220859470745,minima-saddle,4.768354756379267e-06,15,1.0,1,15,0.0019
3.2186276257561985e-06,65,-0.0,0.20512113571166993,minima-saddle,5.245195097813848e-06,295,1.0,7,295,0.0404
3.2186276257561985e-06,66,7.748573807475623e-06,0.2051288842854774,minima-saddle,6.3180232245940715e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,67,3.576272320060525e-06,0.20512471198399,minima-saddle,3.5762595871347003e-06,11,1.0,1,11,0.0014
3.2186276257561985e-06,68,1.7762025890988298e-05,0.20513889773756092,saddle-saddle,9.536579455016181e-07,7,1.0,1,7,0.0009
3.2186276257561985e-06,69,1.4543427823809907e-05,0.20513567913949374,saddle-saddle,2.8609774744836614e-06,26,1.0,1,26,0.0033
3.2186276257561985e-06,70,5.006777428206988e-06,0.20512614248909813,saddle-saddle,5.9604326452245e-07,68,1.0,0,68,0.0099
3.2186276257561985e-06,71,1.4066597032069694e-05,0.205135202308702,saddle-saddle,3.576233211788349e-07,1,1.0,1,1,0.0001
3.2186276257561985e-06,72,1.8596476365928538e-05,0.20513973218803586,saddle-saddle,1.192074705613777e-07,2,1.0,1,2,0.0003
3.2186276257561985e-06,73,2.253030106658116e-05,0.2051436660127365,saddle-saddle,2.3841312213335186e-07,13,1.0,1,13,0.0017
3.2186276257561985e-06,74,1.7523612768854946e-05,0.20513865932443878,saddle-saddle,2.3841312213335186e-07,5,1.0,1,5,0.0006
3.2186276257561985e-06,75,8.940656698541716e-06,0.20513007636836847,minima-saddle,5.483563654706813e-06,2,1.0,1,2,0.0003
3.2186276257561985e-06,76,1.490105023549404e-05,0.20513603676190542,minima-saddle,3.695426130434498e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,77,2.0265373677830212e-05,0.20514140108534776,saddle-saddle,2.3841312213335186e-07,6,1.0,1,6,0.0008
3.2186276257561985e-06,78,2.264974000354414e-06,0.20512340068567028,minima-saddle,4.649140464607626e-06,2,1.0,0,2,0.0003
3.2186276257561985e-06,79,1.4066597032069694e-05,0.205135202308702,saddle-saddle,2.980185854539741e-06,173,1.0,0,173,0.0251
3.2186276257561985e-06,80,1.6689286894688848e-06,0.2051228046403594,minima-saddle,8.463810445391573e-06,6,1.0,0,6,0.0009
3.2186276257561985e-06,81,9.417489309271332e-06,0.2051305532009792,minima-saddle,7.27167116565397e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,82,1.8358061424805783e-05,0.20513949377309473,saddle-saddle,2.384149411227554e-07,5,1.0,1,5,0.0006
3.2186276257561985e-06,83,7.748573807475623e-06,0.2051288842854774,saddle-saddle,2.503372343198862e-06,109,1.0,7,109,0.0149
3.2186276257561985e-06,84,8.34461570775602e-06,0.20512948032737768,minima-saddle,1.168234484794084e-05,1,1.0,1,1,0.0001
3.2186276257561985e-06,85,1.7881377516459906e-06,0.20512292384942157,minima-saddle,1.2636082828976214e-05,4,1.0,1,4,0.0005
3.2186276257561985e-06,86,1.597391747054644e-05,0.20513710962914047,saddle-saddle,3.576224116841331e-07,8,1.0,1,8,0.001
3.2186276257561985e-06,87,1.4781842764932662e-05,0.20513591755443486,saddle-saddle,2.384149411227554e-07,4,1.0,1,4,0.0005
3.2186276257561985e-06,88,2.5629668016335927e-05,0.20514676537968626,minima-saddle,1.680793684499804e-05,2,1.0,1,2,0.0003
3.2186276257561985e-06,89,6.079655122448457e-06,0.20512721536679238,minima-saddle,8.702187187736854e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,90,6.198863957251888e-06,0.20512733457562718,minima-saddle,4.649122274713591e-06,3,1.0,1,3,0.0004
3.2186276257561985e-06,91,1.6212332411669195e-05,0.2051373480440816,minima-saddle,1.1801457731053233e-05,1,1.0,1,1,0.0001
3.2186276257561985e-06,92,8.583032467868179e-06,0.2051297187441378,saddle-saddle,1.0728736015153117e-06,11,1.0,1,11,0.0014
3.2186276257561985e-06,93,6.079655122448457e-06,0.20512721536679238,minima-saddle,7.986942364368588e-06,1,1.0,0,1,0.0001
3.2186276257561985e-06,94,9.059865078597795e-06,0.20513019557674853,minima-saddle,2.217248038505204e-05,3,1.0,1,3,0.0004
3.2186276257561985e-06,95,2.9802276912960224e-06,0.20512411593936122,minima-saddle,5.245179636403918e-06,1,1.0,0,1,0.0001
3.2186276257561985e-06,96,1.0013530300057027e-05,0.20513114924196998,saddle-saddle,1.1920838005607948e-07,10,1.0,0,10,0.0014
3.2186276257561985e-06,97,-0.0,0.20512113571166993,minima-saddle,3.2186455882765586e-06,1014,1.0,3,1014,0.142
3.2186276257561985e-06,98,7.390948667307384e-06,0.20512852666033723,saddle-saddle,1.0967112757498398e-05,406,1.0,7,406,0.0557
3.2186276257561985e-06,99,1.4424220353248529e-05,0.20513555993202318,saddle-saddle,1.192074705613777e-07,1,1.0,1,1,0.0001
3.2186276257561985e-06,100,9.536738616588991e-07,0.2051220893855316,minima-saddle,3.576268682081718e-06,2,1.0,9,2,0.0003
3.2186276257561985e-06,101,1.0132738680113107e-05,0.20513126845035004,saddle-saddle,3.933858351956587e-06,273,1.0,0,273,0.0395
3.2186276257561985e-06,102,1.5139465176616795e-05,0.20513627517684654,saddle-saddle,2.384149411227554e-07,3,1.0,1,3,0.0004
3.2186276257561985e-06,103,8.4638240878121e-06,0.20512959953575774,minima-saddle,5.9603962654364295e-06,2,1.0,1,2,0.0003
3.2186276257561985e-06,104,2.8371408916427754e-05,0.20514950712058636,saddle-saddle,1.9549575881683268e-05,3611,0.16283577680587769,7,588,0.0806
3.2186276257561985e-06,105,1.537788011773955e-05,0.20513651359178767,saddle-saddle,5.960373528068885e-07,9,1.0,1,9,0.0011
3.2186276257561985e-06,106,1.680836794548668e-05,0.20513794407961541,saddle-saddle,4.768298822455108e-07,128,0.25,9,32,0.0046
3.2186276257561985e-06,107,1.645074735279195e-05,0.20513758645902272,minima-saddle,4.446334423846565e-05,1,1.0,1,1,0.0001
3.2186276257561985e-06,108,2.264974000354414e-06,0.20512340068567028,minima-saddle,7.986972377693746e-06,1,1.0,7,1,0.0001
3.2186276257561985e-06,109,2.0503786799963564e-05,0.2051416394984699,saddle-saddle,0.0,1,1.0,1,1,0.0001
3.2186276257561985e-06,110,1.7404405298293568e-05,0.20513854011696822,saddle-saddle,1.192074705613777e-07,2,1.0,1,2,0.0003
3.2186276257561985e-06,111,1.7046782886609435e-05,0.20513818249455654,saddle-saddle,6.079551894799806e-06,311,1.0,0,311,0.0451
3.2186276257561985e-06,112,3.2186455882765586e-06,0.2051243543572582,minima-saddle,7.629340871062595e-06,2,1.0,1,2,0.0003
3.2186276257561985e-06,113,4.0531076592742465e-06,0.2051251888193292,minima-saddle,1.776195495040156e-05,3,1.0,1,3,0.0004
3.2186276257561985e-06,114,1.07287787614041e-05,0.20513186449043133,minima-saddle,7.629282663401682e-06,2,1.0,7,2,0.0003
3.2186276257561985e-06,115,3.099436753473128e-06,0.2051242351484234,minima-saddle,1.2040028195769992e-05,1,1.0,1,1,0.0001
3.2186276257561985e-06,116,3.3378546504536644e-06,0.20512447356632038,minima-saddle,2.0146098904660903e-05,1,1.0,1,1,0.0001
3.2186276257561985e-06,117,2.622600959512056e-06,0.20512375831262944,minima-saddle,4.4107227950007655e-06,2,1.0,7,2,0.0003
3.2186276257561985e-06,118,1.490105023549404e-05,0.20513603676190542,saddle-saddle,1.788110239431262e-06,145,0.751724123954773,3,109,0.0153
3.2186276257561985e-06,119,1.6331539882230572e-05,0.20513746725155216,saddle-saddle,1.0728654160629958e-06,18,1.0,1,18,0.0023
3.2186276257561985e-06,120,4.0531076592742465e-06,0.2051251888193292,saddle-saddle,0.0,6,1.0,0,6,0.0009
3.2186276257561985e-06,121,1.3947389561508317e-05,0.20513508310123144,saddle-saddle,2.0265279090381227e-06,3,1.0,1,3,0.0004
3.2186276257561985e-06,122,2.1815061700181104e-05,0.2051429507733701,saddle-saddle,2.3841312213335186e-07,8,1.0,1,8,0.001
3.2186276257561985e-06,123,1.9550132492440753e-05,0.20514068584416237,saddle-saddle,0.0,2,1.0,1,2,0.0003
3.2186276257561985e-06,124,6.794906312279636e-06,0.2051279306179822,minima-saddle,5.8411983445694204e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,125,3.6477376852417365e-05,0.20515761308852234,minima-saddle,7.271475624293089e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,126,7.271740287251305e-06,0.20512840745195718,saddle-saddle,9.536670404486358e-07,84,1.0,0,84,0.0122
3.2186276257561985e-06,127,6.9141146923357155e-06,0.20512804982636226,saddle-saddle,1.1920883480343036e-07,6,1.0,0,6,0.0009
3.2186276257561985e-06,128,6.651657167822123e-05,0.20518765228334815,minima-saddle,1.7045647837221622e-05,1,1.0,1,1,0.0001
3.2186276257561985e-06,129,1.7762025890988298e-05,0.20513889773756092,minima-saddle,8.940498446463607e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,130,1.585470999998506e-05,0.2051369904216699,minima-saddle,1.4781608115299605e-05,1,1.0,1,1,0.0001
3.2186276257561985e-06,131,4.291525328881107e-06,0.2051254272369988,minima-saddle,8.702202649146784e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,132,4.768370445162873e-07,0.20512161254871444,minima-saddle,3.2186439966608305e-06,1,1.0,2,1,0.0001
3.2186276257561985e-06,133,1.8954096958623268e-05,0.20514008980862855,saddle-saddle,2.7417590899858624e-06,6,1.0,1,6,0.0008
3.2186276257561985e-06,134,2.2411095415009186e-05,0.20514354680708494,saddle-saddle,0.0,1,1.0,1,1,0.0001
3.2186276257561985e-06,135,1.3351351299206726e-05,0.20513448706296913,saddle-saddle,7.15245732862968e-07,7,1.0,1,7,0.0009
3.2186276257561985e-06,136,1.4424220353248529e-05,0.20513555993202318,saddle-saddle,3.576220478862524e-06,3,1.0,1,3,0.0004
3.2186276257561985e-06,137,1.0967194612021558e-05,0.20513210290628195,minima-saddle,1.0251833373331465e-05,1,1.0,1,1,0.0001
3.2186276257561985e-06,138,2.264974000354414e-06,0.20512340068567028,minima-saddle,3.5762639072345337e-06,1,1.0,7,1,0.0001
3.2186276257561985e-06,139,3.3854863431770355e-05,0.2051549905751017,saddle-saddle,0.0,1,1.0,1,1,0.0001
3.2186276257561985e-06,140,2.47952248173533e-05,0.20514593093648728,saddle-saddle,1.9072995200986043e-06,75,1.0,1,75,0.0095
3.2186276257561985e-06,141,1.5616295058862306e-05,0.2051367520067288,saddle-saddle,2.384145773248747e-06,2,1.0,1,2,0.0003
3.2186276257561985e-06,142,5.125986263010418e-06,0.20512626169793294,minima-saddle,4.76833565699053e-06,5,1.0,1,5,0.0006
3.2186276257561985e-06,143,6.854299135738984e-05,0.20518967870302732,saddle-saddle,1.501922815805301e-05,1887,0.22681504487991333,1,428,0.0543
3.2186276257561985e-06,144,2.264974000354414e-06,0.20512340068567028,minima-saddle,6.437266165448818e-06,1,1.0,0,1,0.0001
3.2186276257561985e-06,145,4.565611743601039e-05,0.20516679182910594,saddle-saddle,1.5257974155247211e-05,529,1.0,1,529,0.0672
3.2186276257561985e-06,146,6.079655122448457e-06,0.20512721536679238,minima-saddle,1.3947304978501052e-05,1,1.0,1,1,0.0001
3.2186276257561985e-06,147,2.3245540432981215e-05,0.2051443812521029,minima-saddle,1.3589453374152072e-05,2,1.0,1,2,0.0003
3.2186276257561985e-06,148,7.390948667307384e-06,0.20512852666033723,minima-saddle,9.417419278179295e-06,1,1.0,2,1,0.0001
3.2186276257561985e-06,149,2.3483953555114567e-05,0.20514461966522504,saddle-saddle,8.344450179720297e-07,34,1.0,1,34,0.0043
3.2186276257561985e-06,150,9.179073458653875e-06,0.20513031478512858,minima-saddle,4.768316102854442e-06,4,1.0,1,4,0.0005
3.2186276257561985e-06,151,2.002696055569686e-05,0.20514116267222562,saddle-saddle,1.1920565157197416e-07,16,0.25,3,4,0.0006
3.2186276257561985e-06,152,2.0503786799963564e-05,0.2051416394984699,saddle-saddle,7.152411853894591e-07,14,1.0,1,14,0.0018
3.2186276257561985e-06,153,2.1219027985353023e-05,0.20514235473965528,saddle-saddle,4.7682806325610727e-07,13,1.0,1,13,0.0017
3.2186276257561985e-06,154,5.364403477869928e-06,0.2051265001151478,minima-saddle,1.0251891580992378e-05,2,1.0,1,2,0.0003
3.2186276257561985e-06,155,3.9934315282152966e-05,0.20516107002695208,saddle-saddle,2.5032895791810006e-06,112,1.0,1,112,0.0142
3.2186276257561985e-06,156,1.168244216387393e-05,0.2051328181538338,saddle-saddle,0.0,2,1.0,1,2,0.0003
3.2186276257561985e-06,157,1.311301275563892e-06,0.2051224470129455,minima-saddle,3.6954761526430957e-06,3,1.0,0,3,0.0004
3.2186276257561985e-06,158,1.9550132492440753e-05,0.20514068584416237,saddle-saddle,2.3841312213335186e-07,6,1.0,1,6,0.0008
3.2186276257561985e-06,159,8.940656698541716e-06,0.20513007636836847,minima-saddle,9.655819667386822e-06,2,1.0,1,2,0.0003
3.2186276257561985e-06,160,1.5497195136049413e-06,0.20512268543118353,minima-saddle,4.887561317445943e-06,1,1.0,0,1,0.0001
3.2186276257561985e-06,161,4.3748852476710454e-05,0.20516488456414664,saddle-saddle,1.9072649592999369e-06,58,1.0,1,58,0.0074
3.2186276257561985e-06,162,5.960446742392378e-06,0.20512709615841232,minima-saddle,1.4185719919623807e-05,1,1.0,7,1,0.0001
3.2186276257561985e-06,163,4.792098479811102e-05,0.20516905669646804,saddle-saddle,2.0622006559278816e-05,2751,0.1530352532863617,7,421,0.0577
3.2186276257561985e-06,164,0.00011586471373448148,10.256172180175781,saddle-maxima,10.256056785583496,29907,0.14224094152450562,1,4254,0.5401
3.2186276257561985e-06,165,2.6702524337451905e-05,0.20514783823600738,saddle-saddle,1.1920601536985487e-06,63,1.0,1,63,0.008
3.2186276257561985e-06,166,7.510157047363464e-06,0.2051286458687173,minima-saddle,1.8357925000600517e-05,1,1.0,7,1,0.0001
3.2186276257561985e-06,167,1.168244216387393e-05,0.2051328181538338,minima-saddle,7.033241672615986e-06,3,1.0,1,3,0.0004
3.2186276257561985e-06,168,9.894321920000948e-06,0.20513103003358993,saddle-saddle,2.6225752662867308e-06,4,1.0,1,4,0.0005
3.2186276257561985e-06,169,9.65590606938349e-06,0.2051307916177393,saddle-saddle,2.0265360944904387e-06,22,1.0,1,22,0.0028
3.2186276257561985e-06,170,6.556489552167477e-06,0.2051276922012221,minima-saddle,3.4570407478895504e-06,2,1.0,0,2,0.0003
3.2186276257561985e-06,171,2.8013790142722428e-05,0.20514914950181265,saddle-saddle,1.6688827599864453e-06,74,1.0,1,74,0.0094
3.2186276257561985e-06,172,1.168244216387393e-05,0.2051328181538338,minima-saddle,1.084785890270723e-05,1,1.0,1,1,0.0001
3.2186276257561985e-06,173,4.768370445162873e-07,0.20512161254871444,minima-saddle,4.768357939610723e-06,3,1.0,7,3,0.0004
3.2186276257561985e-06,174,1.168244216387393e-05,0.2051328181538338,minima-saddle,7.867690328566823e-06,3,1.0,1,3,0.0004
3.2186276257561985e-06,175,1.8596476365928538e-05,0.20513973218803586,saddle-saddle,1.192074705613777e-07,0,0.0,0,0,0.0
3.2186276257561985e-06,176,1.0490362910786644e-05,0.20513162607458071,minima-saddle,8.463734047836624e-06,9,1.0,1,9,0.0011
3.2186276257561985e-06,177,2.7894584491150454e-05,0.20514903029616108,saddle-saddle,1.1920565157197416e-07,8,1.0,1,8,0.001
3.2186276257561985e-06,178,8.4638240878121e-06,0.20512959953575774,minima-saddle,8.940581210481469e-06,2,1.0,1,2,0.0003
3.2186276257561985e-06,179,6.079655122448457e-06,0.20512721536679238,saddle-saddle,1.311293544858927e-06,74,1.0,7,74,0.0101
3.2186276257561985e-06,180,1.0967194612021558e-05,0.20513210290628195,minima-saddle,6.079588274587877e-06,2,1.0,0,2,0.0003
3.2186276257561985e-06,181,3.123234637314454e-05,0.20515236805804307,saddle-saddle,2.1456980903167278e-06,70,1.0,1,70,0.0089
3.2186276257561985e-06,182,1.6689160474925302e-05,0.20513782487214485,saddle-saddle,1.192074705613777e-07,26,0.3076923191547394,2,8,0.0011
3.2186276257561985e-06,183,6.09140915912576e-05,0.20518204980326119,saddle-saddle,5.602480086963624e-06,197,1.0,1,197,0.025
3.2186276257561985e-06,184,1.4066597032069694e-05,0.205135202308702,saddle-saddle,3.576233211788349e-07,2,1.0,1,2,0.0003
3.2186276257561985e-06,185,4.0531076592742465e-06,0.2051251888193292,minima-saddle,1.0013489372795448e-05,3,1.0,1,3,0.0004
3.2186276257561985e-06,186,1.3828182090946939e-05,0.20513496389376087,saddle-saddle,9.536606739857234e-07,149,0.4429530203342438,8,66,0.0097
3.2186276257561985e-06,187,9.536697689327411e-06,0.20513067240935925,saddle-saddle,0.0,0,0.0,3,0,0.0
3.2186276257561985e-06,188,5.245195097813848e-06,0.20512638090676774,saddle-saddle,5.960428097750992e-07,45,1.0,7,45,0.0062
3.2186276257561985e-06,189,6.6756979322235566e-06,0.20512781140960215,saddle-saddle,3.576255949155893e-07,21,1.0,7,21,0.0029
3.2186276257561985e-06,190,1.1801649634435307e-05,0.20513293736130436,minima-saddle,8.106103450700175e-06,1,1.0,1,1,0.0001
3.2186276257561985e-06,191,8.583032467868179e-06,0.2051297187441378,saddle-saddle,1.192074705613777e-07,6,1.0,0,6,0.0009
3.2186276257561985e-06,192,1.883488948806189e-05,0.205139970601158,saddle-saddle,1.19207106763497e-06,10,1.0,1,10,0.0013
3.2186276257561985e-06,193,5.960462772236497e-07,0.20512173175794715,minima-saddle,3.4570614388940157e-06,1,1.0,0,1,0.0001
3.2186276257561985e-06,194,3.933898824470816e-06,0.2051250696104944,minima-saddle,8.582997907069512e-06,5,1.0,1,5,0.0006
3.2186276257561985e-06,195,2.9802276912960224e-06,0.20512411593936122,minima-saddle,4.88755449623568e-06,5,1.0,1,5,0.0006
3.2186276257561985e-06,196,1.8715683836489916e-05,0.20513985139550642,saddle-saddle,1.1920565157197416e-07,2,1.0,1,2,0.0003
3.2186276257561985e-06,197,1.9907753085135482e-05,0.20514104346475506,saddle-saddle,3.5762059269472957e-07,12,1.0,1,12,0.0015
3.2186276257561985e-06,198,6.079655122448457e-06,0.20512721536679238,minima-saddle,3.457042566878954e-06,7,1.0,1,7,0.0009
3.2186276257561985e-06,199,3.099436753473128e-06,0.2051242351484234,minima-saddle,5.4835954870213754e-06,1,1.0,0,1,0.0001
3.2186276257561985e-06,200,2.3483953555114567e-05,0.20514461966522504,saddle-saddle,1.9073031580774114e-06,420,0.19523809850215912,9,82,0.0118
3.2186276257561985e-06,201,1.2636104656849056e-05,0.20513377181632678,saddle-saddle,4.0530558180762455e-06,2,1.0,1,2,0.0003
3.2186276257561985e-06,202,1.8000440832111053e-05,0.20513913615250204,saddle-saddle,5.96035533817485e-07,2,1.0,1,2,0.0003
3.2186276257561985e-06,203,7.033323527139146e-06,0.20512816903519707,saddle-saddle,1.4305005606729537e-06,109,1.0,2,109,0.0156
