Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
1.490105023549404e-05,0,-0.0,0.20512113571166993,minima-saddle,2.539125671319198e-05,2934,1.0,4,2934,0.43
1.490105023549404e-05,1,-0.0,0.20512113571166993,minima-saddle,1.6689160474925302e-05,4814,0.7228915691375732,3,3480,0.4873
1.490105023549404e-05,2,-0.0,0.20512113571166993,minima-saddle,2.3483953555114567e-05,1398,1.0,5,1398,0.2214
1.490105023549404e-05,3,3.123234637314454e-05,0.20515236805804307,saddle-saddle,0.0,2,1.0,1,2,0.0003
1.490105023549404e-05,4,-0.0,0.20512113571166993,minima-saddle,1.728519782773219e-05,1185,1.0,6,1185,0.1723
1.490105023549404e-05,5,1.728519782773219e-05,0.20513842090949766,saddle-saddle,2.7417627279646695e-06,644,0.18633539974689484,8,120,0.0176
1.490105023549404e-05,6,3.123234637314454e-05,0.20515236805804307,saddle-saddle,6.437079719034955e-06,262,1.0,1,262,0.0333
1.490105023549404e-05,7,-0.0,0.20512113571166993,minima-saddle,1.6689160474925302e-05,8037,0.3404255211353302,8,2736,0.4009
1.490105023549404e-05,8,-0.0,0.20512113571166993,minima-saddle,2.002696055569686e-05,1008,1.0,7,1008,0.1382
1.490105023549404e-05,9,2.002696055569686e-05,0.20514116267222562,saddle-saddle,3.4569929994177073e-06,813,0.19434194266796112,9,158,0.0227
1.490105023549404e-05,10,-0.0,0.20512113571166993,minima-saddle,2.8371408916427754e-05,1410,1.0,6,1410,0.2051
1.490105023549404e-05,11,4.6491513785440475e-06,0.20512578486304847,minima-saddle,1.7761944036465138e-05,2,1.0,1,2,0.0003
1.490105023549404e-05,12,2.539125671319198e-05,0.20514652696838312,saddle-saddle,4.768244252773002e-07,137,0.18248175084590912,7,25,0.0034
1.490105023549404e-05,13,-0.0,0.20512113571166993,minima-saddle,4.792098479811102e-05,2699,0.9996294975280762,0,2698,0.3908
1.490105023549404e-05,14,2.861018856492592e-06,0.20512399673052642,minima-saddle,1.5854664525249973e-05,116,1.0,1,116,0.0147
1.490105023549404e-05,15,1.0728830375228426e-06,0.20512220859470745,minima-saddle,2.0742178094224073e-05,482,1.0,1,482,0.0612
1.490105023549404e-05,16,2.5629668016335927e-05,0.20514676537968626,minima-saddle,1.680793684499804e-05,2,1.0,1,2,0.0003
1.490105023549404e-05,17,9.059865078597795e-06,0.20513019557674853,minima-saddle,2.217248038505204e-05,3,1.0,1,3,0.0004
1.490105023549404e-05,18,2.8371408916427754e-05,0.20514950712058636,saddle-saddle,1.9549575881683268e-05,3611,0.16283577680587769,7,588,0.0806
1.490105023549404e-05,19,1.6689160474925302e-05,0.20513782487214485,saddle-saddle,5.960373528068885e-07,155,0.23870967328548431,9,37,0.0053
1.490105023549404e-05,20,1.645074735279195e-05,0.20513758645902272,minima-saddle,4.446334423846565e-05,1,1.0,1,1,0.0001
1.490105023549404e-05,21,3.2186455882765586e-06,0.2051243543572582,minima-saddle,1.5497038475587033e-05,29,1.0,1,29,0.0037
1.490105023549404e-05,22,4.0531076592742465e-06,0.2051251888193292,minima-saddle,1.776195495040156e-05,3,1.0,1,3,0.0004
1.490105023549404e-05,23,3.3378546504536644e-06,0.20512447356632038,minima-saddle,2.0146098904660903e-05,1,1.0,1,1,0.0001
1.490105023549404e-05,24,6.651657167822123e-05,0.20518765228334815,minima-saddle,1.7045647837221622e-05,1,1.0,1,1,0.0001
1.490105023549404e-05,25,2.2411095415009186e-05,0.20514354680708494,saddle-saddle,0.0,1,1.0,1,1,0.0001
1.490105023549404e-05,26,6.854299135738984e-05,0.20518967870302732,saddle-saddle,1.501922815805301e-05,1887,0.22681504487991333,1,428,0.0543
1.490105023549404e-05,27,4.2437604861333966e-05,0.20516357331653126,saddle-saddle,1.8476486729923636e-05,644,1.0,1,644,0.0818
1.490105023549404e-05,28,3.9934315282152966e-05,0.20516107002695208,saddle-saddle,2.5032895791810006e-06,112,1.0,1,112,0.0142
1.490105023549404e-05,29,4.792098479811102e-05,0.20516905669646804,saddle-saddle,2.0622006559278816e-05,2751,0.1530352532863617,7,421,0.0577
1.490105023549404e-05,30,0.00011586471373448148,10.256172180175781,saddle-maxima,10.256056785583496,29907,0.14224094152450562,1,4254,0.5401
1.490105023549404e-05,31,7.510157047363464e-06,0.2051286458687173,minima-saddle,1.8357925000600517e-05,1,1.0,7,1,0.0001
1.490105023549404e-05,32,6.09140915912576e-05,0.20518204980326119,saddle-saddle,5.602480086963624e-06,197,1.0,1,197,0.025
1.490105023549404e-05,33,2.3483953555114567e-05,0.20514461966522504,saddle-saddle,1.9073031580774114e-06,420,0.19523809850215912,9,82,0.0118
1.490105023549404e-05,34,5.483612312673358e-06,0.2051266193239826,minima-saddle,2.5748733605723828e-05,3,1.0,1,3,0.0004
1.490105023549404e-05,35,2.3483953555114567e-05,0.20514461966522504,saddle-saddle,1.0728581401053816e-06,44,1.0,1,44,0.0056
1.490105023549404e-05,36,2.4199192921514623e-05,0.20514533490459144,minima-saddle,1.5735122360638343e-05,1,1.0,1,1,0.0001
1.490105023549404e-05,37,7.271740287251305e-06,0.20512840745195718,minima-saddle,1.7285070498473942e-05,3,1.0,1,3,0.0004
1.490105023549404e-05,38,8.356221951544285e-05,0.20520469793118537,saddle-saddle,3.2302494219038635e-05,3129,0.22275488078594208,1,697,0.0885
1.490105023549404e-05,39,4.386805812828243e-05,0.2051650037697982,minima-saddle,2.2648513549938798e-05,1,1.0,1,1,0.0001
1.490105023549404e-05,40,9.917721035890281e-05,0.20522031292202883,minima-saddle,1.668750337557867e-05,2,1.0,1,2,0.0003
