Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
7.6293363235890865e-06,0,8.4638240878121e-06,0.20248836036949797,saddle-saddle,4.7683261072961614e-07,38,0.6578947305679321,3,25,0.0035
7.6293363235890865e-06,1,-0.0,0.20247989654541015,minima-saddle,8.4638240878121e-06,1114,1.0,5,1114,0.1765
7.6293363235890865e-06,2,1.3947389561508317e-05,0.20249384393497166,saddle-saddle,6.079570994188543e-06,305,1.0,1,305,0.0387
7.6293363235890865e-06,3,2.0861407392658293e-05,0.2025007579528028,saddle-saddle,2.384133040322922e-06,103,1.0,1,103,0.0131
7.6293363235890865e-06,4,-0.0,0.20247989654541015,minima-saddle,1.3232143828645349e-05,2090,1.0,9,2090,0.3004
7.6293363235890865e-06,5,1.6569954823353328e-05,0.2024964665002335,saddle-saddle,1.5377625459223054e-05,1545,0.3579288125038147,2,553,0.0791
7.6293363235890865e-06,6,-0.0,0.20247989654541015,minima-saddle,6.258291978156194e-05,3744,1.0,4,3744,0.5487
7.6293363235890865e-06,7,-0.0,0.20247989654541015,minima-saddle,1.3232143828645349e-05,2612,1.0,8,2612,0.3827
7.6293363235890865e-06,8,-0.0,0.20247989654541015,minima-saddle,8.940656698541716e-06,1532,1.0,3,1532,0.2145
7.6293363235890865e-06,9,1.7404405298293568e-05,0.20249730095070845,minima-saddle,1.4066352377994917e-05,1,1.0,1,1,0.0001
7.6293363235890865e-06,10,1.07287787614041e-05,0.20249062532417156,saddle-saddle,1.192074705613777e-07,2,1.0,1,2,0.0003
7.6293363235890865e-06,11,3.576278118089249e-07,0.20248025417322196,minima-saddle,1.0371150892751757e-05,66,1.0,1,66,0.0084
7.6293363235890865e-06,12,-0.0,0.20247989654541015,minima-saddle,8.4638240878121e-06,1516,1.0,3,1516,0.2123
7.6293363235890865e-06,13,1.3708974620385561e-05,0.20249360552003054,saddle-saddle,7.15245732862968e-07,72,0.5972222089767456,2,43,0.0062
7.6293363235890865e-06,14,-0.0,0.20247989654541015,minima-saddle,3.373566141817719e-05,1584,1.0,5,1584,0.2509
7.6293363235890865e-06,15,-0.0,0.20247989654541015,minima-saddle,1.3708974620385561e-05,1876,1.0,2,1876,0.2684
7.6293363235890865e-06,16,5.006777428206988e-06,0.20248490332283836,minima-saddle,9.059819603862707e-06,1,1.0,0,1,0.0001
