Simplification Threshold,Feature ID,Loss Start,Loss End,Feature Type,Persistence,Volume,Homogeneity,Majority Class,Major Class Size,Majority Class Coverage
1e-06,0,1.5497195136049413e-06,0.20248144626492376,minima-saddle,2.0265529201424215e-06,1,1.0,4,1,0.0001
1e-06,1,8.34461570775602e-06,0.2024882411611179,saddle-saddle,2.3841676011215895e-07,0,0.0,3,0,0.0
1e-06,2,8.4638240878121e-06,0.20248836036949797,saddle-saddle,4.7683261072961614e-07,38,0.6578947305679321,3,25,0.0035
1e-06,3,-0.0,0.20247989654541015,minima-saddle,1.311301275563892e-06,571,1.0,5,571,0.0904
1e-06,4,3.814689989667386e-06,0.20248371123539982,saddle-saddle,3.576265044102911e-07,48,1.0,2,48,0.0069
1e-06,5,2.861018856492592e-06,0.20248275756426665,saddle-saddle,1.3112976375850849e-06,2,1.0,4,2,0.0003
1e-06,6,2.276871418871451e-05,0.20250266525959887,minima-saddle,5.8411060308571905e-06,1,1.0,1,1,0.0001
1e-06,7,1.4305104514278355e-06,0.20248132705586158,minima-saddle,2.7418059289630037e-06,2,1.0,7,2,0.0003
1e-06,8,1.2874520507466514e-05,0.20249277106591762,saddle-saddle,0.0,2,1.0,1,2,0.0003
1e-06,9,2.622600959512056e-06,0.20248251914636967,minima-saddle,1.7881332041724818e-06,1,1.0,2,1,0.0001
1e-06,10,1.966933996300213e-05,0.20249956588537316,saddle-saddle,3.5762059269472957e-07,20,1.0,1,20,0.0025
1e-06,11,7.629365427419543e-06,0.20248752591083757,minima-saddle,4.768324288306758e-06,2,1.0,1,2,0.0003
1e-06,12,3.158996332786046e-05,0.20251148650873801,saddle-saddle,9.536415745969862e-07,47,1.0,1,47,0.006
1e-06,13,2.1934269170742482e-05,0.2025018308145809,saddle-saddle,1.3112712622387335e-06,54,1.0,1,54,0.0069
1e-06,14,-0.0,0.20247989654541015,minima-saddle,1.0728830375228426e-06,478,1.0,9,478,0.0687
1e-06,15,1.7881377516459906e-06,0.2024816846831618,minima-saddle,4.529934813035652e-06,1,1.0,2,1,0.0001
1e-06,16,1.1205610462639015e-05,0.2024911021558728,saddle-saddle,3.0994024200481363e-06,2,1.0,1,2,0.0003
1e-06,17,1.1920858014491387e-05,0.20249181740342465,saddle-saddle,2.3841585061745718e-07,13,1.0,1,13,0.0017
1e-06,18,2.50339189733495e-06,0.2024823999373075,minima-saddle,6.794889031880302e-06,3,1.0,0,3,0.0004
1e-06,19,1.6569954823353328e-05,0.2024964665002335,saddle-saddle,1.5377625459223054e-05,1545,0.3579288125038147,2,553,0.0791
1e-06,20,5.960446742392378e-06,0.20248585699215255,minima-saddle,6.794866294512758e-06,2,1.0,1,2,0.0003
1e-06,21,3.576278118089249e-07,0.20248025417322196,minima-saddle,1.430509882993647e-06,8,1.0,0,8,0.0012
1e-06,22,2.0265558760002023e-06,0.20248192310128615,minima-saddle,1.1920897122763563e-06,2,1.0,0,2,0.0003
1e-06,23,1.4305104514278355e-06,0.20248132705586158,minima-saddle,4.410727342474274e-06,1,1.0,0,1,0.0001
1e-06,24,5.483612312673358e-06,0.20248538015772283,saddle-saddle,2.0265447346901055e-06,11,1.0,1,11,0.0014
1e-06,25,-0.0,0.20247989654541015,minima-saddle,1.7881377516459906e-06,603,1.0,4,603,0.0884
1e-06,26,2.264974000354414e-06,0.2024821615194105,saddle-saddle,3.2186383123189444e-06,8,1.0,1,8,0.001
1e-06,27,5.125986263010418e-06,0.20248502253167316,minima-saddle,2.0265456441848073e-06,1,1.0,0,1,0.0001
1e-06,28,1.6689286894688848e-06,0.20248156547409962,minima-saddle,6.675687018287135e-06,3,1.0,1,3,0.0004
