dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,average_colless_index,total_colless,missing_colless,missing_colless_frac,sackin_index,average_sackin_index,leaf_count,total_volume,train_acc,val_acc
mnist,train,resnet,20,120,a5,1e-06,1e-06,3530,2.1093843395098624,9924743.0,6594.513621262458,1505,168,0.100418410041841,97476316.0,52491.284868066774,1857,60000,0.9996833333333334,0.9784
mnist,trainUval,resnet,20,144,a2,1e-06,1e-06,3530,2.0993456276026174,13885767.0,9069.73677335075,1531,150,0.08923259964306961,111458514.0,60280.429421308814,1849,70000,0.9997,0.9789
mnist,trainUval,resnet,20,88,a3,1e-06,1e-06,3738,2.1053521126760564,13227905.0,8293.35736677116,1595,180,0.10140845070422536,119463836.0,60857.7870606215,1963,70000,0.9991,0.9773
cifar,val,resnet,20,16,a4,1e-06,1e-06,611,2.3552123552123554,162677.0,817.4723618090452,199,60,0.23166023166023167,3170931.0,9008.326704545454,352,10000,0.77984,0.7613
cifar,val,resnet,20,88,a2,1e-06,1e-06,487,2.219178082191781,140712.0,786.1005586592179,179,40,0.182648401826484,2436430.0,9091.15671641791,268,10000,0.90218,0.8205
cifar,train,resnet,20,136,a3,1e-06,1e-06,2365,2.306341463414634,4432689.0,5252.001184834123,844,181,0.17658536585365853,60301649.0,45001.230597014925,1340,50000,0.99306,0.8618
cifar,trainUval,resnet,20,56,a2,1e-06,1e-06,2602,2.234536082474227,5016785.0,5247.683054393306,956,208,0.17869415807560138,78441291.0,54548.88108484005,1438,60000,0.9302,0.8365
cifar,trainUval,resnet,20,80,a2,1e-06,1e-06,2929,2.2505764796310532,6016582.0,5692.130558183539,1057,244,0.18754803996925443,88324522.0,54253.39189189189,1628,60000,0.8875,0.8156
mnist,val,resnet,20,40,a1,1e-06,1e-06,318,2.0993377483443707,155408.0,1134.3649635036497,137,14,0.09271523178807947,1470876.0,8807.640718562874,167,10000,0.9912666666666666,0.9746
mnist,val,resnet,20,88,a1,1e-06,1e-06,341,2.111801242236025,158701.0,1094.489655172414,145,16,0.09937888198757763,1601637.0,8897.983333333334,180,10000,0.9991,0.9773
mnist,train,resnet,20,96,a3,1e-06,1e-06,3135,2.101945003353454,9406408.0,6957.402366863906,1352,139,0.09322602280348759,85822197.0,52203.28284671533,1644,60000,0.9994,0.9782
mnist,train,resnet,20,72,a2,1e-06,1e-06,2862,2.095970695970696,9572560.0,7694.983922829582,1244,121,0.08864468864468865,77524611.0,51786.64729458918,1497,60000,0.9960833333333333,0.9764
mnist,trainUval,resnet,20,136,a1,1e-06,1e-06,2486,2.0812395309882747,10858692.0,9809.116531165311,1107,87,0.0728643216080402,77562169.0,60032.63854489164,1292,70000,0.9997166666666667,0.9786
