dataset,randomness,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,neighborhood_purity,knn_accuracy,neighbourhood_purity_20,knn_accuracy_20,train_acc,val_acc
cifar,0.9,val,densenet,200,a6,,,10000,10,,,,,,,,0.3043168799124514,0.4993,0.94792,0.1563
cifar,1.0,val,densenet,200,a6,,,10000,10,,,,,,,,0.2987641082919512,0.4837,,
cifar,0.05,trainUval,resnet,200,a2,,,60000,10,,,,,,,,0.7448840145570139,0.8894,0.99416,0.8047
cifar,0.15,train,resnet,200,a1,,,50000,10,,,,,,,,0.8380542123071759,0.92794,0.98758,0.7389
cifar,0.2,trainUval,resnet,200,a5,,,60000,10,,,,,,,,0.407270455726992,0.61005,0.98526,0.7109
cifar,0.3,train,resnet,200,a4,,,50000,10,,,,,,,,0.4999655945029843,0.71358,0.98254,0.6435
cifar,0.35,val,resnet,200,a3,,,10000,10,,,,,,,,0.4597065087620324,0.6871,0.9776,0.5994
cifar,0.45,trainUval,resnet,200,a2,,,60000,10,,,,,,,,0.5491548259048843,0.74815,0.97488,0.5223
cifar,0.6,train,resnet,200,a1,,,50000,10,,,,,,,,0.5426629005552005,0.71108,0.97206,0.4108
cifar,0.7,trainUval,resnet,200,a5,,,60000,10,,,,,,,,0.3721339896613742,0.5738833333333333,0.95682,0.3214
cifar,0.9,train,resnet,200,a4,,,50000,10,,,,,,,,0.3588570946485125,0.5586,0.92046,0.158
cifar,1.0,val,resnet,200,a3,,,10000,10,,,,,,,,0.2883140861620465,0.475,,
cifar,0.05,train,vgg,200,a1,,,50000,10,,,,,,,,0.9269999656238715,0.95384,0.98852,0.8644
cifar,0.1,train,vgg,200,a4,,,50000,10,,,,,,,,0.5891001024979896,0.70602,0.98082,0.8442
cifar,0.15,train,vgg,200,a7,,,50000,10,,,,,,,,0.2490614146275657,0.35652,0.96344,0.8114
cifar,0.2,trainUval,vgg,200,a3,,,60000,10,,,,,,,,0.7895838631888867,0.89535,0.9542,0.79
cifar,0.25,trainUval,vgg,200,a6,,,60000,10,,,,,,,,0.2546146385958401,0.30725,0.94366,0.7326
cifar,0.3,val,vgg,200,a2,,,10000,10,,,,,,,,0.6435050314703323,0.776,0.92966,0.7058
cifar,0.35,val,vgg,200,a5,,,10000,10,,,,,,,,0.2790521967007651,0.355,0.90418,0.6512
cifar,0.45,train,vgg,200,a1,,,50000,10,,,,,,,,0.5449654841620548,0.69802,0.87902,0.5818
cifar,0.5,train,vgg,200,a4,,,50000,10,,,,,,,,0.4680539396362906,0.59466,0.86394,0.5262
cifar,0.6,train,vgg,200,a7,,,50000,10,,,,,,,,0.2490614146275657,0.35652,0.8331,0.4654
cifar,0.7,trainUval,vgg,200,a3,,,60000,10,,,,,,,,0.4797627736406465,0.6684,0.82944,0.3394
cifar,0.8,trainUval,vgg,200,a6,,,60000,10,,,,,,,,0.2522761450033924,0.3306833333333333,0.81076,0.2388
cifar,0.9,val,vgg,200,a2,,,10000,10,,,,,,,,0.1595178118869647,0.2614,0.68164,0.1617
cifar,1.0,val,vgg,200,a5,,,10000,10,,,,,,,,0.2467120578341036,0.4021,,
cifar,0.0,val,densenet,200,a7,,,10000,10,,,,,,,,0.4219395702478157,0.6502,,
cifar,0.05,val,densenet,200,a7,,,10000,10,,,,,,,,0.4206095048369487,0.662,0.99688,0.8074
cifar,0.1,val,densenet,200,a7,,,10000,10,,,,,,,,0.4047913591217215,0.6462,0.9955,0.7726
cifar,0.15,val,densenet,200,a7,,,10000,10,,,,,,,,0.4147001062743961,0.6602,0.99446,0.7457
cifar,0.2,val,densenet,200,a7,,,10000,10,,,,,,,,0.3996251709696978,0.6368,0.9943,0.7188
cifar,0.25,val,densenet,200,a7,,,10000,10,,,,,,,,0.4001714282444463,0.6434,0.99266,0.6933
cifar,0.3,val,densenet,200,a7,,,10000,10,,,,,,,,0.3899521564764777,0.6342,0.99006,0.6528
cifar,0.35,val,densenet,200,a7,,,10000,10,,,,,,,,0.3908790451949248,0.6349,0.99074,0.6086
cifar,0.4,val,densenet,200,a7,,,10000,10,,,,,,,,0.3844680632702667,0.6265,0.98562,0.5638
cifar,0.45,val,densenet,200,a7,,,10000,10,,,,,,,,0.3779252468958477,0.6174,0.98492,0.5336
cifar,0.5,val,densenet,200,a7,,,10000,10,,,,,,,,0.3759467266104437,0.6084,0.98472,0.5092
cifar,0.6,val,densenet,200,a7,,,10000,10,,,,,,,,0.3578787604441482,0.585,0.98172,0.4162
cifar,0.7,val,densenet,200,a7,,,10000,10,,,,,,,,0.3359130061826779,0.5594,0.97752,0.3136
cifar,0.8,val,densenet,200,a7,,,10000,10,,,,,,,,0.3150792126669898,0.5261,0.9608,0.2218
cifar,0.9,val,densenet,200,a7,,,10000,10,,,,,,,,0.2930602155360821,0.4918,0.94792,0.1563
cifar,1.0,val,densenet,200,a7,,,10000,10,,,,,,,,0.2872986250048516,0.4758,,
cifar,0.05,trainUval,resnet,200,a3,,,60000,10,,,,,,,,0.6483584004590612,0.8269333333333333,0.99416,0.8047
cifar,0.15,train,resnet,200,a2,,,50000,10,,,,,,,,0.6921937680227209,0.86366,0.98758,0.7389
cifar,0.2,val,resnet,200,a1,,,10000,10,,,,,,,,0.617132288848944,0.772,0.98526,0.7109
cifar,0.3,train,resnet,200,a5,,,50000,10,,,,,,,,0.3966912019809237,0.59976,0.98254,0.6435
cifar,0.35,val,resnet,200,a4,,,10000,10,,,,,,,,0.4106734136671595,0.6383,0.9776,0.5994
cifar,0.45,trainUval,resnet,200,a3,,,60000,10,,,,,,,,0.5172853274352036,0.72555,0.97488,0.5223
cifar,0.6,train,resnet,200,a2,,,50000,10,,,,,,,,0.4856062721106526,0.69284,0.97206,0.4108
cifar,0.7,val,resnet,200,a1,,,10000,10,,,,,,,,0.3748541725782436,0.5704,0.95682,0.3214
cifar,0.9,train,resnet,200,a5,,,50000,10,,,,,,,,0.3305269536841789,0.5176,0.92046,0.158
cifar,1.0,val,resnet,200,a4,,,10000,10,,,,,,,,0.2881707538705598,0.4723,,
cifar,0.05,train,vgg,200,a2,,,50000,10,,,,,,,,0.9453920003504096,0.96738,0.98852,0.8644
cifar,0.1,train,vgg,200,a5,,,50000,10,,,,,,,,0.3763098900120276,0.47446,0.98082,0.8442
cifar,0.15,trainUval,vgg,200,a1,,,60000,10,,,,,,,,0.8096444922219243,0.8789,0.96344,0.8114
cifar,0.2,trainUval,vgg,200,a4,,,60000,10,,,,,,,,0.5588402281358047,0.7075333333333333,0.9542,0.79
cifar,0.25,trainUval,vgg,200,a7,,,60000,10,,,,,,,,0.2535951235491723,0.36235,0.94366,0.7326
cifar,0.3,val,vgg,200,a3,,,10000,10,,,,,,,,0.5993231356396158,0.7839,0.92966,0.7058
cifar,0.35,val,vgg,200,a6,,,10000,10,,,,,,,,0.2005657479229673,0.2445,0.90418,0.6512
cifar,0.45,train,vgg,200,a2,,,50000,10,,,,,,,,0.6379894659527935,0.77572,0.87902,0.5818
cifar,0.5,train,vgg,200,a5,,,50000,10,,,,,,,,0.3701481118679333,0.47338,0.86394,0.5262
cifar,0.6,trainUval,vgg,200,a1,,,60000,10,,,,,,,,0.4114737157129076,0.5891833333333333,0.8331,0.4654
cifar,0.7,trainUval,vgg,200,a4,,,60000,10,,,,,,,,0.4417015444341346,0.6192,0.82944,0.3394
cifar,0.8,trainUval,vgg,200,a7,,,60000,10,,,,,,,,0.2535951235491723,0.36235,0.81076,0.2388
cifar,0.9,val,vgg,200,a3,,,10000,10,,,,,,,,0.2330490990903829,0.3728,0.68164,0.1617
cifar,1.0,val,vgg,200,a6,,,10000,10,,,,,,,,0.2389726348279782,0.3668,,
cifar,0.0,val,densenet,200,a8,,,10000,10,,,,,,,,0.3329555776479043,0.5277,,
cifar,0.05,val,densenet,200,a8,,,10000,10,,,,,,,,0.3346007795627442,0.5336,0.99688,0.8074
cifar,0.1,val,densenet,200,a8,,,10000,10,,,,,,,,0.3299986843071065,0.5237,0.9955,0.7726
cifar,0.15,val,densenet,200,a8,,,10000,10,,,,,,,,0.3348193786712584,0.5338,0.99446,0.7457
cifar,0.2,val,densenet,200,a8,,,10000,10,,,,,,,,0.3325282163844119,0.5269,0.9943,0.7188
cifar,0.25,val,densenet,200,a8,,,10000,10,,,,,,,,0.330177664210668,0.5224,0.99266,0.6933
cifar,0.3,val,densenet,200,a8,,,10000,10,,,,,,,,0.3323036708052163,0.5278,0.99006,0.6528
cifar,0.35,val,densenet,200,a8,,,10000,10,,,,,,,,0.3305830020890868,0.5273,0.99074,0.6086
cifar,0.4,val,densenet,200,a8,,,10000,10,,,,,,,,0.3286188983236979,0.5257,0.98562,0.5638
cifar,0.45,val,densenet,200,a8,,,10000,10,,,,,,,,0.3252155528575729,0.5225,0.98492,0.5336
cifar,0.5,val,densenet,200,a8,,,10000,10,,,,,,,,0.3266717781791812,0.5267,0.98472,0.5092
cifar,0.6,val,densenet,200,a8,,,10000,10,,,,,,,,0.323003539035889,0.5196,0.98172,0.4162
cifar,0.7,val,densenet,200,a8,,,10000,10,,,,,,,,0.3130337338602089,0.5048,0.97752,0.3136
cifar,0.8,val,densenet,200,a8,,,10000,10,,,,,,,,0.3046310843071463,0.4942,0.9608,0.2218
cifar,0.9,val,densenet,200,a8,,,10000,10,,,,,,,,0.2875702051527303,0.4693,0.94792,0.1563
cifar,1.0,val,densenet,200,a8,,,10000,10,,,,,,,,0.284955721246628,0.4658,,
cifar,0.05,trainUval,resnet,200,a4,,,60000,10,,,,,,,,0.5397278199910184,0.74625,0.99416,0.8047
cifar,0.15,train,resnet,200,a3,,,50000,10,,,,,,,,0.604741030225113,0.80074,0.98758,0.7389
cifar,0.2,val,resnet,200,a2,,,10000,10,,,,,,,,0.5492309488382516,0.7551,0.98526,0.7109
cifar,0.3,trainUval,resnet,200,a1,,,60000,10,,,,,,,,0.7251283400953407,0.8496833333333333,0.98254,0.6435
cifar,0.35,val,resnet,200,a5,,,10000,10,,,,,,,,0.3205396333447124,0.5154,0.9776,0.5994
cifar,0.45,trainUval,resnet,200,a4,,,60000,10,,,,,,,,0.4826414577751244,0.6973,0.97488,0.5223
cifar,0.6,train,resnet,200,a3,,,50000,10,,,,,,,,0.4699544758355997,0.67682,0.97206,0.4108
cifar,0.7,val,resnet,200,a2,,,10000,10,,,,,,,,0.3692230500390507,0.585,0.95682,0.3214
cifar,0.9,trainUval,resnet,200,a1,,,60000,10,,,,,,,,0.2850863821799132,0.4751833333333333,0.92046,0.158
cifar,1.0,val,resnet,200,a5,,,10000,10,,,,,,,,0.2681095669910798,0.4358,,
cifar,0.05,train,vgg,200,a3,,,50000,10,,,,,,,,0.9308932342978804,0.971,0.98852,0.8644
cifar,0.1,train,vgg,200,a6,,,50000,10,,,,,,,,0.2522393343021977,0.3005,0.98082,0.8442
cifar,0.15,trainUval,vgg,200,a2,,,60000,10,,,,,,,,0.8521990351256716,0.9091833333333332,0.96344,0.8114
cifar,0.2,trainUval,vgg,200,a5,,,60000,10,,,,,,,,0.373153385958463,0.4609166666666666,0.9542,0.79
cifar,0.25,val,vgg,200,a1,,,10000,10,,,,,,,,0.6284343462515477,0.7515,0.94366,0.7326
cifar,0.3,val,vgg,200,a4,,,10000,10,,,,,,,,0.4200077693279297,0.5951,0.92966,0.7058
cifar,0.35,val,vgg,200,a7,,,10000,10,,,,,,,,0.2129642712258306,0.3092,0.90418,0.6512
cifar,0.45,train,vgg,200,a3,,,50000,10,,,,,,,,0.6412238205415399,0.80308,0.87902,0.5818
cifar,0.5,train,vgg,200,a6,,,50000,10,,,,,,,,0.2455652754489216,0.30032,0.86394,0.5262
cifar,0.6,trainUval,vgg,200,a2,,,60000,10,,,,,,,,0.5045585451359038,0.67315,0.8331,0.4654
cifar,0.7,trainUval,vgg,200,a5,,,60000,10,,,,,,,,0.3658838600258647,0.4960166666666666,0.82944,0.3394
cifar,0.8,val,vgg,200,a1,,,10000,10,,,,,,,,0.1721358134977424,0.2917,0.81076,0.2388
cifar,0.9,val,vgg,200,a4,,,10000,10,,,,,,,,0.2489230041409764,0.3948,0.68164,0.1617
cifar,1.0,val,vgg,200,a7,,,10000,10,,,,,,,,0.2129642712258306,0.3092,,
