dataset,randomness,split,model,epoch,layer,tensor_path,k_neighbors,num_points,num_classes,intra_class_mean_distance,inter_class_mean_distance,intra_inter_distance_ratio,centroid_mean_separation,centroid_min_separation,neighborhood_purity,knn_accuracy,neighbourhood_purity_20,knn_accuracy_20,train_acc,val_acc
mnist,0.3,val,resnet,200,a2,,,10000,10,,,,,,,,0.905576214038024,0.9643,0.9999,0.8042
mnist,0.4,trainUval,resnet,200,a1,,,70000,10,,,,,,,,0.8463362875022604,0.9274571428571428,0.9999,0.7172
mnist,0.45,val,resnet,200,a5,,,10000,10,,,,,,,,0.8859569926636494,0.9616,0.9998666666666667,0.6743
mnist,0.6,trainUval,resnet,200,a4,,,70000,10,,,,,,,,0.9392586713407642,0.9783857142857144,0.9995833333333334,0.502
mnist,0.8,train,resnet,200,a3,,,60000,10,,,,,,,,0.9210167455348304,0.97145,0.9994666666666666,0.3153
mnist,0.9,val,resnet,200,a2,,,10000,10,,,,,,,,0.8122049861398742,0.9386,0.9998,0.1979
mnist,0.0,train,densenet,200,a7,,,60000,10,,,,,,,,0.9373498287044244,0.9788166666666668,,
mnist,0.05,train,densenet,200,a7,,,60000,10,,,,,,,,0.9337432324829082,0.97745,0.9984,0.9571
mnist,0.1,train,densenet,200,a7,,,60000,10,,,,,,,,0.9322771571675008,0.9766666666666668,0.9991,0.9301
mnist,0.15,train,densenet,200,a7,,,60000,10,,,,,,,,0.9302654722946172,0.976,0.9991666666666666,0.9029
mnist,0.2,train,densenet,200,a7,,,60000,10,,,,,,,,0.9283546028537404,0.9758833333333332,0.9991333333333333,0.8578
mnist,0.25,train,densenet,200,a7,,,60000,10,,,,,,,,0.9272151620382666,0.9749833333333332,0.9981,0.8267
mnist,0.3,train,densenet,200,a7,,,60000,10,,,,,,,,0.9263128391689784,0.9749,0.9965,0.7857
mnist,0.35,train,densenet,200,a7,,,60000,10,,,,,,,,0.9247468305783112,0.97445,0.9922666666666666,0.735
mnist,0.4,train,densenet,200,a7,,,60000,10,,,,,,,,0.9241791260471608,0.9743,0.9890333333333333,0.7028
mnist,0.45,train,densenet,200,a7,,,60000,10,,,,,,,,0.9239572233038134,0.9742166666666666,0.98165,0.6491
mnist,0.5,train,densenet,200,a7,,,60000,10,,,,,,,,0.9224343907501128,0.9737666666666668,0.9771333333333333,0.5933
mnist,0.6,train,densenet,200,a7,,,60000,10,,,,,,,,0.919526132020166,0.9728166666666668,0.9523333333333334,0.5088
mnist,0.7,train,densenet,200,a7,,,60000,10,,,,,,,,0.9180296794061412,0.9723333333333334,0.9321833333333334,0.4065
mnist,0.8,train,densenet,200,a7,,,60000,10,,,,,,,,0.9155390043426448,0.9716166666666668,0.89575,0.3115
mnist,0.9,train,densenet,200,a7,,,60000,10,,,,,,,,0.9140795336127268,0.9709333333333332,0.8673833333333333,0.2009
mnist,1.0,train,densenet,200,a7,,,60000,10,,,,,,,,0.9144917328513842,0.9709,,
mnist,0.0,trainUval,resnet,200,a2,,,70000,10,,,,,,,,0.9717790506869686,0.9893857142857144,,
mnist,0.1,train,resnet,200,a1,,,60000,10,,,,,,,,0.9650558527249832,0.983,0.9999666666666667,0.941
mnist,0.15,trainUval,resnet,200,a5,,,70000,10,,,,,,,,0.9379066218503822,0.9783571428571428,1.0,0.9112
mnist,0.25,train,resnet,200,a4,,,60000,10,,,,,,,,0.9429694780542504,0.9795,0.9999666666666667,0.8423
mnist,0.3,val,resnet,200,a3,,,10000,10,,,,,,,,0.9099385589730328,0.9689,0.9999,0.8042
mnist,0.4,trainUval,resnet,200,a2,,,70000,10,,,,,,,,0.9353339931515624,0.9752857142857144,0.9999,0.7172
mnist,0.5,train,resnet,200,a1,,,60000,10,,,,,,,,0.7985799265927245,0.9118666666666668,0.9999166666666667,0.6176
mnist,0.6,trainUval,resnet,200,a5,,,70000,10,,,,,,,,0.9321855300836114,0.9763,0.9995833333333334,0.502
mnist,0.8,train,resnet,200,a4,,,60000,10,,,,,,,,0.931998250791604,0.9757166666666668,0.9994666666666666,0.3153
mnist,0.9,val,resnet,200,a3,,,10000,10,,,,,,,,0.8700395225825068,0.958,0.9998,0.1979
mnist,0.0,train,densenet,200,a8,,,60000,10,,,,,,,,0.9270756867690017,0.97505,,
mnist,0.05,train,densenet,200,a8,,,60000,10,,,,,,,,0.9251195416836108,0.9745166666666668,0.9984,0.9571
mnist,0.1,train,densenet,200,a8,,,60000,10,,,,,,,,0.9244282281384196,0.9741166666666666,0.9991,0.9301
mnist,0.15,train,densenet,200,a8,,,60000,10,,,,,,,,0.9240294829060456,0.97405,0.9991666666666666,0.9029
mnist,0.2,train,densenet,200,a8,,,60000,10,,,,,,,,0.9233820666096934,0.9736666666666668,0.9991333333333333,0.8578
mnist,0.25,train,densenet,200,a8,,,60000,10,,,,,,,,0.9231055485598748,0.97375,0.9981,0.8267
mnist,0.3,train,densenet,200,a8,,,60000,10,,,,,,,,0.9233460605067536,0.9738166666666668,0.9965,0.7857
mnist,0.35,train,densenet,200,a8,,,60000,10,,,,,,,,0.9224158782378368,0.9736666666666668,0.9922666666666666,0.735
mnist,0.4,train,densenet,200,a8,,,60000,10,,,,,,,,0.9227971434725438,0.97365,0.9890333333333333,0.7028
mnist,0.45,train,densenet,200,a8,,,60000,10,,,,,,,,0.9224382715885356,0.9733,0.98165,0.6491
mnist,0.5,train,densenet,200,a8,,,60000,10,,,,,,,,0.9220263296324294,0.9733333333333334,0.9771333333333333,0.5933
mnist,0.6,train,densenet,200,a8,,,60000,10,,,,,,,,0.921220287136419,0.973,0.9523333333333334,0.5088
mnist,0.7,train,densenet,200,a8,,,60000,10,,,,,,,,0.920837614265375,0.9728166666666668,0.9321833333333334,0.4065
mnist,0.8,train,densenet,200,a8,,,60000,10,,,,,,,,0.9203932175338472,0.9729666666666666,0.89575,0.3115
mnist,0.9,train,densenet,200,a8,,,60000,10,,,,,,,,0.9200196932647686,0.9723833333333334,0.8673833333333333,0.2009
mnist,1.0,train,densenet,200,a8,,,60000,10,,,,,,,,0.9199968687754596,0.9724833333333334,,
mnist,0.0,trainUval,resnet,200,a3,,,70000,10,,,,,,,,0.9606648471576468,0.9854428571428572,,
mnist,0.1,train,resnet,200,a2,,,60000,10,,,,,,,,0.9539237002405794,0.9827166666666668,0.9999666666666667,0.941
mnist,0.15,val,resnet,200,a1,,,10000,10,,,,,,,,0.9169408496300429,0.9621,1.0,0.9112
mnist,0.25,train,resnet,200,a5,,,60000,10,,,,,,,,0.9338022291041796,0.9772333333333332,0.9999666666666667,0.8423
mnist,0.3,val,resnet,200,a4,,,10000,10,,,,,,,,0.9050843311617512,0.9674,0.9999,0.8042
mnist,0.4,trainUval,resnet,200,a3,,,70000,10,,,,,,,,0.9433778867084704,0.9795857142857144,0.9999,0.7172
mnist,0.5,train,resnet,200,a2,,,60000,10,,,,,,,,0.923635254566474,0.9707166666666668,0.9999166666666667,0.6176
mnist,0.6,val,resnet,200,a1,,,10000,10,,,,,,,,0.6628260007359246,0.8445,0.9995833333333334,0.502
mnist,0.8,train,resnet,200,a5,,,60000,10,,,,,,,,0.927006617690666,0.9747,0.9994666666666666,0.3153
mnist,0.9,val,resnet,200,a4,,,10000,10,,,,,,,,0.8857621215941858,0.9613,0.9998,0.1979
mnist,0.0,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.9931927055269868,0.9968428571428573,,
mnist,0.05,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.9730309712547376,0.9852285714285716,0.9984,0.9571
mnist,0.1,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.9543792414115077,0.9753142857142856,0.9991,0.9301
mnist,0.15,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.9335569955938962,0.9633571428571428,0.9991666666666666,0.9029
mnist,0.2,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.910229580702408,0.9512285714285714,0.9991333333333333,0.8578
mnist,0.25,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.890485521244407,0.9410571428571428,0.9981,0.8267
mnist,0.3,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.8659770042726981,0.9316,0.9965,0.7857
mnist,0.35,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.8460043618569281,0.9237142857142856,0.9922666666666666,0.735
mnist,0.4,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.8103831667653212,0.9060571428571428,0.9890333333333333,0.7028
mnist,0.45,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.7899130403481591,0.9024714285714286,0.98165,0.6491
mnist,0.5,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.7527135459436941,0.8873285714285715,0.9771333333333333,0.5933
mnist,0.6,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.6786247766660994,0.8608857142857143,0.9523333333333334,0.5088
mnist,0.7,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.5917097387575649,0.8209857142857143,0.9321833333333334,0.4065
mnist,0.8,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.5088485205369151,0.7823428571428571,0.89575,0.3115
mnist,0.9,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.4369773239885568,0.7262714285714286,0.8673833333333333,0.2009
mnist,1.0,trainUval,densenet,200,a1,,,70000,10,,,,,,,,0.4171010078588348,0.7093428571428572,,
mnist,0.0,trainUval,resnet,200,a4,,,70000,10,,,,,,,,0.9542243531962548,0.9834857142857144,,
mnist,0.1,train,resnet,200,a3,,,60000,10,,,,,,,,0.9500758685801688,0.98145,0.9999666666666667,0.941
mnist,0.15,val,resnet,200,a2,,,10000,10,,,,,,,,0.922144881529493,0.9708,1.0,0.9112
mnist,0.25,trainUval,resnet,200,a1,,,70000,10,,,,,,,,0.9165903447854712,0.9592857142857144,0.9999666666666667,0.8423
mnist,0.3,val,resnet,200,a5,,,10000,10,,,,,,,,0.889506218294912,0.9634,0.9999,0.8042
mnist,0.4,trainUval,resnet,200,a4,,,70000,10,,,,,,,,0.9438816677285874,0.9802714285714286,0.9999,0.7172
mnist,0.5,train,resnet,200,a3,,,60000,10,,,,,,,,0.9350110297875582,0.9760833333333332,0.9999166666666667,0.6176
mnist,0.6,val,resnet,200,a2,,,10000,10,,,,,,,,0.8640909558608586,0.9479,0.9995833333333334,0.502
mnist,0.8,trainUval,resnet,200,a1,,,70000,10,,,,,,,,0.6003851206937,0.8014571428571429,0.9994666666666666,0.3153
mnist,0.9,val,resnet,200,a5,,,10000,10,,,,,,,,0.8776137086148861,0.9597,0.9998,0.1979
mnist,0.0,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.984725286024306,0.9949428571428572,,
mnist,0.05,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.9671424607478294,0.9874571428571428,0.9984,0.9571
mnist,0.1,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.9551762609740952,0.9823714285714286,0.9991,0.9301
mnist,0.15,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.9454723330950214,0.9788571428571428,0.9991666666666666,0.9029
mnist,0.2,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.933876942465302,0.9749142857142856,0.9991333333333333,0.8578
mnist,0.25,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.919670485458997,0.9690285714285716,0.9981,0.8267
mnist,0.3,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.9066489275694474,0.9645142857142858,0.9965,0.7857
mnist,0.35,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.8937745778992335,0.9599142857142856,0.9922666666666666,0.735
mnist,0.4,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.8770637651015852,0.9550714285714286,0.9890333333333333,0.7028
mnist,0.45,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.8646933499829728,0.9512571428571428,0.98165,0.6491
mnist,0.5,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.8428141938896484,0.9448428571428572,0.9771333333333333,0.5933
mnist,0.6,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.7976143798401072,0.9298571428571428,0.9523333333333334,0.5088
mnist,0.7,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.7417342211453423,0.912,0.9321833333333334,0.4065
mnist,0.8,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.6816100288516899,0.8918428571428572,0.89575,0.3115
mnist,0.9,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.6209544523748252,0.866,0.8673833333333333,0.2009
mnist,1.0,trainUval,densenet,200,a2,,,70000,10,,,,,,,,0.6001913062056616,0.8568571428571429,,
mnist,0.0,trainUval,resnet,200,a5,,,70000,10,,,,,,,,0.9421526721068848,0.9799428571428572,,
mnist,0.1,train,resnet,200,a4,,,60000,10,,,,,,,,0.946943482449588,0.9811333333333332,0.9999666666666667,0.941
mnist,0.15,val,resnet,200,a3,,,10000,10,,,,,,,,0.9188226874486896,0.972,1.0,0.9112
mnist,0.25,trainUval,resnet,200,a2,,,70000,10,,,,,,,,0.9454593139450342,0.9785285714285714,0.9999666666666667,0.8423
mnist,0.35,train,resnet,200,a1,,,60000,10,,,,,,,,0.8737841181202197,0.9412166666666668,0.9998166666666667,0.7655
mnist,0.4,trainUval,resnet,200,a5,,,70000,10,,,,,,,,0.9359481295741094,0.9776857142857144,0.9999,0.7172
mnist,0.5,train,resnet,200,a4,,,60000,10,,,,,,,,0.9381512179126316,0.9782,0.9999166666666667,0.6176
mnist,0.6,val,resnet,200,a3,,,10000,10,,,,,,,,0.8910560477656694,0.9619,0.9995833333333334,0.502
mnist,0.8,trainUval,resnet,200,a2,,,70000,10,,,,,,,,0.8924582646674342,0.9602,0.9994666666666666,0.3153
mnist,1.0,train,resnet,200,a1,,,60000,10,,,,,,,,0.494228948342751,0.7531333333333333,,
mnist,0.0,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.972985065166747,0.9902714285714286,,
mnist,0.05,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.9578556502671798,0.9834285714285714,0.9984,0.9571
mnist,0.1,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.9491789762225564,0.9796857142857144,0.9991,0.9301
mnist,0.15,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.9436257789080852,0.9781142857142856,0.9991666666666666,0.9029
mnist,0.2,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.9358915588884918,0.9748714285714286,0.9991333333333333,0.8578
mnist,0.25,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.9286977188478752,0.9725285714285714,0.9981,0.8267
mnist,0.3,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.920461949812276,0.9693142857142856,0.9965,0.7857
mnist,0.35,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.913362813186355,0.9671714285714286,0.9922666666666666,0.735
mnist,0.4,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.9064914399307324,0.9649857142857144,0.9890333333333333,0.7028
mnist,0.45,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.9015941963621884,0.9638714285714286,0.98165,0.6491
mnist,0.5,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.8913728436015772,0.9599428571428572,0.9771333333333333,0.5933
mnist,0.6,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.872771206780764,0.9554142857142855,0.9523333333333334,0.5088
mnist,0.7,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.845851718667573,0.9479857142857144,0.9321833333333334,0.4065
mnist,0.8,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.8195678692639585,0.9402857142857144,0.89575,0.3115
mnist,0.9,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.7930785927852619,0.9334857142857144,0.8673833333333333,0.2009
mnist,1.0,trainUval,densenet,200,a3,,,70000,10,,,,,,,,0.7837578907801992,0.9302571428571428,,
mnist,0.0,val,resnet,200,a1,,,10000,10,,,,,,,,0.97015144169202,0.9841,,
mnist,0.1,train,resnet,200,a5,,,60000,10,,,,,,,,0.9361368185302288,0.9779166666666668,0.9999666666666667,0.941
mnist,0.15,val,resnet,200,a4,,,10000,10,,,,,,,,0.9104123895525772,0.969,1.0,0.9112
mnist,0.25,trainUval,resnet,200,a3,,,70000,10,,,,,,,,0.9466082468965769,0.9803142857142856,0.9999666666666667,0.8423
mnist,0.35,train,resnet,200,a2,,,60000,10,,,,,,,,0.937469535303754,0.9757666666666668,0.9998166666666667,0.7655
mnist,0.4,val,resnet,200,a1,,,10000,10,,,,,,,,0.7955496864117032,0.9088,0.9999,0.7172
mnist,0.5,train,resnet,200,a5,,,60000,10,,,,,,,,0.9308051395124676,0.9760333333333332,0.9999166666666667,0.6176
mnist,0.6,val,resnet,200,a4,,,10000,10,,,,,,,,0.8946560560537175,0.963,0.9995833333333334,0.502
mnist,0.8,trainUval,resnet,200,a3,,,70000,10,,,,,,,,0.9245331538056388,0.9727,0.9994666666666666,0.3153
mnist,1.0,train,resnet,200,a2,,,60000,10,,,,,,,,0.8695509571377288,0.9545833333333332,,
mnist,0.0,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.9631650356129186,0.9861714285714286,,
mnist,0.05,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.9528727517871016,0.9817857142857144,0.9984,0.9571
mnist,0.1,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.9475300320352412,0.9792714285714286,0.9991,0.9301
mnist,0.15,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.9425448256313792,0.9781142857142856,0.9991666666666666,0.9029
mnist,0.2,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.938796475102618,0.9769428571428572,0.9991333333333333,0.8578
mnist,0.25,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.9336213472897492,0.9744857142857144,0.9981,0.8267
mnist,0.3,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.928155380971022,0.9731428571428572,0.9965,0.7857
mnist,0.35,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.9249694570941654,0.9727571428571428,0.9922666666666666,0.735
mnist,0.4,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.9204997611011612,0.9708285714285714,0.9890333333333333,0.7028
mnist,0.45,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.9168148467573104,0.9699142857142856,0.98165,0.6491
mnist,0.5,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.910962993194532,0.9686571428571428,0.9771333333333333,0.5933
mnist,0.6,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.9003674238741822,0.9654142857142856,0.9523333333333334,0.5088
mnist,0.7,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.8845320891312051,0.9618571428571429,0.9321833333333334,0.4065
mnist,0.8,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.8683661224497565,0.9575714285714284,0.89575,0.3115
mnist,0.9,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.8564396360693125,0.9541714285714286,0.8673833333333333,0.2009
mnist,1.0,trainUval,densenet,200,a4,,,70000,10,,,,,,,,0.8505366284633178,0.9528714285714286,,
mnist,0.0,val,resnet,200,a2,,,10000,10,,,,,,,,0.9530973509196752,0.982,,
mnist,0.1,trainUval,resnet,200,a1,,,70000,10,,,,,,,,0.9632053302221568,0.9816714285714284,0.9999666666666667,0.941
mnist,0.15,val,resnet,200,a5,,,10000,10,,,,,,,,0.8912369005419685,0.9641,1.0,0.9112
mnist,0.25,trainUval,resnet,200,a4,,,70000,10,,,,,,,,0.9450819579671036,0.9803142857142856,0.9999666666666667,0.8423
mnist,0.35,train,resnet,200,a3,,,60000,10,,,,,,,,0.942774821771772,0.9792,0.9998166666666667,0.7655
mnist,0.4,val,resnet,200,a2,,,10000,10,,,,,,,,0.895916216230761,0.9612,0.9999,0.7172
mnist,0.5,trainUval,resnet,200,a1,,,70000,10,,,,,,,,0.8103176279052795,0.9162428571428572,0.9999166666666667,0.6176
mnist,0.6,val,resnet,200,a5,,,10000,10,,,,,,,,0.8820748937047523,0.9605,0.9995833333333334,0.502
mnist,0.8,trainUval,resnet,200,a4,,,70000,10,,,,,,,,0.9347863559279264,0.9770285714285716,0.9994666666666666,0.3153
mnist,1.0,train,resnet,200,a3,,,60000,10,,,,,,,,0.9154153980534424,0.9710166666666666,,
mnist,0.0,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.9570698023509996,0.9843,,
mnist,0.05,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.9495217833634488,0.9816571428571428,0.9984,0.9571
mnist,0.1,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.9459118089587444,0.98,0.9991,0.9301
mnist,0.15,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.9418230576296016,0.9789,0.9991666666666666,0.9029
mnist,0.2,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.9383412052894848,0.9775285714285714,0.9991333333333333,0.8578
mnist,0.25,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.934496517836638,0.9763142857142856,0.9981,0.8267
mnist,0.3,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.9313210232479724,0.9749714285714286,0.9965,0.7857
mnist,0.35,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.9286097506970916,0.9741571428571428,0.9922666666666666,0.735
mnist,0.4,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.9268980780005772,0.9736428571428573,0.9890333333333333,0.7028
mnist,0.45,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.9243823584026696,0.9727,0.98165,0.6491
mnist,0.5,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.9220812741389236,0.9727142857142858,0.9771333333333333,0.5933
mnist,0.6,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.914951215209826,0.9700428571428572,0.9523333333333334,0.5088
mnist,0.7,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.906013030235592,0.9674571428571428,0.9321833333333334,0.4065
mnist,0.8,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.8975321990151571,0.9651,0.89575,0.3115
mnist,0.9,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.8940351976586915,0.9630857142857144,0.8673833333333333,0.2009
mnist,1.0,trainUval,densenet,200,a5,,,70000,10,,,,,,,,0.8921128965322731,0.9635,,
mnist,0.0,val,resnet,200,a3,,,10000,10,,,,,,,,0.935405427254246,0.9781,,
mnist,0.1,trainUval,resnet,200,a2,,,70000,10,,,,,,,,0.9546931667148842,0.9828714285714286,0.9999666666666667,0.941
mnist,0.2,train,resnet,200,a1,,,60000,10,,,,,,,,0.9319760265095314,0.9670666666666666,1.0,0.8754
mnist,0.25,trainUval,resnet,200,a5,,,70000,10,,,,,,,,0.936647895884594,0.9779857142857142,0.9999666666666667,0.8423
mnist,0.35,train,resnet,200,a4,,,60000,10,,,,,,,,0.9430131349006268,0.9801166666666666,0.9998166666666667,0.7655
mnist,0.4,val,resnet,200,a3,,,10000,10,,,,,,,,0.90541316594303,0.9661,0.9999,0.7172
mnist,0.5,trainUval,resnet,200,a2,,,70000,10,,,,,,,,0.926107657388206,0.9711428571428572,0.9999166666666667,0.6176
mnist,0.7,train,resnet,200,a1,,,60000,10,,,,,,,,0.6535116172590817,0.83955,0.9993333333333333,0.4144
mnist,0.8,trainUval,resnet,200,a5,,,70000,10,,,,,,,,0.929998970995522,0.9755142857142856,0.9994666666666666,0.3153
mnist,1.0,train,resnet,200,a4,,,60000,10,,,,,,,,0.9289163025748832,0.9755666666666668,,
mnist,0.0,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9486711010004204,0.9818714285714286,,
mnist,0.05,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9444293997052408,0.9800714285714286,0.9984,0.9571
mnist,0.1,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.94263975948339,0.9793571428571428,0.9991,0.9301
mnist,0.15,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9395430179482824,0.9783571428571428,0.9991666666666666,0.9029
mnist,0.2,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9377557366288194,0.9776428571428571,0.9991333333333333,0.8578
mnist,0.25,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.935845150139161,0.9772571428571428,0.9981,0.8267
mnist,0.3,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.933980754573704,0.9766285714285714,0.9965,0.7857
mnist,0.35,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9330319577596988,0.9768285714285714,0.9922666666666666,0.735
mnist,0.4,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9308494409535598,0.9757,0.9890333333333333,0.7028
mnist,0.45,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9299400273929602,0.9753714285714286,0.98165,0.6491
mnist,0.5,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9283917494454266,0.9748857142857142,0.9771333333333333,0.5933
mnist,0.6,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9242780721425764,0.9740285714285716,0.9523333333333334,0.5088
mnist,0.7,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9208490854679656,0.9728571428571428,0.9321833333333334,0.4065
mnist,0.8,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9166397459448,0.9719142857142856,0.89575,0.3115
mnist,0.9,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9137019882920768,0.9705285714285714,0.8673833333333333,0.2009
mnist,1.0,trainUval,densenet,200,a6,,,70000,10,,,,,,,,0.9133518980457918,0.9706857142857144,,
mnist,0.0,val,resnet,200,a4,,,10000,10,,,,,,,,0.920385598524148,0.9721,,
mnist,0.1,trainUval,resnet,200,a3,,,70000,10,,,,,,,,0.9520540648721516,0.9821142857142856,0.9999666666666667,0.941
mnist,0.2,train,resnet,200,a2,,,60000,10,,,,,,,,0.947039500335187,0.9799833333333332,1.0,0.8754
mnist,0.25,val,resnet,200,a1,,,10000,10,,,,,,,,0.8841186507537157,0.9509,0.9999666666666667,0.8423
mnist,0.35,train,resnet,200,a5,,,60000,10,,,,,,,,0.9330205429686196,0.9768833333333332,0.9998166666666667,0.7655
mnist,0.4,val,resnet,200,a4,,,10000,10,,,,,,,,0.901611504041613,0.9667,0.9999,0.7172
mnist,0.5,trainUval,resnet,200,a3,,,70000,10,,,,,,,,0.9373156872340488,0.9766285714285714,0.9999166666666667,0.6176
mnist,0.7,train,resnet,200,a2,,,60000,10,,,,,,,,0.9000355193069155,0.9627166666666668,0.9993333333333333,0.4144
mnist,0.8,val,resnet,200,a1,,,10000,10,,,,,,,,0.5148636609374253,0.7431,0.9994666666666666,0.3153
mnist,1.0,train,resnet,200,a5,,,60000,10,,,,,,,,0.9247809919128072,0.9742833333333332,,
mnist,0.0,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.9397326291676624,0.9792142857142856,,
mnist,0.05,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.9361169909396898,0.9778714285714286,0.9984,0.9571
mnist,0.1,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.9347842406612734,0.9775285714285714,0.9991,0.9301
mnist,0.15,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.93286513843205,0.9768428571428572,0.9991666666666666,0.9029
mnist,0.2,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.9309678898362862,0.9766428571428571,0.9991333333333333,0.8578
mnist,0.25,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.929841870166092,0.9756285714285714,0.9981,0.8267
mnist,0.3,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.9291179989194162,0.9756142857142858,0.9965,0.7857
mnist,0.35,trainUval,densenet,200,a7,,,70000,10,,,,,,,,0.9276397699060148,0.9753142857142856,0.9922666666666666,0.735
