,n,train_pearson,val_pearson,train_spearman,val_spearman
mnist_resnet_average_sackin_index,45,-0.47201359399082277,-0.48990361750684125,-0.2768940366114395,-0.4219731341952368
mnist_resnet_average_total_cophenetic_index,45,-0.4820594602699507,-0.5089221625749496,-0.3265644153247763,-0.4611109140923885
mnist_vgg_average_branching_factor,45,-0.5614212344974323,-0.5500064355741118,-0.5906024172694267,-0.5797680176192241
mnist_vgg_colless_index,45,-0.3392983177748428,-0.35483404848011196,-0.37523556155840804,-0.4344958179995422
mnist_vgg_sackin_index,45,-0.4735307284517312,-0.4793630486358071,-0.4528713712706968,-0.5095635256824004
mnist_vgg_total_cophenetic_index,45,-0.47410347422549554,-0.47845294252965537,-0.4521949654057984,-0.5108104183512632
mnist_vgg_average_colless_index,45,-0.2448803617166378,-0.26628398632504857,-0.3105842115820358,-0.3742443887105563
mnist_vgg_average_sackin_index,45,-0.34012691927836397,-0.3580497881857959,-0.3808738036409552,-0.4437247434558002
mnist_vgg_average_total_cophenetic_index,45,-0.4220916223213228,-0.43271212991399116,-0.41048716700178933,-0.46815959630292475
mnist_wres_average_branching_factor,40,-0.5847442509777793,-0.5576836120390304,-0.5533289126434561,-0.5592563141485659
mnist_wres_colless_index,40,-0.5691812622668273,-0.560919371720759,-0.41588548477568515,-0.40962329954667986
mnist_wres_sackin_index,40,-0.6166938625019185,-0.5976066102564009,-0.4028675944697624,-0.39048931843304424
mnist_wres_total_cophenetic_index,40,-0.6076362936690697,-0.5876824526239086,-0.3919616352520545,-0.37903063354666994
mnist_wres_average_colless_index,40,-0.4499554980933188,-0.45098478985205326,-0.3448276413024366,-0.3359281189599914
mnist_wres_average_sackin_index,40,-0.531242287136413,-0.5244054804870316,-0.3845682937609977,-0.37216668503698414
mnist_wres_average_total_cophenetic_index,40,-0.5727121088388137,-0.5584631560159247,-0.3921314687950118,-0.3792013147977218
