dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,missing_colless,total_cophenetic_index,sackin_index,average_colless_index,average_missing_colless,average_total_cophenetic_index,average_sackin_index,train_acc,val_acc
cifar,val,resnet,20,30,al1-b0-c1,1e-07,1e-07,303,2.1267605633802815,,19,654898.0,12130.0,,0.0627062706270627,2161.3795379537955,40.03300330033003,0.97678,0.7454
cifar,val,resnet,20,30,al1-b0-c2,1e-07,1e-07,288,2.1578947368421053,,21,560750.0,10842.0,,0.07291666666666667,1947.048611111111,37.645833333333336,0.97678,0.7454
cifar,val,resnet,20,30,al1-b1-bn1,1e-07,1e-07,283,2.0583941605839415,,9,490235.0,10088.0,,0.03180212014134275,1732.279151943463,35.64664310954063,0.97678,0.7454
cifar,val,resnet,20,30,al1-b1-bn2,1e-07,1e-07,324,2.0838709677419356,,14,736935.0,13204.0,,0.043209876543209874,2274.490740740741,40.75308641975309,0.97678,0.7454
cifar,val,resnet,20,30,al1-b1-c1,1e-07,1e-07,322,2.0709677419354837,,12,743117.0,13339.0,,0.037267080745341616,2307.8167701863354,41.42546583850932,0.97678,0.7454
cifar,val,resnet,20,30,al1-b1-c2,1e-07,1e-07,370,2.0730337078651684,,14,1076140.0,16870.0,,0.03783783783783784,2908.4864864864867,45.5945945945946,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-bn1,1e-07,1e-07,117,2.0350877192982457,1937.0,3,25137.0,1277.0,16.555555555555557,0.02564102564102564,214.84615384615384,10.914529914529915,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-bn2,1e-07,1e-07,216,2.0093457943925235,8573.0,3,182843.0,4828.0,39.68981481481482,0.013888888888888888,846.4953703703703,22.35185185185185,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-c1,1e-07,1e-07,185,2.0444444444444443,,5,102567.0,3039.0,,0.02702702702702703,554.4162162162162,16.427027027027027,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-c2,1e-07,1e-07,131,2.03125,,4,30526.0,1392.0,,0.030534351145038167,233.0229007633588,10.625954198473282,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-downsample-bn,1e-07,1e-07,130,1.9846153846153847,2220.0,1,28937.0,1375.0,17.076923076923077,0.007692307692307693,222.59230769230768,10.576923076923077,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-downsample-conv,1e-07,1e-07,185,2.0444444444444443,,5,102567.0,3039.0,,0.02702702702702703,554.4162162162162,16.427027027027027,0.97678,0.7454
cifar,val,resnet,20,30,al4-b1-bn1,1e-07,1e-07,75,2.0,568.0,2,4862.0,446.0,7.573333333333333,0.02666666666666667,64.82666666666667,5.946666666666666,0.97678,0.7454
cifar,val,resnet,20,30,al4-b1-bn2,1e-07,1e-07,294,2.0347222222222223,,7,480886.0,9709.0,,0.023809523809523808,1635.6666666666667,33.023809523809526,0.97678,0.7454
cifar,val,resnet,20,30,al4-b1-c1,1e-07,1e-07,46,1.9565217391304348,282.0,1,1365.0,222.0,6.130434782608695,0.021739130434782608,29.67391304347826,4.826086956521739,0.97678,0.7454
