,n,train_pearson,val_pearson,train_spearman,val_spearman
mnist_densenet_sackin_index,48,-0.8045766350239961,-0.8045532898875235,-0.36243367660116865,-0.25653825226012317
mnist_densenet_total_cophenetic_index,48,-0.7789981257203461,-0.7789815741598999,-0.3637453336175836,-0.2542209901865551
mnist_densenet_average_colless_index,48,-0.8550896899744213,-0.851555985819935,-0.22391255510025604,-0.04261054503675646
mnist_densenet_average_sackin_index,48,-0.852607163640748,-0.8524634513537925,-0.329485446461302,-0.191592065311712
mnist_densenet_average_total_cophenetic_index,48,-0.803832345746033,-0.8038073110765213,-0.3396259640515363,-0.21085049041344955
mnist_resnet_average_branching_factor,48,-0.8118328997382823,-0.8130953278081456,-0.2700417374004373,-0.3503191404897433
mnist_resnet_colless_index,48,-0.4674764201819034,-0.47458398554460085,-0.24521864080745415,-0.38508452592225045
mnist_resnet_sackin_index,48,-0.817282140072539,-0.8175269699650451,-0.37632007677341633,-0.4924473525251897
mnist_resnet_total_cophenetic_index,48,-0.7921603761145259,-0.792398757923116,-0.439102215118091,-0.5505383482345234
mnist_resnet_average_colless_index,48,-0.4562929943450894,-0.4621304913223657,-0.24922159874265765,-0.3870008070805937
mnist_resnet_average_sackin_index,48,-0.8830009701480152,-0.8832206636670311,-0.40468657191512114,-0.524029133141497
mnist_resnet_average_total_cophenetic_index,48,-0.8180124326533085,-0.8182573209645257,-0.44552916887641447,-0.556215697528191
mnist_vgg_average_branching_factor,48,0.3320138634454722,0.33325185485752606,-0.5240881833111555,-0.5158795562204334
mnist_vgg_colless_index,48,-0.6671287552190721,-0.6662148004386007,-0.3678068579191571,-0.4165991509612897
mnist_vgg_sackin_index,48,-0.6090001622862111,-0.6077082855675666,-0.4317334325532249,-0.4783949817582026
mnist_vgg_total_cophenetic_index,48,-0.6938129337711203,-0.6929596228962375,-0.43119470237742596,-0.4794488233739393
mnist_vgg_average_colless_index,48,-0.532512603565771,-0.5314459793643502,-0.31456103889546155,-0.36698575590340077
mnist_vgg_average_sackin_index,48,-0.4804415975303903,-0.4790413550887851,-0.3724487951311371,-0.42419500055685083
mnist_vgg_average_total_cophenetic_index,48,-0.6334984952365339,-0.6322316292523023,-0.39684562118070926,-0.4443305078390115
mnist_wres_average_branching_factor,48,-0.9514768465178787,-0.9479746790477348,-0.7655689167451157,-0.7687117056129368
mnist_wres_colless_index,48,-0.7671731261249478,-0.7722303424327923,-0.5891140987529184,-0.5848776286189235
mnist_wres_sackin_index,48,-0.7569510704445845,-0.7606796522029559,-0.6534491682479907,-0.6464898603332394
mnist_wres_total_cophenetic_index,48,-0.7375125946008505,-0.7413711754818741,-0.6467920535661391,-0.6395100895658864
mnist_wres_average_colless_index,48,-0.8148708706718746,-0.8156509260235436,-0.5393259604961493,-0.5332590044495872
mnist_wres_average_sackin_index,48,-0.831277825471597,-0.8338825310918315,-0.6433181733914327,-0.6363514079895791
mnist_wres_average_total_cophenetic_index,48,-0.756534259896921,-0.7602725936353106,-0.6469376845268091,-0.6396560385006005
