dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,missing_colless,total_cophenetic_index,sackin_index,average_colless_index,average_missing_colless,average_total_cophenetic_index,average_sackin_index,train_acc,val_acc
cifar,trainUval,resnet,20,30,al1-b1-c2,1e-05,1e-05,538,2.026415094339623,,9,3332670.0,36825.0,,0.016728624535315983,6194.553903345725,68.44795539033457,0.97678,0.7454
cifar,trainUval,resnet,20,30,al4-b0-bn1,1e-05,1e-05,286,2.0357142857142856,,7,480097.0,9671.0,,0.024475524475524476,1678.6608391608393,33.81468531468531,0.97678,0.7454
cifar,trainUval,resnet,20,30,al4-b0-bn2,1e-05,1e-05,525,2.0310077519379846,,9,2785130.0,30912.0,,0.017142857142857144,5305.009523809524,58.88,0.97678,0.7454
cifar,trainUval,resnet,20,30,al4-b0-c1,1e-05,1e-05,377,2.0434782608695654,,10,1100202.0,16614.0,,0.026525198938992044,2918.3076923076924,44.06896551724138,0.97678,0.7454
cifar,trainUval,resnet,20,30,al4-b0-c2,1e-05,1e-05,307,2.013157894736842,,4,527269.0,9839.0,,0.013029315960912053,1717.4885993485343,32.04885993485342,0.97678,0.7454
cifar,trainUval,resnet,20,30,al4-b0-downsample-bn,1e-05,1e-05,290,1.993103448275862,17408.0,1,458963.0,9211.0,60.02758620689655,0.0034482758620689655,1582.6310344827587,31.76206896551724,0.97678,0.7454
cifar,trainUval,resnet,20,30,al4-b0-downsample-conv,1e-05,1e-05,377,2.0434782608695654,,10,1100202.0,16614.0,,0.026525198938992044,2918.3076923076924,44.06896551724138,0.97678,0.7454
cifar,trainUval,resnet,20,30,al4-b1-bn1,1e-05,1e-05,88,2.0232558139534884,614.0,3,5711.0,521.0,6.9772727272727275,0.03409090909090909,64.89772727272727,5.920454545454546,0.97678,0.7454
cifar,trainUval,resnet,20,30,al4-b1-bn2,1e-05,1e-05,601,2.0066889632107023,,4,3526268.0,34441.0,,0.0066555740432612314,5867.334442595674,57.306156405990016,0.97678,0.7454
cifar,trainUval,resnet,20,30,al4-b1-c1,1e-05,1e-05,50,1.96,188.0,1,947.0,195.0,3.76,0.02,18.94,3.9,0.97678,0.7454
cifar,trainUval,resnet,20,30,al4-b1-c2,1e-05,1e-05,118,1.9830508474576272,1162.0,1,11159.0,834.0,9.847457627118644,0.00847457627118644,94.5677966101695,7.067796610169491,0.97678,0.7454
cifar,val,resnet,20,30,aavgpool,1e-05,1e-05,30,1.9333333333333333,122.0,1,418.0,110.0,4.066666666666666,0.03333333333333333,13.933333333333334,3.6666666666666665,0.97678,0.7454
cifar,val,resnet,20,30,afc,1e-05,1e-05,30,1.9333333333333333,122.0,1,418.0,110.0,4.066666666666666,0.03333333333333333,13.933333333333334,3.6666666666666665,0.97678,0.7454
cifar,val,resnet,20,30,al1-b0-bn1,1e-05,1e-05,46,1.9565217391304348,462.0,1,2024.0,298.0,10.043478260869565,0.021739130434782608,44.0,6.478260869565218,0.97678,0.7454
cifar,val,resnet,20,30,al1-b0-bn2,1e-05,1e-05,72,2.088235294117647,,5,7937.0,680.0,,0.06944444444444445,110.23611111111111,9.444444444444445,0.97678,0.7454
cifar,val,resnet,20,30,al1-b0-c1,1e-05,1e-05,76,2.027027027027027,1257.0,3,9654.0,789.0,16.539473684210527,0.039473684210526314,127.02631578947368,10.381578947368421,0.97678,0.7454
cifar,val,resnet,20,30,al1-b0-c2,1e-05,1e-05,83,2.05,,4,12484.0,931.0,,0.04819277108433735,150.40963855421685,11.216867469879517,0.97678,0.7454
cifar,val,resnet,20,30,al1-b1-bn1,1e-05,1e-05,80,1.975,1482.0,1,10660.0,859.0,18.525,0.0125,133.25,10.7375,0.97678,0.7454
cifar,val,resnet,20,30,al1-b1-bn2,1e-05,1e-05,71,2.0588235294117645,,4,7831.0,683.0,,0.056338028169014086,110.29577464788733,9.619718309859154,0.97678,0.7454
cifar,val,resnet,20,30,al1-b1-c1,1e-05,1e-05,95,2.0,2055.0,2,18193.0,1201.0,21.63157894736842,0.021052631578947368,191.50526315789475,12.642105263157895,0.97678,0.7454
cifar,val,resnet,20,30,al1-b1-c2,1e-05,1e-05,114,2.0545454545454547,,5,32365.0,1709.0,,0.043859649122807015,283.9035087719298,14.991228070175438,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-bn1,1e-05,1e-05,69,2.0,869.0,2,6257.0,576.0,12.594202898550725,0.028985507246376812,90.68115942028986,8.347826086956522,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-bn2,1e-05,1e-05,160,2.0126582278481013,5315.0,3,80542.0,3032.0,33.21875,0.01875,503.3875,18.95,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-c1,1e-05,1e-05,100,1.98,2076.0,1,19690.0,1208.0,20.76,0.01,196.9,12.08,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-c2,1e-05,1e-05,79,2.0,1064.0,2,8698.0,681.0,13.468354430379748,0.02531645569620253,110.10126582278481,8.620253164556962,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-downsample-bn,1e-05,1e-05,78,1.9743589743589745,1036.0,1,8192.0,659.0,13.282051282051283,0.01282051282051282,105.02564102564102,8.448717948717949,0.97678,0.7454
cifar,val,resnet,20,30,al4-b0-downsample-conv,1e-05,1e-05,100,1.98,2076.0,1,19690.0,1208.0,20.76,0.01,196.9,12.08,0.97678,0.7454
cifar,val,resnet,20,30,al4-b1-bn1,1e-05,1e-05,49,2.0,318.0,2,1867.0,258.0,6.489795918367347,0.04081632653061224,38.10204081632653,5.26530612244898,0.97678,0.7454
cifar,val,resnet,20,30,al4-b1-bn2,1e-05,1e-05,175,2.0232558139534884,,4,107208.0,3628.0,,0.022857142857142857,612.6171428571429,20.731428571428573,0.97678,0.7454
cifar,val,resnet,20,30,al4-b1-c1,1e-05,1e-05,32,1.9375,152.0,1,513.0,128.0,4.75,0.03125,16.03125,4.0,0.97678,0.7454
cifar,val,resnet,20,30,al4-b1-c2,1e-05,1e-05,44,1.9545454545454546,184.0,1,1011.0,180.0,4.181818181818182,0.022727272727272728,22.977272727272727,4.090909090909091,0.97678,0.7454
mnist,train,resnet,20,11,aavgpool,1e-05,1e-05,26,1.9230769230769231,84.0,1,262.0,85.0,3.230769230769231,0.038461538461538464,10.076923076923077,3.269230769230769,0.9925,0.9872
mnist,train,resnet,20,11,afc,1e-05,1e-05,26,1.9230769230769231,84.0,1,262.0,85.0,3.230769230769231,0.038461538461538464,10.076923076923077,3.269230769230769,0.9925,0.9872
mnist,train,resnet,20,11,al1-b0-bn1,1e-05,1e-05,118,1.9830508474576272,3026.0,1,32332.0,1700.0,25.64406779661017,0.00847457627118644,274.0,14.40677966101695,0.9925,0.9872
mnist,train,resnet,20,11,al1-b0-bn2,1e-05,1e-05,123,2.0,3346.0,2,37543.0,1916.0,27.203252032520325,0.016260162601626018,305.2276422764228,15.577235772357724,0.9925,0.9872
mnist,train,resnet,20,11,al1-b0-c1,1e-05,1e-05,60,1.9666666666666666,736.0,1,4138.0,460.0,12.266666666666667,0.016666666666666666,68.96666666666667,7.666666666666667,0.9925,0.9872
mnist,train,resnet,20,11,al1-b0-c2,1e-05,1e-05,89,2.0,1503.0,2,12782.0,917.0,16.8876404494382,0.02247191011235955,143.61797752808988,10.303370786516854,0.9925,0.9872
mnist,train,resnet,20,11,al1-b1-bn1,1e-05,1e-05,74,1.972972972972973,1072.0,1,7465.0,657.0,14.486486486486486,0.013513513513513514,100.87837837837837,8.878378378378379,0.9925,0.9872
mnist,train,resnet,20,11,al1-b1-bn2,1e-05,1e-05,92,1.9782608695652173,1432.0,1,12833.0,878.0,15.565217391304348,0.010869565217391304,139.4891304347826,9.543478260869565,0.9925,0.9872
mnist,train,resnet,20,11,al1-b1-c1,1e-05,1e-05,65,2.0,734.0,2,4977.0,494.0,11.292307692307693,0.03076923076923077,76.56923076923077,7.6,0.9925,0.9872
mnist,train,resnet,20,11,al1-b1-c2,1e-05,1e-05,52,1.9615384615384615,402.0,1,2165.0,291.0,7.730769230769231,0.019230769230769232,41.63461538461539,5.596153846153846,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-bn1,1e-05,1e-05,30,1.9333333333333333,38.0,1,245.0,82.0,1.2666666666666666,0.03333333333333333,8.166666666666666,2.7333333333333334,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-bn2,1e-05,1e-05,90,1.9777777777777779,622.0,1,5110.0,506.0,6.911111111111111,0.011111111111111112,56.77777777777778,5.622222222222222,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-c1,1e-05,1e-05,26,1.9230769230769231,22.0,1,146.0,64.0,0.8461538461538461,0.038461538461538464,5.615384615384615,2.4615384615384617,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-c2,1e-05,1e-05,32,1.9375,50.0,1,290.0,91.0,1.5625,0.03125,9.0625,2.84375,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-downsample-bn,1e-05,1e-05,52,1.9615384615384615,260.0,1,1451.0,228.0,5.0,0.019230769230769232,27.903846153846153,4.384615384615385,0.9925,0.9872
mnist,train,resnet,20,11,al4-b0-downsample-conv,1e-05,1e-05,26,1.9230769230769231,22.0,1,146.0,64.0,0.8461538461538461,0.038461538461538464,5.615384615384615,2.4615384615384617,0.9925,0.9872
mnist,train,resnet,20,11,al4-b1-bn1,1e-05,1e-05,24,1.9166666666666667,38.0,1,152.0,63.0,1.5833333333333333,0.041666666666666664,6.333333333333333,2.625,0.9925,0.9872
mnist,train,resnet,20,11,al4-b1-bn2,1e-05,1e-05,30,1.9333333333333333,82.0,1,328.0,96.0,2.7333333333333334,0.03333333333333333,10.933333333333334,3.2,0.9925,0.9872
mnist,train,resnet,20,11,al4-b1-c1,1e-05,1e-05,26,1.9230769230769231,70.0,1,231.0,80.0,2.6923076923076925,0.038461538461538464,8.884615384615385,3.076923076923077,0.9925,0.9872
mnist,train,resnet,20,11,al4-b1-c2,1e-05,1e-05,24,1.9166666666666667,68.0,1,236.0,76.0,2.8333333333333335,0.041666666666666664,9.833333333333334,3.1666666666666665,0.9925,0.9872
mnist,trainUval,resnet,20,11,aavgpool,1e-05,1e-05,26,1.9230769230769231,82.0,1,253.0,84.0,3.1538461538461537,0.038461538461538464,9.73076923076923,3.230769230769231,0.9925,0.9872
mnist,trainUval,resnet,20,11,afc,1e-05,1e-05,26,1.9230769230769231,82.0,1,253.0,84.0,3.1538461538461537,0.038461538461538464,9.73076923076923,3.230769230769231,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b0-bn1,1e-05,1e-05,124,1.9838709677419355,3648.0,1,39697.0,2010.0,29.419354838709676,0.008064516129032258,320.13709677419354,16.20967741935484,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b0-bn2,1e-05,1e-05,105,2.0,2507.0,2,24276.0,1450.0,23.876190476190477,0.01904761904761905,231.2,13.80952380952381,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b0-c1,1e-05,1e-05,60,1.9666666666666666,742.0,1,4288.0,467.0,12.366666666666667,0.016666666666666666,71.46666666666667,7.783333333333333,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b0-c2,1e-05,1e-05,85,2.0,1355.0,2,11354.0,836.0,15.941176470588236,0.023529411764705882,133.57647058823528,9.83529411764706,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b1-bn1,1e-05,1e-05,70,1.9714285714285715,1002.0,1,6687.0,614.0,14.314285714285715,0.014285714285714285,95.52857142857142,8.771428571428572,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b1-bn2,1e-05,1e-05,95,2.0,1518.0,2,14711.0,953.0,15.978947368421053,0.021052631578947368,154.85263157894738,10.031578947368422,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b1-c1,1e-05,1e-05,54,1.962962962962963,578.0,1,3029.0,374.0,10.703703703703704,0.018518518518518517,56.092592592592595,6.925925925925926,0.9925,0.9872
mnist,trainUval,resnet,20,11,al1-b1-c2,1e-05,1e-05,56,1.9642857142857142,536.0,1,3096.0,364.0,9.571428571428571,0.017857142857142856,55.285714285714285,6.5,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-bn1,1e-05,1e-05,34,1.9411764705882353,72.0,1,360.0,103.0,2.1176470588235294,0.029411764705882353,10.588235294117647,3.0294117647058822,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-bn2,1e-05,1e-05,100,1.98,714.0,1,6038.0,577.0,7.14,0.01,60.38,5.77,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-c1,1e-05,1e-05,30,1.9333333333333333,42.0,1,246.0,82.0,1.4,0.03333333333333333,8.2,2.7333333333333334,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-c2,1e-05,1e-05,28,1.9285714285714286,70.0,1,260.0,85.0,2.5,0.03571428571428571,9.285714285714286,3.0357142857142856,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-downsample-bn,1e-05,1e-05,56,1.9642857142857142,366.0,1,2176.0,289.0,6.535714285714286,0.017857142857142856,38.857142857142854,5.160714285714286,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b0-downsample-conv,1e-05,1e-05,30,1.9333333333333333,42.0,1,246.0,82.0,1.4,0.03333333333333333,8.2,2.7333333333333334,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b1-bn1,1e-05,1e-05,24,1.9166666666666667,56.0,1,195.0,70.0,2.3333333333333335,0.041666666666666664,8.125,2.9166666666666665,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b1-bn2,1e-05,1e-05,36,1.9444444444444444,152.0,1,613.0,140.0,4.222222222222222,0.027777777777777776,17.02777777777778,3.888888888888889,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b1-c1,1e-05,1e-05,26,1.9230769230769231,90.0,1,283.0,88.0,3.4615384615384617,0.038461538461538464,10.884615384615385,3.3846153846153846,0.9925,0.9872
mnist,trainUval,resnet,20,11,al4-b1-c2,1e-05,1e-05,24,1.9166666666666667,38.0,1,166.0,65.0,1.5833333333333333,0.041666666666666664,6.916666666666667,2.7083333333333335,0.9925,0.9872
mnist,val,resnet,20,11,aavgpool,1e-05,1e-05,22,1.9090909090909092,66.0,1,188.0,68.0,3.0,0.045454545454545456,8.545454545454545,3.090909090909091,0.9925,0.9872
mnist,val,resnet,20,11,afc,1e-05,1e-05,22,1.9090909090909092,66.0,1,188.0,68.0,3.0,0.045454545454545456,8.545454545454545,3.090909090909091,0.9925,0.9872
mnist,val,resnet,20,11,al1-b0-bn1,1e-05,1e-05,30,1.9333333333333333,182.0,1,560.0,134.0,6.066666666666666,0.03333333333333333,18.666666666666668,4.466666666666667,0.9925,0.9872
mnist,val,resnet,20,11,al1-b0-bn2,1e-05,1e-05,31,2.0,168.0,2,625.0,140.0,5.419354838709677,0.06451612903225806,20.161290322580644,4.516129032258065,0.9925,0.9872
mnist,val,resnet,20,11,al1-b0-c1,1e-05,1e-05,24,1.9166666666666667,68.0,1,217.0,74.0,2.8333333333333335,0.041666666666666664,9.041666666666666,3.0833333333333335,0.9925,0.9872
mnist,val,resnet,20,11,al1-b0-c2,1e-05,1e-05,26,1.9230769230769231,84.0,1,275.0,85.0,3.230769230769231,0.038461538461538464,10.576923076923077,3.269230769230769,0.9925,0.9872
mnist,val,resnet,20,11,al1-b1-bn1,1e-05,1e-05,26,1.9230769230769231,108.0,1,332.0,95.0,4.153846153846154,0.038461538461538464,12.76923076923077,3.6538461538461537,0.9925,0.9872
mnist,val,resnet,20,11,al1-b1-bn2,1e-05,1e-05,29,2.0,132.0,2,494.0,118.0,4.551724137931035,0.06896551724137931,17.03448275862069,4.068965517241379,0.9925,0.9872
mnist,val,resnet,20,11,al1-b1-c1,1e-05,1e-05,34,1.9411764705882353,180.0,1,699.0,147.0,5.294117647058823,0.029411764705882353,20.558823529411764,4.323529411764706,0.9925,0.9872
mnist,val,resnet,20,11,al1-b1-c2,1e-05,1e-05,30,2.0714285714285716,120.0,2,529.0,119.0,4.0,0.06666666666666667,17.633333333333333,3.966666666666667,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-bn1,1e-05,1e-05,26,1.9230769230769231,50.0,1,193.0,72.0,1.9230769230769231,0.038461538461538464,7.423076923076923,2.769230769230769,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-bn2,1e-05,1e-05,38,1.9473684210526316,82.0,1,379.0,118.0,2.1578947368421053,0.02631578947368421,9.973684210526315,3.1052631578947367,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-c1,1e-05,1e-05,24,1.9166666666666667,18.0,1,116.0,57.0,0.75,0.041666666666666664,4.833333333333333,2.375,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-c2,1e-05,1e-05,24,1.9166666666666667,68.0,1,213.0,74.0,2.8333333333333335,0.041666666666666664,8.875,3.0833333333333335,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-downsample-bn,1e-05,1e-05,25,2.0,60.0,2,240.0,77.0,2.4,0.08,9.6,3.08,0.9925,0.9872
mnist,val,resnet,20,11,al4-b0-downsample-conv,1e-05,1e-05,24,1.9166666666666667,18.0,1,116.0,57.0,0.75,0.041666666666666664,4.833333333333333,2.375,0.9925,0.9872
mnist,val,resnet,20,11,al4-b1-bn1,1e-05,1e-05,24,1.9166666666666667,74.0,1,212.0,75.0,3.0833333333333335,0.041666666666666664,8.833333333333334,3.125,0.9925,0.9872
mnist,val,resnet,20,11,al4-b1-bn2,1e-05,1e-05,18,1.8888888888888888,56.0,1,120.0,53.0,3.111111111111111,0.05555555555555555,6.666666666666667,2.9444444444444446,0.9925,0.9872
mnist,val,resnet,20,11,al4-b1-c1,1e-05,1e-05,24,1.9166666666666667,64.0,1,200.0,72.0,2.6666666666666665,0.041666666666666664,8.333333333333334,3.0,0.9925,0.9872
mnist,val,resnet,20,11,al4-b1-c2,1e-05,1e-05,22,1.9090909090909092,60.0,1,167.0,65.0,2.727272727272727,0.045454545454545456,7.590909090909091,2.9545454545454546,0.9925,0.9872
mnist,train,vgg,20,10,aavgpool,1e-05,1e-05,20,1.9,34.0,1,103.0,51.0,1.7,0.05,5.15,2.55,0.9944,0.9896
mnist,train,vgg,20,10,ablock1-conv1,1e-05,1e-05,4,1.5,0.0,1,1.0,4.0,0.0,0.25,0.25,1.0,0.9944,0.9896
mnist,train,vgg,20,10,ablock1-conv2,1e-05,1e-05,2,1.0,0.0,1,0.0,1.0,0.0,0.5,0.0,0.5,0.9944,0.9896
mnist,train,vgg,20,10,ablock1-pool,1e-05,1e-05,2,1.0,0.0,1,0.0,1.0,0.0,0.5,0.0,0.5,0.9944,0.9896
mnist,train,vgg,20,10,ablock1-relu1,1e-05,1e-05,2,1.0,0.0,1,0.0,1.0,0.0,0.5,0.0,0.5,0.9944,0.9896
mnist,train,vgg,20,10,ablock1-relu2,1e-05,1e-05,2,1.0,0.0,1,0.0,1.0,0.0,0.5,0.0,0.5,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-conv1,1e-05,1e-05,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-conv2,1e-05,1e-05,20,1.9,64.0,1,160.0,62.0,3.2,0.05,8.0,3.1,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-conv3,1e-05,1e-05,20,1.9,22.0,1,85.0,47.0,1.1,0.05,4.25,2.35,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-pool,1e-05,1e-05,20,1.9,34.0,1,103.0,51.0,1.7,0.05,5.15,2.55,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-relu1,1e-05,1e-05,20,1.9,64.0,1,160.0,62.0,3.2,0.05,8.0,3.1,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-relu2,1e-05,1e-05,20,1.9,22.0,1,85.0,47.0,1.1,0.05,4.25,2.35,0.9944,0.9896
mnist,train,vgg,20,10,ablock5-relu3,1e-05,1e-05,20,1.9,34.0,1,103.0,51.0,1.7,0.05,5.15,2.55,0.9944,0.9896
mnist,train,vgg,20,10,afc1-dropout,1e-05,1e-05,20,1.9,20.0,1,81.0,46.0,1.0,0.05,4.05,2.3,0.9944,0.9896
mnist,train,vgg,20,10,afc1-relu,1e-05,1e-05,20,1.9,20.0,1,81.0,46.0,1.0,0.05,4.05,2.3,0.9944,0.9896
mnist,train,vgg,20,10,afc1,1e-05,1e-05,20,1.9,34.0,1,103.0,51.0,1.7,0.05,5.15,2.55,0.9944,0.9896
mnist,train,vgg,20,10,afc2-dropout,1e-05,1e-05,20,1.9,30.0,1,101.0,49.0,1.5,0.05,5.05,2.45,0.9944,0.9896
mnist,train,vgg,20,10,afc2-relu,1e-05,1e-05,20,1.9,30.0,1,101.0,49.0,1.5,0.05,5.05,2.45,0.9944,0.9896
mnist,train,vgg,20,10,afc2,1e-05,1e-05,20,1.9,20.0,1,81.0,46.0,1.0,0.05,4.05,2.3,0.9944,0.9896
mnist,train,vgg,20,10,afc3,1e-05,1e-05,20,1.9,30.0,1,101.0,49.0,1.5,0.05,5.05,2.45,0.9944,0.9896
mnist,trainUval,vgg,20,10,aavgpool,1e-05,1e-05,20,1.9,52.0,1,144.0,58.0,2.6,0.05,7.2,2.9,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock1-conv1,1e-05,1e-05,6,1.6666666666666667,2.0,1,4.0,8.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.3333333333333333,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock1-conv2,1e-05,1e-05,2,1.0,0.0,1,0.0,1.0,0.0,0.5,0.0,0.5,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock1-pool,1e-05,1e-05,4,1.5,0.0,1,1.0,4.0,0.0,0.25,0.25,1.0,0.9944,0.9896
mnist,trainUval,vgg,20,10,ablock1-relu1,1e-05,1e-05,2,1.0,0.0,1,0.0,1.0,0.0,0.5,0.0,0.5,0.9944,0.9896
