dataset,split,model,k,epoch,layer,thresh,thresh_mode,node_count,average_branching_factor,colless_index,missing_colless,total_cophenetic_index,sackin_index,average_colless_index,average_missing_colless,average_total_cophenetic_index,average_sackin_index,train_acc,val_acc
mnist,train,resnet,20,8,a1,0.01,0.01,20,1.9,34.0,1,109.0,51.0,1.7,0.05,5.45,2.55,0.99085,0.9876
mnist,train,resnet,20,9,a1,0.01,0.01,20,1.9,44.0,1,120.0,54.0,2.2,0.05,6.0,2.7,0.99015,0.984
mnist,trainUval,resnet,20,0,a1,0.01,0.01,1032,2.0456349206349205,,23,23049223.0,130390.0,,0.022286821705426358,22334.518410852714,126.34689922480621,0.09793333333333333,0.0974
mnist,trainUval,resnet,20,10,a1,0.01,0.01,20,1.9,40.0,1,105.0,52.0,2.0,0.05,5.25,2.6,0.9925,0.9873
mnist,trainUval,resnet,20,11,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.9925,0.9872
mnist,trainUval,resnet,20,12,a1,0.01,0.01,20,1.9,56.0,1,153.0,60.0,2.8,0.05,7.65,3.0,0.9879833333333333,0.9823
mnist,trainUval,resnet,20,13,a1,0.01,0.01,20,1.9,40.0,1,126.0,54.0,2.0,0.05,6.3,2.7,0.98465,0.9806
mnist,trainUval,resnet,20,14,a1,0.01,0.01,20,1.9,52.0,1,144.0,58.0,2.6,0.05,7.2,2.9,0.97775,0.9726
mnist,trainUval,resnet,20,15,a1,0.01,0.01,20,1.9,16.0,1,80.0,46.0,0.8,0.05,4.0,2.3,0.9932333333333333,0.9874
mnist,trainUval,resnet,20,1,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.96455,0.9668
mnist,trainUval,resnet,20,2,a1,0.01,0.01,22,1.9090909090909092,90.0,1,220.0,76.0,4.090909090909091,0.045454545454545456,10.0,3.4545454545454546,0.9676666666666667,0.9692
mnist,trainUval,resnet,20,3,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.98405,0.9826
mnist,trainUval,resnet,20,4,a1,0.01,0.01,18,1.8888888888888888,20.0,1,82.0,43.0,1.1111111111111112,0.05555555555555555,4.555555555555555,2.388888888888889,0.9848333333333333,0.9844
mnist,trainUval,resnet,20,5,a1,0.01,0.01,20,1.9,28.0,1,108.0,50.0,1.4,0.05,5.4,2.5,0.9867166666666667,0.9828
mnist,trainUval,resnet,20,6,a1,0.01,0.01,20,1.9,52.0,1,144.0,58.0,2.6,0.05,7.2,2.9,0.9903333333333333,0.9862
mnist,trainUval,resnet,20,7,a1,0.01,0.01,20,1.9,62.0,1,156.0,61.0,3.1,0.05,7.8,3.05,0.9912333333333333,0.9857
mnist,trainUval,resnet,20,8,a1,0.01,0.01,20,1.9,32.0,1,105.0,50.0,1.6,0.05,5.25,2.5,0.99085,0.9876
mnist,trainUval,resnet,20,9,a1,0.01,0.01,20,1.9,50.0,1,140.0,57.0,2.5,0.05,7.0,2.85,0.99015,0.984
mnist,val,resnet,20,0,a1,0.01,0.01,207,2.0396039603960396,,6,193465.0,5548.0,,0.028985507246376812,934.6135265700483,26.801932367149757,0.09793333333333333,0.0974
mnist,val,resnet,20,10,a1,0.01,0.01,20,1.9,44.0,1,120.0,54.0,2.2,0.05,6.0,2.7,0.9925,0.9873
mnist,val,resnet,20,11,a1,0.01,0.01,18,1.8888888888888888,40.0,1,108.0,49.0,2.2222222222222223,0.05555555555555555,6.0,2.7222222222222223,0.9925,0.9872
mnist,val,resnet,20,12,a1,0.01,0.01,20,1.9,36.0,1,114.0,52.0,1.8,0.05,5.7,2.6,0.9879833333333333,0.9823
mnist,val,resnet,20,13,a1,0.01,0.01,20,1.9,34.0,1,109.0,51.0,1.7,0.05,5.45,2.55,0.98465,0.9806
mnist,val,resnet,20,14,a1,0.01,0.01,19,2.0,36.0,2,123.0,51.0,1.894736842105263,0.10526315789473684,6.473684210526316,2.6842105263157894,0.97775,0.9726
mnist,val,resnet,20,15,a1,0.01,0.01,19,2.0,45.0,2,141.0,55.0,2.3684210526315788,0.10526315789473684,7.421052631578948,2.8947368421052633,0.9932333333333333,0.9874
mnist,val,resnet,20,1,a1,0.01,0.01,18,1.8888888888888888,56.0,1,120.0,53.0,3.111111111111111,0.05555555555555555,6.666666666666667,2.9444444444444446,0.96455,0.9668
mnist,val,resnet,20,2,a1,0.01,0.01,20,1.9,64.0,1,160.0,62.0,3.2,0.05,8.0,3.1,0.9676666666666667,0.9692
mnist,val,resnet,20,3,a1,0.01,0.01,16,1.875,24.0,1,68.0,38.0,1.5,0.0625,4.25,2.375,0.98405,0.9826
mnist,val,resnet,20,4,a1,0.01,0.01,18,1.8888888888888888,34.0,1,95.0,46.0,1.8888888888888888,0.05555555555555555,5.277777777777778,2.5555555555555554,0.9848333333333333,0.9844
mnist,val,resnet,20,5,a1,0.01,0.01,19,2.0,35.0,2,115.0,51.0,1.8421052631578947,0.10526315789473684,6.052631578947368,2.6842105263157894,0.9867166666666667,0.9828
mnist,val,resnet,20,6,a1,0.01,0.01,20,1.9,40.0,1,105.0,52.0,2.0,0.05,5.25,2.6,0.9903333333333333,0.9862
mnist,val,resnet,20,7,a1,0.01,0.01,18,1.8888888888888888,32.0,1,88.0,45.0,1.7777777777777777,0.05555555555555555,4.888888888888889,2.5,0.9912333333333333,0.9857
mnist,val,resnet,20,8,a1,0.01,0.01,16,1.875,20.0,1,59.0,36.0,1.25,0.0625,3.6875,2.25,0.99085,0.9876
mnist,val,resnet,20,9,a1,0.01,0.01,20,1.9,48.0,1,136.0,56.0,2.4,0.05,6.8,2.8,0.99015,0.984
cifar,train,vgg,20,0,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.0898,0.088
cifar,train,vgg,20,12,a1,0.01,0.01,20,1.9,46.0,1,125.0,55.0,2.3,0.05,6.25,2.75,0.95462,0.7898
cifar,train,vgg,20,15,a1,0.01,0.01,20,1.9,18.0,1,83.0,47.0,0.9,0.05,4.15,2.35,0.97316,0.7943
cifar,train,vgg,20,18,a1,0.01,0.01,20,1.9,60.0,1,151.0,60.0,3.0,0.05,7.55,3.0,0.981,0.7998
cifar,train,vgg,20,21,a1,0.01,0.01,20,1.9,44.0,1,121.0,54.0,2.2,0.05,6.05,2.7,0.98854,0.8085
cifar,train,vgg,20,24,a1,0.01,0.01,20,1.9,48.0,1,136.0,56.0,2.4,0.05,6.8,2.8,0.99238,0.8068
cifar,train,vgg,20,27,a1,0.01,0.01,20,1.9,34.0,1,111.0,51.0,1.7,0.05,5.55,2.55,0.99514,0.8122
cifar,train,vgg,20,30,a1,0.01,0.01,20,1.9,62.0,1,156.0,61.0,3.1,0.05,7.8,3.05,0.99386,0.807
cifar,train,vgg,20,33,a1,0.01,0.01,20,1.9,32.0,1,105.0,50.0,1.6,0.05,5.25,2.5,0.99152,0.8
cifar,train,vgg,20,36,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.99544,0.8109
cifar,train,vgg,20,39,a1,0.01,0.01,20,1.9,36.0,1,117.0,52.0,1.8,0.05,5.85,2.6,0.99804,0.8168
cifar,train,vgg,20,3,a1,0.01,0.01,74,1.972972972972973,1158.0,1,8224.0,702.0,15.64864864864865,0.013513513513513514,111.13513513513513,9.486486486486486,0.69552,0.6654
cifar,train,vgg,20,42,a1,0.01,0.01,20,1.9,40.0,1,110.0,52.0,2.0,0.05,5.5,2.6,0.99744,0.8124
cifar,train,vgg,20,44,a1,0.01,0.01,20,1.9,60.0,1,151.0,60.0,3.0,0.05,7.55,3.0,0.99792,0.8201
cifar,train,vgg,20,45,a1,0.01,0.01,20,1.9,56.0,1,153.0,60.0,2.8,0.05,7.65,3.0,0.99834,0.8188
cifar,train,vgg,20,48,a1,0.01,0.01,20,1.9,52.0,1,144.0,58.0,2.6,0.05,7.2,2.9,0.99618,0.8136
cifar,train,vgg,20,6,a1,0.01,0.01,42,1.9523809523809523,344.0,1,1486.0,239.0,8.19047619047619,0.023809523809523808,35.38095238095238,5.690476190476191,0.83876,0.7557
cifar,train,vgg,20,9,a1,0.01,0.01,22,1.9090909090909092,70.0,1,199.0,70.0,3.1818181818181817,0.045454545454545456,9.045454545454545,3.1818181818181817,0.91268,0.78
cifar,trainUval,vgg,20,0,a1,0.01,0.01,32,1.9375,210.0,1,680.0,151.0,6.5625,0.03125,21.25,4.71875,0.0898,0.088
cifar,trainUval,vgg,20,12,a1,0.01,0.01,22,1.9090909090909092,54.0,1,174.0,64.0,2.4545454545454546,0.045454545454545456,7.909090909090909,2.909090909090909,0.95462,0.7898
cifar,trainUval,vgg,20,15,a1,0.01,0.01,20,1.9,28.0,1,106.0,50.0,1.4,0.05,5.3,2.5,0.97316,0.7943
cifar,trainUval,vgg,20,18,a1,0.01,0.01,20,1.9,60.0,1,151.0,60.0,3.0,0.05,7.55,3.0,0.981,0.7998
cifar,trainUval,vgg,20,21,a1,0.01,0.01,22,1.9090909090909092,76.0,1,200.0,71.0,3.4545454545454546,0.045454545454545456,9.090909090909092,3.227272727272727,0.98854,0.8085
cifar,trainUval,vgg,20,24,a1,0.01,0.01,20,1.9,50.0,1,140.0,57.0,2.5,0.05,7.0,2.85,0.99238,0.8068
cifar,trainUval,vgg,20,27,a1,0.01,0.01,22,1.9090909090909092,32.0,1,137.0,57.0,1.4545454545454546,0.045454545454545456,6.2272727272727275,2.590909090909091,0.99514,0.8122
cifar,trainUval,vgg,20,30,a1,0.01,0.01,20,1.9,54.0,1,149.0,59.0,2.7,0.05,7.45,2.95,0.99386,0.807
cifar,trainUval,vgg,20,33,a1,0.01,0.01,20,1.9,36.0,1,127.0,54.0,1.8,0.05,6.35,2.7,0.99152,0.8
cifar,trainUval,vgg,20,36,a1,0.01,0.01,20,1.9,44.0,1,120.0,54.0,2.2,0.05,6.0,2.7,0.99544,0.8109
cifar,trainUval,vgg,20,39,a1,0.01,0.01,22,1.9090909090909092,70.0,1,201.0,70.0,3.1818181818181817,0.045454545454545456,9.136363636363637,3.1818181818181817,0.99804,0.8168
cifar,trainUval,vgg,20,3,a1,0.01,0.01,92,1.9782608695652173,1844.0,1,15868.0,1074.0,20.043478260869566,0.010869565217391304,172.47826086956522,11.673913043478262,0.69552,0.6654
cifar,trainUval,vgg,20,42,a1,0.01,0.01,24,1.9166666666666667,70.0,1,221.0,75.0,2.9166666666666665,0.041666666666666664,9.208333333333334,3.125,0.99744,0.8124
cifar,trainUval,vgg,20,44,a1,0.01,0.01,20,1.9,48.0,1,133.0,56.0,2.4,0.05,6.65,2.8,0.99792,0.8201
cifar,trainUval,vgg,20,45,a1,0.01,0.01,20,1.9,48.0,1,133.0,56.0,2.4,0.05,6.65,2.8,0.99834,0.8188
cifar,trainUval,vgg,20,48,a1,0.01,0.01,20,1.9,22.0,1,104.0,49.0,1.1,0.05,5.2,2.45,0.99618,0.8136
cifar,trainUval,vgg,20,6,a1,0.01,0.01,40,1.95,294.0,1,1263.0,213.0,7.35,0.025,31.575,5.325,0.83876,0.7557
cifar,trainUval,vgg,20,9,a1,0.01,0.01,32,1.9375,162.0,1,611.0,135.0,5.0625,0.03125,19.09375,4.21875,0.91268,0.78
cifar,val,vgg,20,0,a1,0.01,0.01,10,1.8,12.0,1,20.0,19.0,1.2,0.1,2.0,1.9,0.0898,0.088
cifar,val,vgg,20,12,a1,0.01,0.01,22,1.9090909090909092,78.0,1,206.0,72.0,3.5454545454545454,0.045454545454545456,9.363636363636363,3.272727272727273,0.95462,0.7898
cifar,val,vgg,20,15,a1,0.01,0.01,22,1.9090909090909092,46.0,1,146.0,60.0,2.090909090909091,0.045454545454545456,6.636363636363637,2.727272727272727,0.97316,0.7943
cifar,val,vgg,20,18,a1,0.01,0.01,22,1.9090909090909092,72.0,1,204.0,71.0,3.272727272727273,0.045454545454545456,9.272727272727273,3.227272727272727,0.981,0.7998
cifar,val,vgg,20,21,a1,0.01,0.01,24,1.9166666666666667,60.0,1,208.0,72.0,2.5,0.041666666666666664,8.666666666666666,3.0,0.98854,0.8085
cifar,val,vgg,20,24,a1,0.01,0.01,22,1.9090909090909092,56.0,1,173.0,65.0,2.5454545454545454,0.045454545454545456,7.863636363636363,2.9545454545454546,0.99238,0.8068
cifar,val,vgg,20,27,a1,0.01,0.01,20,1.9,22.0,1,93.0,47.0,1.1,0.05,4.65,2.35,0.99514,0.8122
cifar,val,vgg,20,30,a1,0.01,0.01,20,1.9,48.0,1,136.0,56.0,2.4,0.05,6.8,2.8,0.99386,0.807
cifar,val,vgg,20,33,a1,0.01,0.01,24,1.9166666666666667,72.0,1,232.0,76.0,3.0,0.041666666666666664,9.666666666666666,3.1666666666666665,0.99152,0.8
cifar,val,vgg,20,36,a1,0.01,0.01,20,1.9,44.0,1,124.0,54.0,2.2,0.05,6.2,2.7,0.99544,0.8109
cifar,val,vgg,20,39,a1,0.01,0.01,24,1.9166666666666667,90.0,1,265.0,83.0,3.75,0.041666666666666664,11.041666666666666,3.4583333333333335,0.99804,0.8168
cifar,val,vgg,20,3,a1,0.01,0.01,30,1.9333333333333333,106.0,1,410.0,106.0,3.533333333333333,0.03333333333333333,13.666666666666666,3.533333333333333,0.69552,0.6654
cifar,val,vgg,20,42,a1,0.01,0.01,22,1.9090909090909092,34.0,1,138.0,58.0,1.5454545454545454,0.045454545454545456,6.2727272727272725,2.6363636363636362,0.99744,0.8124
cifar,val,vgg,20,44,a1,0.01,0.01,20,1.9,50.0,1,136.0,57.0,2.5,0.05,6.8,2.85,0.99792,0.8201
cifar,val,vgg,20,45,a1,0.01,0.01,20,1.9,52.0,1,144.0,58.0,2.6,0.05,7.2,2.9,0.99834,0.8188
cifar,val,vgg,20,48,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.99618,0.8136
cifar,val,vgg,20,6,a1,0.01,0.01,24,1.9166666666666667,78.0,1,249.0,79.0,3.25,0.041666666666666664,10.375,3.2916666666666665,0.83876,0.7557
cifar,val,vgg,20,9,a1,0.01,0.01,22,1.9090909090909092,80.0,1,211.0,73.0,3.6363636363636362,0.045454545454545456,9.590909090909092,3.3181818181818183,0.91268,0.78
mnist,train,vgg,20,0,a1,0.01,0.01,34,1.9411764705882353,240.0,1,816.0,169.0,7.0588235294117645,0.029411764705882353,24.0,4.970588235294118,0.07863333333333333,0.0759
mnist,train,vgg,20,10,a1,0.01,0.01,20,1.9,30.0,1,101.0,49.0,1.5,0.05,5.05,2.45,0.9944,0.9896
mnist,train,vgg,20,11,a1,0.01,0.01,20,1.9,44.0,1,124.0,54.0,2.2,0.05,6.2,2.7,0.9962,0.9894
mnist,train,vgg,20,12,a1,0.01,0.01,20,1.9,30.0,1,90.0,49.0,1.5,0.05,4.5,2.45,0.996,0.99
mnist,train,vgg,20,13,a1,0.01,0.01,20,1.9,56.0,1,138.0,58.0,2.8,0.05,6.9,2.9,0.9942,0.9865
mnist,train,vgg,20,14,a1,0.01,0.01,20,1.9,20.0,1,86.0,46.0,1.0,0.05,4.3,2.3,0.9965666666666667,0.9897
mnist,train,vgg,20,15,a1,0.01,0.01,20,1.9,30.0,1,109.0,51.0,1.5,0.05,5.45,2.55,0.9972666666666666,0.9901
mnist,train,vgg,20,1,a1,0.01,0.01,22,1.9090909090909092,46.0,1,161.0,62.0,2.090909090909091,0.045454545454545456,7.318181818181818,2.8181818181818183,0.9642,0.9676
mnist,train,vgg,20,2,a1,0.01,0.01,22,1.9090909090909092,58.0,1,160.0,64.0,2.6363636363636362,0.045454545454545456,7.2727272727272725,2.909090909090909,0.9774666666666667,0.9763
mnist,train,vgg,20,3,a1,0.01,0.01,24,1.9166666666666667,74.0,1,232.0,77.0,3.0833333333333335,0.041666666666666664,9.666666666666666,3.2083333333333335,0.9815,0.9799
mnist,train,vgg,20,4,a1,0.01,0.01,20,1.9,10.0,1,78.0,45.0,0.5,0.05,3.9,2.25,0.98955,0.9866
mnist,train,vgg,20,5,a1,0.01,0.01,20,1.9,48.0,1,128.0,56.0,2.4,0.05,6.4,2.8,0.99235,0.987
mnist,train,vgg,20,6,a1,0.01,0.01,24,1.9166666666666667,70.0,1,221.0,75.0,2.9166666666666665,0.041666666666666664,9.208333333333334,3.125,0.98915,0.986
mnist,train,vgg,20,7,a1,0.01,0.01,22,1.9090909090909092,18.0,1,105.0,52.0,0.8181818181818182,0.045454545454545456,4.7727272727272725,2.3636363636363638,0.9917,0.9868
mnist,train,vgg,20,8,a1,0.01,0.01,20,1.9,42.0,1,133.0,55.0,2.1,0.05,6.65,2.75,0.9938666666666667,0.9889
mnist,train,vgg,20,9,a1,0.01,0.01,20,1.9,46.0,1,129.0,55.0,2.3,0.05,6.45,2.75,0.9958333333333333,0.9901
mnist,trainUval,vgg,20,0,a1,0.01,0.01,42,1.9523809523809523,380.0,1,1540.0,251.0,9.047619047619047,0.023809523809523808,36.666666666666664,5.976190476190476,0.07863333333333333,0.0759
mnist,trainUval,vgg,20,10,a1,0.01,0.01,20,1.9,30.0,1,101.0,49.0,1.5,0.05,5.05,2.45,0.9944,0.9896
mnist,trainUval,vgg,20,11,a1,0.01,0.01,20,1.9,34.0,1,109.0,51.0,1.7,0.05,5.45,2.55,0.9962,0.9894
mnist,trainUval,vgg,20,12,a1,0.01,0.01,20,1.9,64.0,1,160.0,62.0,3.2,0.05,8.0,3.1,0.996,0.99
mnist,trainUval,vgg,20,13,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.9942,0.9865
mnist,trainUval,vgg,20,14,a1,0.01,0.01,20,1.9,60.0,1,151.0,60.0,3.0,0.05,7.55,3.0,0.9965666666666667,0.9897
mnist,trainUval,vgg,20,15,a1,0.01,0.01,20,1.9,8.0,1,77.0,44.0,0.4,0.05,3.85,2.2,0.9972666666666666,0.9901
mnist,trainUval,vgg,20,1,a1,0.01,0.01,24,1.9166666666666667,86.0,1,254.0,81.0,3.5833333333333335,0.041666666666666664,10.583333333333334,3.375,0.9642,0.9676
mnist,trainUval,vgg,20,2,a1,0.01,0.01,24,1.9166666666666667,82.0,1,241.0,79.0,3.4166666666666665,0.041666666666666664,10.041666666666666,3.2916666666666665,0.9774666666666667,0.9763
mnist,trainUval,vgg,20,3,a1,0.01,0.01,26,1.9230769230769231,104.0,1,319.0,93.0,4.0,0.038461538461538464,12.26923076923077,3.576923076923077,0.9815,0.9799
mnist,trainUval,vgg,20,4,a1,0.01,0.01,20,1.9,54.0,1,130.0,57.0,2.7,0.05,6.5,2.85,0.98955,0.9866
mnist,trainUval,vgg,20,5,a1,0.01,0.01,20,1.9,32.0,1,100.0,50.0,1.6,0.05,5.0,2.5,0.99235,0.987
mnist,trainUval,vgg,20,6,a1,0.01,0.01,22,1.9090909090909092,70.0,1,199.0,70.0,3.1818181818181817,0.045454545454545456,9.045454545454545,3.1818181818181817,0.98915,0.986
mnist,trainUval,vgg,20,7,a1,0.01,0.01,20,1.9,58.0,1,145.0,59.0,2.9,0.05,7.25,2.95,0.9917,0.9868
mnist,trainUval,vgg,20,8,a1,0.01,0.01,20,1.9,36.0,1,117.0,52.0,1.8,0.05,5.85,2.6,0.9938666666666667,0.9889
mnist,trainUval,vgg,20,9,a1,0.01,0.01,20,1.9,34.0,1,109.0,51.0,1.7,0.05,5.45,2.55,0.9958333333333333,0.9901
mnist,val,vgg,20,0,a1,0.01,0.01,6,1.6666666666666667,2.0,1,4.0,8.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.3333333333333333,0.07863333333333333,0.0759
mnist,val,vgg,20,10,a1,0.01,0.01,20,1.9,32.0,1,100.0,50.0,1.6,0.05,5.0,2.5,0.9944,0.9896
mnist,val,vgg,20,11,a1,0.01,0.01,20,1.9,36.0,1,127.0,54.0,1.8,0.05,6.35,2.7,0.9962,0.9894
mnist,val,vgg,20,12,a1,0.01,0.01,20,1.9,54.0,1,130.0,57.0,2.7,0.05,6.5,2.85,0.996,0.99
mnist,val,vgg,20,13,a1,0.01,0.01,20,1.9,52.0,1,143.0,58.0,2.6,0.05,7.15,2.9,0.9942,0.9865
mnist,val,vgg,20,14,a1,0.01,0.01,20,1.9,64.0,1,160.0,62.0,3.2,0.05,8.0,3.1,0.9965666666666667,0.9897
mnist,val,vgg,20,15,a1,0.01,0.01,20,1.9,40.0,1,105.0,52.0,2.0,0.05,5.25,2.6,0.9972666666666666,0.9901
mnist,val,vgg,20,1,a1,0.01,0.01,20,1.9,28.0,1,108.0,50.0,1.4,0.05,5.4,2.5,0.9642,0.9676
mnist,val,vgg,20,2,a1,0.01,0.01,20,1.9,38.0,1,118.0,53.0,1.9,0.05,5.9,2.65,0.9774666666666667,0.9763
mnist,val,vgg,20,3,a1,0.01,0.01,20,1.9,72.0,1,165.0,64.0,3.6,0.05,8.25,3.2,0.9815,0.9799
mnist,val,vgg,20,4,a1,0.01,0.01,20,1.9,36.0,1,115.0,52.0,1.8,0.05,5.75,2.6,0.98955,0.9866
mnist,val,vgg,20,5,a1,0.01,0.01,20,1.9,64.0,1,160.0,62.0,3.2,0.05,8.0,3.1,0.99235,0.987
mnist,val,vgg,20,6,a1,0.01,0.01,20,1.9,56.0,1,138.0,58.0,2.8,0.05,6.9,2.9,0.98915,0.986
mnist,val,vgg,20,7,a1,0.01,0.01,20,1.9,44.0,1,120.0,54.0,2.2,0.05,6.0,2.7,0.9917,0.9868
mnist,val,vgg,20,8,a1,0.01,0.01,20,1.9,40.0,1,127.0,54.0,2.0,0.05,6.35,2.7,0.9938666666666667,0.9889
mnist,val,vgg,20,9,a1,0.01,0.01,20,1.9,54.0,1,149.0,59.0,2.7,0.05,7.45,2.95,0.9958333333333333,0.9901
cifar,train,wres,20,0,a1,0.01,0.01,2514,2.127857747671465,,138,347998808.0,764914.0,,0.05489260143198091,138424.34685759744,304.2617342879873,0.10612,0.1065
cifar,train,wres,20,12,a1,0.01,0.01,145,2.0,4047.0,2,57498.0,2312.0,27.910344827586208,0.013793103448275862,396.53793103448277,15.944827586206896,0.58238,0.5322
cifar,train,wres,20,15,a1,0.01,0.01,112,1.9821428571428572,2080.0,1,23566.0,1254.0,18.571428571428573,0.008928571428571428,210.41071428571428,11.196428571428571,0.65934,0.5944
cifar,train,wres,20,18,a1,0.01,0.01,58,1.9655172413793103,554.0,1,3365.0,380.0,9.551724137931034,0.017241379310344827,58.01724137931034,6.551724137931035,0.71184,0.6095
cifar,train,wres,20,21,a1,0.01,0.01,40,1.95,206.0,1,930.0,175.0,5.15,0.025,23.25,4.375,0.78076,0.6291
cifar,train,wres,20,24,a1,0.01,0.01,26,1.9230769230769231,46.0,1,203.0,74.0,1.7692307692307692,0.038461538461538464,7.8076923076923075,2.8461538461538463,0.83864,0.6541
cifar,train,wres,20,27,a1,0.01,0.01,28,1.9285714285714286,118.0,1,401.0,105.0,4.214285714285714,0.03571428571428571,14.321428571428571,3.75,0.88692,0.6443
cifar,train,wres,20,30,a1,0.01,0.01,22,1.9090909090909092,64.0,1,180.0,67.0,2.909090909090909,0.045454545454545456,8.181818181818182,3.0454545454545454,0.9315,0.6676
cifar,train,wres,20,33,a1,0.01,0.01,20,1.9,46.0,1,125.0,55.0,2.3,0.05,6.25,2.75,0.93816,0.6481
cifar,train,wres,20,36,a1,0.01,0.01,20,1.9,44.0,1,120.0,54.0,2.2,0.05,6.0,2.7,0.94204,0.6576
cifar,train,wres,20,39,a1,0.01,0.01,20,1.9,56.0,1,153.0,60.0,2.8,0.05,7.65,3.0,0.9606,0.6669
cifar,train,wres,20,3,a1,0.01,0.01,721,2.0055710306406684,,4,6846197.0,54937.0,,0.005547850208044383,9495.418862690707,76.19556171983356,0.29726,0.3001
cifar,train,wres,20,42,a1,0.01,0.01,20,1.9,40.0,1,127.0,54.0,2.0,0.05,6.35,2.7,0.94962,0.6504
cifar,train,wres,20,45,a1,0.01,0.01,20,1.9,54.0,1,149.0,59.0,2.7,0.05,7.45,2.95,0.94596,0.6574
cifar,train,wres,20,48,a1,0.01,0.01,20,1.9,14.0,1,79.0,45.0,0.7,0.05,3.95,2.25,0.9647,0.6755
cifar,train,wres,20,6,a1,0.01,0.01,352,2.005714285714286,26973.0,3,873392.0,14338.0,76.6278409090909,0.008522727272727272,2481.2272727272725,40.73295454545455,0.4376,0.4261
cifar,train,wres,20,9,a1,0.01,0.01,238,1.9915966386554622,11966.0,1,262428.0,6412.0,50.27731092436975,0.004201680672268907,1102.638655462185,26.941176470588236,0.51216,0.4962
cifar,trainUval,wres,20,0,a1,0.01,0.01,3029,2.1249122807017544,,153,606744279.0,1101719.0,,0.050511720039617035,200311.74612083196,363.7236711786068,0.10612,0.1065
cifar,trainUval,wres,20,12,a1,0.01,0.01,174,1.9885057471264367,6082.0,1,100418.0,3360.0,34.95402298850575,0.005747126436781609,577.1149425287356,19.310344827586206,0.58238,0.5322
cifar,trainUval,wres,20,15,a1,0.01,0.01,128,1.984375,2654.0,1,34343.0,1595.0,20.734375,0.0078125,268.3046875,12.4609375,0.65934,0.5944
cifar,trainUval,wres,20,18,a1,0.01,0.01,96,1.9791666666666667,1898.0,1,17431.0,1111.0,19.770833333333332,0.010416666666666666,181.57291666666666,11.572916666666666,0.71184,0.6095
cifar,trainUval,wres,20,21,a1,0.01,0.01,57,2.0,543.0,2,3425.0,392.0,9.526315789473685,0.03508771929824561,60.08771929824562,6.87719298245614,0.78076,0.6291
cifar,trainUval,wres,20,24,a1,0.01,0.01,34,1.9411764705882353,104.0,1,522.0,121.0,3.0588235294117645,0.029411764705882353,15.352941176470589,3.5588235294117645,0.83864,0.6541
cifar,trainUval,wres,20,27,a1,0.01,0.01,22,1.9090909090909092,54.0,1,172.0,64.0,2.4545454545454546,0.045454545454545456,7.818181818181818,2.909090909090909,0.88692,0.6443
cifar,trainUval,wres,20,30,a1,0.01,0.01,22,1.9090909090909092,68.0,1,195.0,69.0,3.090909090909091,0.045454545454545456,8.863636363636363,3.1363636363636362,0.9315,0.6676
cifar,trainUval,wres,20,33,a1,0.01,0.01,20,1.9,64.0,1,160.0,62.0,3.2,0.05,8.0,3.1,0.93816,0.6481
cifar,trainUval,wres,20,36,a1,0.01,0.01,20,1.9,28.0,1,106.0,50.0,1.4,0.05,5.3,2.5,0.94204,0.6576
cifar,trainUval,wres,20,39,a1,0.01,0.01,20,1.9,60.0,1,151.0,60.0,3.0,0.05,7.55,3.0,0.9606,0.6669
cifar,trainUval,wres,20,3,a1,0.01,0.01,894,2.002242152466368,164071.0,3,13061331.0,84293.0,183.52460850111856,0.003355704697986577,14609.989932885906,94.28747203579418,0.29726,0.3001
cifar,trainUval,wres,20,42,a1,0.01,0.01,20,1.9,56.0,1,154.0,60.0,2.8,0.05,7.7,3.0,0.94962,0.6504
cifar,trainUval,wres,20,45,a1,0.01,0.01,24,1.9166666666666667,80.0,1,254.0,80.0,3.3333333333333335,0.041666666666666664,10.583333333333334,3.3333333333333335,0.94596,0.6574
cifar,trainUval,wres,20,48,a1,0.01,0.01,20,1.9,30.0,1,115.0,51.0,1.5,0.05,5.75,2.55,0.9647,0.6755
cifar,trainUval,wres,20,6,a1,0.01,0.01,420,2.0047846889952154,38714.0,3,1477001.0,20365.0,92.17619047619047,0.007142857142857143,3516.6690476190474,48.48809523809524,0.4376,0.4261
cifar,trainUval,wres,20,9,a1,0.01,0.01,288,1.9930555555555556,18590.0,1,479794.0,9793.0,64.54861111111111,0.003472222222222222,1665.951388888889,34.00347222222222,0.51216,0.4962
cifar,val,wres,20,0,a1,0.01,0.01,564,2.1165413533834587,,29,3455846.0,34454.0,,0.051418439716312055,6127.386524822695,61.0886524822695,0.10612,0.1065
